@id	@sens-resultat	1 20	1 20 mètre	1 500	100 euro	1000	11 db	11 janvier 2011	11 juin	1134	12 mai	15	150 euro	17	1996	1er	1er avril	1er décembre	1er octobre	2 000 euro	2 5	2 juin	2 mètre	20 avril	20 mètre	2005	2010 monsieur	2014 par conclusion	2015 auquel	2015 il demander	2015 le époux	2015 monsieur b	2016	21	21 janvier	21 septembre	22	22 janvier	22 janvier 2015	2224	2224 du code	23 décembre	23 mars	23 mars 2015	24 janvier	24 novembre	25 mètre	26	26 janvier	28 octobre	2ème	3 février	3 juillet	3 mars	30 avril	30 db	31 mai	37	4 000	4 000 00	4 février	4 octobre	44	5 000 euro	5 an	5 db	500 00	500 00 euro	5000 euro	6 et 7	6 moi mois	6 mètre	6 novembre	6 septembre	6 septembre 2013	60	600 euro	681	681 du code	694	699 du code	700 du coder	8 décembre	8 janvier 2016	8 novembre	80	9 an	94	abandonner	abri de jardin	absence de démonstration	absoudre	abus	abus de droit	abuser	abusif compter	abusif compter tenir	abusif condamner	abusif condamner solidairement	acoustique	acte du 1er	action en justice	action engager	administratif	admis	adverse	afin	afin de obtenir	agir	agrandissement	agricole	ainsi commettre	ajouter condamne	ajouter condamne in	ajouter rejette	alloué à monsieur	aménager	an	analyse	ancien du code	ancrage	appartenir au époux	appel en conséquence	appel interjeter	appel le époux	application du disposition	apprécier	appui	arbre litigieux	arrachage	arrêt contradictoire	arrêt à intervenir	article 681	articler	articler 700	assainissement	assez	assise	astreindre de 100	astreinte	atteinte	attendu	attestation de monsieur	aucun atteinte	aucun construction	aucun disposition	aucun du partie	aucun pièce	aucun servitude	aucunement	augmenter	aujourd	aujourd hui	auparavant	auquel le cour	autonome	autoriser l accès	autoriser à faire	autre demande plus	autre partie	avenir	avocat au offre	avril 2008	avril 2009	avril 2012	avril 2014	avérer	b au paiement	b et madame	b un somme	b être propriétaire	bail	beaucoup	besoin	bordure	brise	bruir	bruir bruire	bruire	bruit entre	bureau	bâtir	calme	capable	caractère très	cas	cas échoir	causalité entre	cause condamner	cause du désordre	cause le demande	cause monsieur	causer de appel	celui ci pouvoir	celui de 2000	cent	cent euro	central	centre	certain photographie	chacun	chacun du partie	chantier en cour	chaque année	chaque partie	charger	charpente	chef	chiffrer	chiffrer le coût	choisir	choix	christophe	ci pouvoir	ciment	cinq cent	cinq cent euro	civil dispos	civil il convenir	civil le clôture	civil le ordonnance	civil monsieur	civil par acte	civil tout	civil à payer	claude g	clore	clôture	clôture séparatif	clôturer	cm	code civil condamner	code civil tout	coder de procédure	commettre de faute	commis	comparaison	complémentaire	comprendre le coût	comprendre le frai	compromettre	compter du jugement	compter tenir	compétence du juge	concernant	concerner ni	conclure au rejet	conclusion du 21	conclusion du 22	conclusion déposer	condamnant	condamnation de madame	condamnation du époux	condamnation qui pouvoir	condamnation sous	condamne in	condamne in solidum	condamne madame	condamne monsieur	condamner au entier	condamner in	condamner in solidum	condamner le époux	condamner à démolir	condamné in	condamné in solidum	condamné le époux	condamné madame	condition dans lequel	confier	confier à monsieur	confirmation	conformément au disposition	connaître	consentement	conservatoire	considérer que aucun	constat établir	constate	construction du mur	construire son maison	construire un terrasse	consécutif	conséquence débouter	conséquence à titre	contradictoirement confirme	contradictoirement déclare	contradictoirement infirme	contravention	contre	contre le époux	convention	copropriété avoir faire	correspondre au coût	cour de constater	cour de débouter	cour déclare	cour estimer	cour se référer	courrier échanger	couvrir	coût	cri	créer	date du 11	date du 15	date du 23	date du 25	date du 4	date du 8	dater du 24	db	deboute	dehors	demande concernant	demande condamné monsieur	demande de christian	demande de condamnation	demande de démolition	demande de indemnisation	demande incident	demande reconventionnel	demande subsidiaire	demande tendant	demande à titre	demander au titre	demander reconventionnel	depuis	dernier conclusion transmettre	desservir	dessous	dessus	deux attestation	deux foi fois	deux fond	deux fond fonds	deux moi mois	deux point	devant l expert	devenir	devis de réparation	devoir établir	devoir être condamner	dilatoire	diminuer	dire et juger	direction du vent	diriger vers	disposition du article	distance inférieur	distance réglementaire	distancer	diviser	docteur	domaine	donc lieu	donc à bon	dont	dont il résulter	dont le hauteur	dossier	dresser par maître	durée	débordement	déboute	déboute madame	déboute monsieur	débouté du demande	débouté le époux	débouté monsieur	décembre	décembre 2014	décembre 2015	décembre 2015 monsieur	décision du premier	décision entreprendre	décision suivant	décision à intervenir	déclaration de travail	déclaration en date	déclare	défense	définitif	dégénérer	dégénérer en abus	délai de 6	délictuelle	démonstration	dépendre	dépens le époux	dépens monsieur	dépens par conclusion	dépens qui pouvoir	dépens y comprendre	eau de ruissellement	effondrement	emprise	enceinte	encombrer	encontre du époux	enjoindre	ensuivre	entier dépens	entourer	entre le parcelle	entreprendre du travail	entreprise	envahissement	environnement résidentiel	erreur	escalier	euro ht	euro par jour	exact	examen	exclure	exister	expert	expert et ordonner	expert par ordonnancer	expertise amiable	expertiser	expertiser confier	expertiser judiciaire	exploiter	exploiter par monsieur	exposer en appel	exposer en cause	exposé du litige	expressément	expressément renvoyer	expressément viser	exécuter le travail	facture	faible	faire assigner madame	faire fonctionner	faire procéder	faire verser	faire édifier	fait du trouble	falloir	fauter	faveur du fond	fenêtre	fenêtrer	ferme	fermer	fin de obtenir	fixer	fonction	fond	fond fonds	fond fonds appartenir	fondement du article	fondement du disposition	fonder à invoquer	fonds	fonds appartenir	fonds du époux	force publique	former appel	fournir	fragiliser	frai frais irrépétibles	frais exposer	frais irrépétibles condamne	février	février 2007	février 2016 motifs	g de réformer	garantie former	garantir de tout	gazon	genre	gouttière	gravats	greffe le 21	grever	gros	gros uvre	gérant	habitant	habitation du époux	habitation situer	habituel	harmonie	hauteur de 2	hauteur de 5	hauteur de appel	homme	honoraire	hors	hors de cause	ht	hui	huit	huit jour	hypothèse	héritage	ignorer	ii	immatériel	immeuble	immeuble bâtir	immeuble de monsieur	immeuble du consort	immeuble du époux	immeuble monsieur	immeuble voisin	immeuble à usage	immédiatement	impression	imputable	in	in solidum	in solidum madame	incidence	incompétent	indemne	indemnisation	indemnisation au titre	indexation	indique	indivision	indépendant	infiltration	infiniment	infiniment subsidiaire	infirme en tout	information	informer	inférieur	inférieur à celui	ingénieur	initial	installation classer	instance ainsi	instance de aix	instance de toulouse	insupportable	intention	intention de nuire	interdiction	interdire	interjeter appel	intervenant	intervenant volontaire	intervenir	intervenir condamner	intervenir sous	intervenir sous astreinte	intervenir à titre	intimé il résulter	intérieur	intérêt le réforme	intérêt y ajouter	invoquer l existence	irrépétibles condamne	janvier 2011	janvier 2016	jardin dont	jean pierre	joindre	jour de retard	juge avoir justement	juge avoir énoncer	juge ne pouvoir	juge être confirmer	jugement de premier	jugement du 4	jugement en conséquence	juger monsieur	juillet 2009	juin 2015 monsieur	juridiction	justement apprécier	justement retenir	justifier avoir subir	lecture	ledit	lequel monsieur	lieu	lieu louer	lieu sous	limite séparatif	linge	liquidation	liquidation de astreinte	liquidation judiciaire	liquider	liquider l astreindre	litige	litige monsieur	litige monsieur jean	litigieux	local de urbanisme	local situer	locataire	location	logement	loi du 17	long du mur	lot numéro	lotissement	louer	léger	légitime	madame f	maison de habitation	manifestation	manque	manque de ensoleillement	manquer	manuscrit	marche	mars 2013	mars 2016 motifs	matériel	mauvais	mauvais foi	maître de uvre	maîtrise	maîtrise de uvre	mentionner	mesure conservatoire	mesure de expertise	mettre	mettre en uvre	mettre hors	michel	milieu	mille	mille cinq	mille cinq cent	minuit	mise en cause	mission	mois de août	moment	monsieur b	monsieur claude	monsieur claude g	monsieur et madame	monsieur jean	montant	monter	moral subir	motif	motif confirme	motif statuer	motifs	multiplier	multiplier le procédure	mur dont	mur du époux	mur litigieux	mètre de longueur	naître	nettoyer	neuf	nier	nom	norme	notamment celui	notoirement	nouveau astreinte	nouveau condamner	nouveau dit	nouveau déboute	nouveau en cause	novembre 2005	nu	nuisance sonore	nécessaire	objectif	observation	obstruction	obtenir l accord	obtenir un provision	obtention	octobre 2013 madame	odeur	office	offre	offre de droit	opinion	opposable	opposer	opposer le époux	ordonnance du 13	ordonnance du 29	ordonnancer	ordonner le démolition	ordonner un complément	ordonner un expertise	ordonné à monsieur	ordre	ossature	ouest	outre celui	où le cour	p supporter	paiement de 1	paiement de dommage	paiement du dépens	paraître	parcelle situer	parents	particulièrement	payer	payer le entier	payer le sommer	payer payer	payer un somme	peinture	pelleteuse	pendant	perdre	permettre de établir	persister	perte de valeur	perte de vue	peu important	photographie produire	pierre	pierre p	piscine	pièce	pièce 19	pièce 2	pièce 20	pièce 6	placer	plantation	planter	plus absoudre	plus important	plusieurs	pluvial se écouler	point	point en effet	possible	poste	poste postes	postes	potentiel	pouvoir	pouvoir constituer	pouvoir prospérer	pouvoir résulter	pouvoir être qualifier	pratiquer	premier instance dont	pretentions	principal déclarer	principal déclarer irrecevable	procéder au travail	procéder monsieur	procédure abusif condamner	procédure civil monsieur	procédure ne permettre	produire au débat	projet	prononcer du condamnation	propre à remédier	propriétaire devoir	propriétaire devoir établir	propriétaire voisin	propriété de madame	propriété du époux	prospérer	provision	provisionnel	provisoire du jugement	près	préconiser	précédemment	préjudice condamne	préjudice immatériel	préjudice invoquer	préjudice moral subir	préjudice qui devoir	préjudice résulter	présent décision	présent procédure	présenter par monsieur	président	prétention	prétention adverse	prétention du partie	prétention le époux	prévaloir à juste	prévisible	prévoir	publiquement et contradictoirement	publiquement par arrêt	puisqu	pv	pénal	pénétrer	qualifier de anormal	quatre	rappeler	rapprocher	raymond	rechercher	reconventionnel	reconventionnel condamner	reconventionnel le condamnation	recours le époux	refuser	rejet du demande	rejet du prétention	rejette le demande	relever	relever et garantir	remboursement	rendre le 19	rendre le 27	renvoyer au conclusion	reposer	respecter le distance	responsabilité sans faute	responsable	responsable du dommage	ressortir du procès	ressortir du rapport	rester	retard	retard le condamnation	retard à compter	revancher	risque de dommage	risque de infiltration	riverain	rochelle	roulant	ruissellement	règlement de lotissement	réaliser par monsieur	récent	rédiger	réduction	réfection	réfection total	réformation	réforme	réformer également	référé au fin	référé en date	réglementaire	régler à monsieur	réparation du trouble	réparer le préjudice	répliquer	réponse	réponse au dire	réputer	réseau	réserver	résidentiel	résulter du disposition	résulter du rapport	sapiteur	selon lequel	septembre	septembre 2014	septembre 2015	service	servitude	servitude de vue	seul	seul élément	si	sic	signification	signification du présent	signifier par voie	sinistre	sis monsieur	site	situer en limite	situer entre	situer le plus	situer à moins	solidairement le époux	solidum	sollicite	sollicitent	sollicitent le condamnation	solliciter	solliciter à titre	somme de 4	somme respectif	sommer de 1	sommer de 10	sondage	sonore	sorte que si	souhaiter	sous	sous astreindre	soutenant	soutenir également	souterrain	spécialiser	spécifique	stagnation	statuer en audience	strict	subir depuis	subir du trouble	subir notamment	subir par madame	subir par monsieur	subsidiaire constater	succombant	succomber	succomber supporter	succomber être condamner	sud	suivant du code	surabondant	surface	surtout	survenance	surélévation	syndicat	syndicat du copropriétaire	séjour	séjour du époux	séparatif du fond	talus	tandis	tel sorte	tendant	tenir au dépens	tenter	terme	terme suivant	terminer	terrain de monsieur	terrain du époux	terrasse dont	terrasse du époux	terrasse litigieux	titre de provision	titre du disposition	titre du travail	titre infiniment	titre infiniment subsidiaire	titre principal déclarer	titre provisionnel	titre reconventionnel	toilette	toit de manière	toujours	tout le moins	tout leur demande	tout propriétaire	tout propriétaire devoir	tout son longueur	tout état	traitement	traiter	tranquillité du voisinage	travail au frais	travail avant	travail de démolition	travail le tribunal	trouble alléguer	trouver un solution	très faible	ttc	utilement	v au entier	v faire	vent dominer	verbal de constat	vers	versailles	verser	verser au époux	vibration	visa	visa du article	viser ci dessus	voir	voisin monsieur	voisin ne pouvoir	voisinage dont	voisinage pouvoir	volet	volet roulant	vu	vu l ordonnance	vu le conclusion	vue	véhicule	vénal
CADOU1500903	1	0.0	0.0	0.2864617878271298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040618225128484446	0.0	0.0	0.0	0.07491343082386236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031118883634618257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07290450664086952	0.0	0.0	0.0	0.0	0.0	0.026145064450518726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0683420772428218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03440012646683991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07253329238966431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36556402615636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03910100905504318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040618225128484446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026145064450518726	0.0	0.0	0.040618225128484446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026145064450518726	0.05229012890103745	0.0	0.0	0.0	0.14485741761611085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43492992548442166	0.0	0.0	0.0	0.026145064450518726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026145064450518726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07203366423773498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05080634062794818	0.0	0.0	0.0	0.0	0.026145064450518726	0.0	0.0	0.0	0.0	0.05616347178259577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05616347178259577	0.0	0.0	0.0	0.0	0.0	0.07491343082386236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040618225128484446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1524190218838445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026145064450518726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1045802578020749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026145064450518726	0.0	0.0	0.0	0.0	0.0	0.0	0.040618225128484446	0.0	0.0	0.026145064450518726	0.0	0.0	0.0	0.0	0.0	0.0	0.040618225128484446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040618225128484446	0.0	0.0	0.0	0.05616347178259577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026145064450518726	0.0	0.0	0.0	0.0	0.0	0.05276047596958668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026145064450518726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05616347178259577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10161268125589636	0.0	0.0	0.0	0.0	0.0	0.026145064450518726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20943783393482948	0.026145064450518726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03080444332771503	0.026145064450518726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026145064450518726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06390155011708674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03910100905504318	0.0	0.0	0.062237767269236514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09491626731258686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24464808308498723	0.0	0.10289739225011363	0.0	0.0	0.0	0.0	0.0	0.04621451392396452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040618225128484446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026145064450518726	0.026145064450518726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05491985205026687	0.4164618266251516	0.0	0.0	0.2082309133125758	0.0	0.026145064450518726	0.0	0.0	0.0	0.0	0.026145064450518726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026145064450518726	0.0	0.0812506734738489	0.0	0.0341710386214109	0.0	0.0	0.0	0.0	0.0	0.0	0.029747273330367967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04745813365629343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026145064450518726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026145064450518726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11443732856550727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07290450664086952	0.0	0.0	0.0	0.0	0.0	0.040618225128484446	0.0	0.0	0.0	0.0	0.0	0.0	0.026145064450518726	0.05229012890103745	0.026145064450518726	0.0	0.0	0.0	0.07705628328572141	0.0	0.03080444332771503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040618225128484446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026145064450518726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040618225128484446	0.0	0.0	0.0	0.0	0.0	0.12232404154249361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07161544695678244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040618225128484446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11730302716512953	0.0	0.0	0.09069549731195542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
