@id	@sens-resultat	1 000	10 000	10 000 euro	100	11 mai	11 mai 2012	12	12 000	12 avril	12 avril 2016	14	15 000	15 000 euro	16	16 35	16 décembre	16 juillet	17	19	19 décembre	1er mars	20 000	20 000 euro	2000	2003	2004	2005	2006	2007	2008	2011	2012	2012 alors	2012 entre	2013 montrer	2014	2015 monsieur	2016 au terme	22	22 mars	24	24h	25	25 000	27	28	28 avril	3 000	3 février	3 moi mois	30	30 000	30 000 euro	30 juin	30 mars	31	31 mars	31 mars 2012	35	35 38	38	4 000	4000	41	5 000 euro	5 décembre	50	50 000	6 juin	60	699	699 du code	7 février	700 du coder	75	8 février	800	9 février	abusif	abusif considérant	accompagner	accomplir	accord	accorder	accéder	achat	acquérir	acte de concurrencer	acte de contrefaçon	acte de parasitisme	acteur	action	activité de installation	administratif	affaire	affirmer	afférent	afin	afin de voir	agence	agir	agissement	ailleurs	ajouter déboute	allouer	alléguer	alors	alors que monsieur	amende	amende civil	ample	ample ou contraire	an	ancien employeur	anciennement	anglais	annulation	annuler	année	antérieurement	apparaître	appartenir	appel incident	appel interjeter	appelant	appelant au paiement	appelant demander	applicable	application du article	apporter	apprécier	après	après le départ	arguer	argumentation	arrêt	arrêt à intervenir	article 1382	articler	articler 699	articler 700	assigner	assister	association	associer	associer à hauteur	assortir	assurer	astreinte	atteindre	attentif	attestation de monsieur	attester	attribuer	aucun acte	aucunement	auquel	autant	auto	autoriser	autre demande considérant	autre demande indemnitaire	autrui	avant	avantage	avantage concurrentiel	avantage concurrentiel fruit	avenant au contrat	avis	avril	avril 2011	avril 2016	baisse	baisser	base	beau	besoin	bien	bon	brut de exploitation	brutal	but	bénéficier	car	caractère	caractère distinctif	caractériser du acte	caractéristique	cause de appel	cause réel	celui de monsieur	cesser	cession	charge du dépens	charger	chauffage	chercher	chez	chiffre	chiffrer	choix	ci après	cinq	circonstance	citer	civil ainsi	civil condamner	civil dont	classe	classe 16	classe 16 35	classe 35	clause	clause de non	clôture	co	code de commerce	code du travail	coder de procédure	collectif	com	commande	commander	commencer	commerce	commercial	commercialisation	commercialiser	commettre	communiquer	complet	complet du fait	comportement	comportement de monsieur	comprendre	compter	compétence	compétence du tribunal	concerner	conclure un contrat	conclusion	conclusion écrire	concurrent avant	concurrentiel	concurrentiel fruit	concéder	condamnation	condamner au paiement	condamner solidairement	condamné solidairement	conduire	confidentiel	confirmation	confirmation du jugement	confirme le jugement	confirmer le jugement	conformément au disposition	confusion	conférer	connaissance	conseil	conseiller	conserver	considérant	considérer ainsi	considérer par voie	consigner	consister	consommateur	consommateur moyen	constat	constat de huissier	constater	constituer	constitutif de concurrence	consécutif	conséquence débouter	conséquence rejeter	contact	contenir	contester	contractuel	contradictoire confirme	contradictoirement	contradictoirement confirme	contrat de partenariat	contrat du 5	contrat signer	contrefaçon	contrefaçon de marque	convenir	convention	convier de rappeler	convoquer	cour confirme	cour considérant	cour de dire	cour de infirmer	cour statuer	cour statuer publiquement	courir	courrier	courrier en date	créer son propre	cyril	céder	date du 10	date du 15	date du 6	date à lequel	dater	dater du 5	davantage	demande au titre	demande considérant	demande de publication	demande du appelant	demande en dommage	demande fin	demande indemnitaire	demande plus	demande plus ample	demande tendre	demeurant	demeure	demeurer	dernier conclusion	dernier écriture	destiner	destruction	dette	deux moi mois	deuxième	devant le cour	devant le tribunal	devenir	devenir salarier	devoir supporter	dictionnaire	différent	dire irrecevable	direction	dirigeant	diriger	dispos	disposer	dispositif	distinctif	dit	domaine	domicile de monsieur	dommage intérêt	donc	donner	dresser	droit au prétention	duquel	dur	durée	dès lors	débat	débauchage	débiteur	déboute monsieur	débouter monsieur	décembre	décembre 2011	décembre 2012	décembre 2015	décision déférer	décision à intervenir	déclaration	déclarer	décrire	défendeur	définitif	déférer	délier	déloyal au préjudice	déloyal et parasitaire	démarchage	démentir	démission	démissionnaire	démontrer	dénommer	départ	départ de monsieur	dépasser	dépens de appel	dépens vu	désignation	désigne	désistement	désorganiser	détail	détenir	détourner	développement	effacer	effectivement	embauche	emploi	employer	encart	encontre	encourir	enfin	enregistrement	enregistrer sous	entendre	entier dépens vu	entièrement	entraîner	entreprendre	entreprendre en tout	entreprise	entreprise concurrent	entretenir	erreur	esprit	espèce	estimer	exactement	exactement statuer	examen	examiner	exception	exclure	exclusivement	excédent	excédent brut	exercer	existence de acte	exister	expertise	explication	exploitation	exploiter	exposé complet	expression	expressément	expressément renvoyer	extraire	exécution du contrat	exécution du jugement	facture	facturer	faire assigner	faire part	faire un équitable	faire usage	faire valoir	faire état	fait litigieux	faute grave	fautif	figurer	filial	fin et conclusion	financier	fixer	foi	foi fois	fois	fonctionnement	fond	fondateur	fondement du disposition	force	forme	fournir	fourniture	frais irrépétibles	frais irrépétibles exposer	frais non	frais non comprendre	français	fruit	futur	février 2005	février 2011	février 2012	février 2012 entre	février 2016	garder	global	grand	grand instance	grave	greffe	greffier	groupe	générer	gérance	gérant	gérer	hair	hors	hors de cause	hypothèse	ii	illicite	image	imitation	imposer	impossible	imputer	in solidum	incident	incompétent	indemnitaire	indiquer	individualiser	indu	infiniment	infiniment subsidiaire	infirme	infirmer	infirmer le décision	infirmer le jugement	informatique	inscrire	instance de nanterre	institut	institut national	intellectu	intellectuel	interdire	interjeter	internet	intervenir le jugement	intervention	intimer	intimer demander	intérêt au tau	intérêt au titre	investissement	inviter	invoquer	irrecevable	irrépétibles	irrépétibles exposer	issu	janvier 2011	janvier 2013	jean	jour	jour de retard	journal	juge avoir exactement	jugement du conseil	jugement du tribunal	jugement déférer	jugement en date	jugement entreprendre	jugement rendre	juillet 2011	juin	juin 2012	juin 2014	juin 2015	juridiction commercial	juridique	justifier	laisser	langage	langage courant	langage courir	ledit	lettre	libre	licenciement	lien	lier	lieu	lieu de statuer	ligne	limiter	liquidation	liste	litige	litigieux	livre	local	lors	lorsque	loyal	légal	légal à compter	mai	mai 2012	mail	main	maintenance	mal	mal fonder	mandataire	manœuvre	manœuvre déloyal	marque	marque considérant	marque français	mars 2011	mars 2012	mars 2016	matière	matériel	mauvais	mauvais foi	maître	mentionner	messieurs	mesure	mettre en demeurer	mettre fin	mis	mise	mise en cause	mise hors	modification	moins	mois à compter	moment	monsieur h	monsieur r	montant du dommage	montrer	moral	mot	mot de passe	motif	motifs le cour	moyen	moyen du partie	nanterre	national du marque	nature	ni	nom	nom commercial	nom commun	nombreux	nommer	non comprendre	normal	normalement	normalement informer	nouveau dire	novembre	novembre 2011	nul	nullement	nullement démontrer	numéro 3	néanmoins	objet	objet social	obligation	obtenir du président	obtention	occasion	octobre	octobre 2011	octobre 2012	opposer	opération de constat	ordinateur portable	ordinateur utiliser	ordonnance	ordonnance rendre	ordonne	ordonner le publication	organiser	origine	ouvrir	où le cour	page	paiement	parasitaire	parasitisme considérant	paraître	paris	part	part de monsieur	part social	partenaire	partenariat	particulier	particulièrement	partie au conclusion	partiel	partiellement	partir	passe	passif	payer le somme	pendant	percevoir	permettre	perpétuel	perquisition	personne	personnel	personnellement	perte de clientèle	pertinent	petit	peu important	placer	plan	plus	plus ample	portable	porter	porter atteindre	porter intérêt	poste	postérieur	poursuivre l infirmation	prendre	prendre acte	prescrire	presse	preuve	prier	prier le cour	principal	principal dire	principe	priver	prix	probant	procurer	procurer un avantage	procès	procès verbal	procéder	procédure abusif considérant	procédure civil ainsi	procédure civil condamner	procédure civil dont	procédure de appel	procédure de redressement	production	produire au débat	produire et service	produit	produit et service	produit ou service	profit de maître	projet	promotion	proposer	proposition	propre entreprise	propriétaire	propriété industriel	propriété intellectu	propriété intellectuel	protocole	prouver	provenir	prud homal	préalable	préavis	précéder	préjudice alléguer	préjudice de monsieur	préjudice lier	préjudice moral	présence	présent arrêt	présent décision	présenter	président du tribunal	prétendre	prétendu	prétention	prétention et moyen	prévaloir	public	publication	publier	publiquement	publiquement et contradictoirement	puis	qualifier	quantum	quelque	rachat	raison	raisonnablement	raisonnablement attentif	ramener	rappeler	rapport	rapporter	recourir	recours contre	recouvrer	recouvrer conformément	redressement	redressement judiciaire	refuser	regard	registre	registre national	rejeter le demande	relatif	relation	relation commercial	relation contractuel	relation de travail	relever à juste	remboursement	rencontrer	renouveler	renvoyer	renvoyer au jugement	reprendre	reprocher	représenter	respecter	responsable	ressortir	rester	rester débiteur	restitution	retard	retenir	revue	risque	risque de confusion	rupture brutal	réaliser	réceptionner	réclamation	rédaction	réduire	réel et sérieux	réformer	réformer le jugement	référence	régir	régulier	régulièrement	réparation	réparer	réplique	répliquer	réponse	résilier	réunir	révéler	saisir	salaire brut	salarié démissionnaire	sanctionner	sarl	sauf	savoir faire	second	secteur	selon l article	selon lequel	sen	sen sens	sens	septembre 2010	service	service désigner	service viser	seul	seulement	si	signe	signer	signification	simplement	site	site internet	situation	situer	siège	social	société appelant	société concurrent	solde	solidairement	solidum	solution	solution du litige	somme de 1	somme de 10	somme de 15	somme de 25	somme de 3	somme de 4000	somme de 50	somme global	somme verser	sommer	sort	sort du dépens	souhaiter	souligner	soumettre	sous	sous astreinte	sous le numéro	spécialiser	station	statuer publiquement	statuer à nouveau	structure	subir un préjudice	subsidiaire	subsidiairement	succomber et devoir	suffire	suffisamment	suffisant	suite	suivant	suivant du code	suivre	supplémentaire	support	supporter	supporter le charge	supporter le dépens	supposer	supprimer	supérieur	susceptible	symbolique	système	systématiquement	tableau	tau taux légal	taux légal	technique	tel	tel clause	temps	terme duquel	texte	thermique	titre du préjudice	titre infiniment	titre infiniment subsidiaire	titre principal	titre subsidiaire	titulaire	total	tout état	toutefois	traiter	trajet	transmettre	transmission	travail	travail intellectuel	tribunal de commerce	tribunal de grand	très	type	uniquement	usage	usage du terme	utilisation	utiliser	utiliser par monsieur	valeur	valeur économique	valoir	venir	vente	verbal	vers	verser au débat	verser le somme	vertu	via	vie	vie du affaire	violation	visa	viser	vision	vocable	voie de conséquence	voir constater	vu l appel	vu le conclusion	vu le dernier	vue	véhicule	www
CAAIX1402089	0	0.0	0.0	0.0	0.012766903586541718	0.0	0.0	0.0	0.0	0.0	0.0	0.01563294316719394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046898829501581814	0.0	0.012766903586541718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042878929830017655	0.10719732457504412	0.014655884219244315	0.0	0.0	0.0	0.1313167226044291	0.0	0.0	0.03126588633438788	0.0	0.10943060217035759	0.0	0.04502287632151854	0.0	0.0	0.0	0.0	0.0	0.025533807173083435	0.0	0.046898829501581814	0.0	0.0	0.0	0.012766903586541718	0.07816471583596969	0.0	0.0	0.0	0.0	0.0	0.0	0.007034824425237272	0.0	0.0	0.0	0.04502287632151854	0.0	0.0	0.012766903586541718	0.0	0.0	0.012766903586541718	0.0	0.012766903586541718	0.0	0.0	0.0	0.024426473698740524	0.0	0.0	0.0	0.09004575264303707	0.0	0.0	0.0	0.0	0.0	0.0	0.004885294739748106	0.0	0.010719732457504414	0.0	0.0	0.014069648850474544	0.0	0.021439464915008827	0.0	0.0	0.0	0.03830071075962515	0.0	0.0	0.012766903586541718	0.0	0.009770589479496211	0.019541178958992423	0.0	0.0	0.0	0.010719732457504414	0.007034824425237272	0.004885294739748106	0.0	0.0	0.0	0.0	0.0	0.014069648850474544	0.004885294739748106	0.01563294316719394	0.0	0.032159197372513236	0.0	0.07034824425237271	0.012766903586541718	0.0	0.0	0.0	0.02251143816075927	0.007034824425237272	0.014655884219244315	0.0	0.0	0.0	0.007034824425237272	0.007034824425237272	0.010719732457504414	0.0	0.0	0.0	0.007034824425237272	0.0	0.0	0.0	0.0	0.0	0.01563294316719394	0.05359866228752206	0.0	0.0	0.0	0.02251143816075927	0.0	0.0	0.004885294739748106	0.0	0.0	0.007034824425237272	0.0	0.0	0.0	0.0	0.014069648850474544	0.0	0.0	0.0	0.007034824425237272	0.021104473275711813	0.11791705703254854	0.025533807173083435	0.06565836130221454	0.0	0.0	0.014069648850474544	0.0	0.0	0.0	0.0	0.0	0.014655884219244315	0.0	0.0	0.0	0.046898829501581814	0.0	0.0	0.0	0.007034824425237272	0.0	0.0	0.0	0.0	0.0	0.042878929830017655	0.0	0.0	0.0	0.0	0.0	0.012766903586541718	0.0	0.0	0.0	0.0	0.0	0.007034824425237272	0.0	0.0	0.0	0.0	0.0	0.004885294739748106	0.004885294739748106	0.0	0.0	0.014069648850474544	0.0	0.0	0.007034824425237272	0.0	0.0	0.0	0.0	0.11490213227887544	0.021439464915008827	0.019541178958992423	0.004885294739748106	0.007034824425237272	0.014069648850474544	0.0	0.0	0.0	0.0	0.0	0.05106761434616687	0.0	0.0	0.014655884219244315	0.0500254181350206	0.18994025948140633	0.0	0.0	0.0	0.0	0.0	0.021439464915008827	0.021104473275711813	0.0	0.0	0.03282918065110727	0.0	0.0	0.0	0.007034824425237272	0.042878929830017655	0.03126588633438788	0.0	0.0	0.0	0.014069648850474544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03798805189628127	0.0	0.0	0.004885294739748106	0.004885294739748106	0.0	0.0	0.046898829501581814	0.004885294739748106	0.0	0.01563294316719394	0.007034824425237272	0.012766903586541718	0.0	0.012766903586541718	0.014655884219244315	0.0	0.004885294739748106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010719732457504414	0.007034824425237272	0.0	0.0750381272025309	0.0	0.0	0.0	0.0	0.0	0.007034824425237272	0.007034824425237272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028139297700949088	0.01563294316719394	0.0	0.007034824425237272	0.007034824425237272	0.0	0.004885294739748106	0.0	0.004885294739748106	0.0	0.0	0.0	0.0	0.014069648850474544	0.010719732457504414	0.0	0.0	0.03126588633438788	0.0	0.0	0.0	0.0	0.046898829501581814	0.0	0.0	0.0	0.0	0.0	0.0	0.025533807173083435	0.0	0.035174122126186355	0.0	0.0	0.0	0.012766903586541718	0.009770589479496211	0.0	0.0	0.0	0.0	0.0	0.0	0.014069648850474544	0.0	0.05106761434616687	0.0	0.0	0.007034824425237272	0.0	0.0	0.0	0.0	0.0	0.014069648850474544	0.004885294739748106	0.0	0.0	0.18759531800632726	0.028139297700949088	0.0	0.0	0.0	0.0	0.004885294739748106	0.0	0.0	0.014069648850474544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004885294739748106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010719732457504414	0.01563294316719394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012766903586541718	0.0	0.0	0.0	0.004885294739748106	0.0	0.0	0.0	0.0	0.05106761434616687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021439464915008827	0.007034824425237272	0.17151571932007062	0.0	0.0	0.0	0.0	0.0	0.0	0.014069648850474544	0.0	0.0	0.012766903586541718	0.007034824425237272	0.012766903586541718	0.0	0.0	0.0	0.0	0.0	0.0	0.009770589479496211	0.010719732457504414	0.0	0.03126588633438788	0.010719732457504414	0.010719732457504414	0.0	0.0	0.0	0.0	0.021104473275711813	0.0	0.0	0.0	0.0	0.012766903586541718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0984875419533218	0.0	0.0	0.01563294316719394	0.0	0.1000508362700412	0.04502287632151854	0.0	0.0	0.010719732457504414	0.0	0.0	0.007034824425237272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1350686289645556	0.0	0.0	0.0	0.0	0.0	0.032159197372513236	0.014069648850474544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06565836130221454	0.0	0.012766903586541718	0.0	0.0	0.004885294739748106	0.028139297700949088	0.0	0.010719732457504414	0.0	0.0	0.012766903586541718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021104473275711813	0.014069648850474544	0.0	0.0	0.0	0.009770589479496211	0.042878929830017655	0.0	0.0	0.0	0.025533807173083435	0.025533807173083435	0.0	0.007034824425237272	0.0	0.012766903586541718	0.0	0.024426473698740524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01563294316719394	0.15758006712531492	0.028139297700949088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01563294316719394	0.010719732457504414	0.0	0.0	0.04502287632151854	0.0	0.0	0.03126588633438788	0.007034824425237272	0.021439464915008827	0.0	0.0	0.0	0.0	0.0	0.025533807173083435	0.009770589479496211	0.01563294316719394	0.0	0.0	0.0	0.0	0.05359866228752206	0.09379765900316363	0.0	0.05359866228752206	0.0	0.007034824425237272	0.0	0.021439464915008827	0.0	0.0	0.007034824425237272	0.0	0.007034824425237272	0.0	0.0	0.012766903586541718	0.0	0.0	0.0	0.0	0.0	0.15007625440506178	0.007034824425237272	0.0	0.0	0.0	0.0	0.0	0.014069648850474544	0.01563294316719394	0.012766903586541718	0.0	0.01563294316719394	0.0	0.0	0.0	0.0	0.0	0.014069648850474544	0.010719732457504414	0.0	0.0	0.0	0.0	0.0	0.0	0.021104473275711813	0.0	0.0	0.0	0.012766903586541718	0.0	0.014069648850474544	0.0	0.0	0.009770589479496211	0.0	0.0	0.0	0.01563294316719394	0.012766903586541718	0.007034824425237272	0.0	0.0	0.0	0.0	0.0	0.0	0.11236177901420642	0.04502287632151854	0.0	0.0	0.0	0.03830071075962515	0.0	0.0	0.007034824425237272	0.012766903586541718	0.010719732457504414	0.0	0.0	0.0	0.03282918065110727	0.02251143816075927	0.0	0.007034824425237272	0.0	0.01563294316719394	0.007034824425237272	0.009770589479496211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007034824425237272	0.014069648850474544	0.0766014215192503	0.010719732457504414	0.0	0.035174122126186355	0.0	0.0	0.0	0.0	0.0	0.019541178958992423	0.007034824425237272	0.0	0.0	0.0	0.0	0.0	0.09647759211753973	0.0	0.032159197372513236	0.007034824425237272	0.0	0.025533807173083435	0.0	0.0	0.0	0.0	0.032159197372513236	0.0	0.0	0.007034824425237272	0.0	0.0	0.007034824425237272	0.569820778444219	0.0	0.0	0.02251143816075927	0.0	0.0	0.007034824425237272	0.021104473275711813	0.0	0.046898829501581814	0.004885294739748106	0.0	0.0	0.0	0.0	0.009770589479496211	0.0	0.0	0.007034824425237272	0.0	0.0	0.0	0.0	0.0	0.0	0.0766014215192503	0.0	0.0	0.0	0.004885294739748106	0.046898829501581814	0.0	0.1350686289645556	0.009770589479496211	0.0	0.0	0.0	0.0	0.0	0.0	0.01563294316719394	0.0	0.04502287632151854	0.0	0.0	0.0	0.0	0.03126588633438788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007034824425237272	0.007034824425237272	0.014069648850474544	0.014069648850474544	0.0	0.0	0.0	0.0	0.0	0.10943060217035759	0.010719732457504414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01563294316719394	0.0984875419533218	0.012766903586541718	0.0	0.014069648850474544	0.0	0.0	0.0	0.0	0.004885294739748106	0.0	0.0	0.012766903586541718	0.0	0.0	0.0	0.028139297700949088	0.028139297700949088	0.004885294739748106	0.0	0.0	0.0	0.03126588633438788	0.0	0.0	0.0	0.0	0.0	0.0	0.007034824425237272	0.0	0.0	0.0	0.0	0.021439464915008827	0.010719732457504414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049243770976660904	0.0	0.0	0.0	0.007034824425237272	0.004885294739748106	0.014069648850474544	0.0	0.049243770976660904	0.014069648850474544	0.0	0.0	0.0	0.004885294739748106	0.0	0.0	0.0	0.007034824425237272	0.0	0.014655884219244315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007034824425237272	0.0	0.0	0.0	0.01563294316719394	0.0	0.0	0.0	0.0	0.03282918065110727	0.09647759211753973	0.035174122126186355	0.0	0.0	0.0	0.01563294316719394	0.028139297700949088	0.012766903586541718	0.0	0.03126588633438788	0.0	0.0	0.0	0.0	0.0	0.06253177266877576	0.4002033450801648	0.021439464915008827	0.021439464915008827	0.0	0.0	0.046898829501581814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014655884219244315	0.010719732457504414	0.010719732457504414	0.0	0.004885294739748106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04502287632151854	0.03126588633438788	0.0	0.004885294739748106	0.02251143816075927	0.0	0.0	0.0	0.0	0.0	0.007034824425237272	0.0	0.03419706317823674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032159197372513236	0.0	0.0	0.0	0.0	0.010719732457504414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012766903586541718	0.0	0.0
