@id	@sens-resultat	1 500	10 juillet	10 juillet 1991	10 septembre	10 septembre 2014	1000	1000 euro	11 db	11 janvier 2011	11 mars	11 mars 2015	1134	1147	1147 du code	12 mai	13 du code	1382 et suivant	15	15 mai	15 mai 2014	150 euro	16 juin	17 décembre	18 décembre	18 février 2015	19 avril	2 5	2 juin	2 mètre	20	20 avril	20 décembre	20 janvier	20 mètre	2006	2007 jusque	2010 le juge	2010 monsieur	2012 monsieur	2014 par conclusion	2015 l ordonnance	2015 le époux	2015 monsieur b	2016 auquel	22 février	22 janvier	23 février	23 mars	23 mars 2015	24 novembre	24 septembre	25	27 mars	28 juillet	29 juin	3 mai	30 avril	30 décembre	36	37	3ème niveau	4 000	4 000 00	44	5 000	500 00	500 00 euro	5000 euro	53	56	6 et 7	6 juin 2012	6 septembre	694	699	699 du code	7 db	7 décembre	7 décembre 2015	7 juin	771	8 000 euro	8 août	8 janvier	8 janvier 2016	94	abord	absence de preuve	absence de tout	abstenir	abus	abusif compter	abusif compter tenir	abusif condamne	abusif condamner	accomplissement	accéder	acoustique	action en justice	actuel	admis	affecter le partie	affirmation de droit	agricole	ajouter rejette	allouer	allouer à monsieur	alléguer	alors	ample ou contraire	aménager	analyser	angle du mur	anormal du trouble	anti	antérieur	antérieurement	appartenir	appartenir au époux	appel en conséquence	appel et dit	appel interjeter	appel le époux	appel principal	appelant	appelant qui succomber	appréciation du caractère	arrêt	arrêté municipal	article 699	article l480	article l480 13	articler	articler 700	astreinte provisoire	atteindre	atteinte	attendu que selon	attente	attestation de monsieur	aucun atteinte	aucun pièce	aucun préjudice	aucun servitude	augmenter	auquel le cour	autant	autant plus	auteur du trouble	autonome	autoriser l accès	autoriser monsieur	autre	autre demande plus	autre partie	avocats	avril 2008	avril 2015 monsieur	b au dépens	b au paiement	b avoir assigner	b avoir obtenir	b et madame	b sollicitent	b un somme	biais	bois	bon	bon droit	bordure	bureau	bâtir	calme	capable	causal	causalité entre	cause le demande	cause monsieur	causer le somme	causer à monsieur	cent	cent euro	central	certain photographie	cesser un trouble	chacun	chambre	chantier	chaque partie	charge du époux	chez	chiffrer	choisir	choix	chose	chose juger	christophe	ci après	ci faire	ciment	cinq cent	cinq cent euro	citer	civil au profit	civil celui	civil condamne madame	civil de infirmer	civil de réformer	civil dire	civil dit	civil en premier	civil le clôture	civil le président	civil vu	civil à hauteur	civil à payer	civil à titre	cm	code civil celui	coder civil	coder de procédure	commander	communiquer par monsieur	complémentaire	compromettre	compter du jugement	compter tenir	compétence du juge	concerner ni	concertation	conclure au rejet	conclusion du 21	conclusion du 22	conclut	condamnation de madame	condamnation de monsieur	condamnation du époux	condamnation qui pouvoir	condamnation sous	condamnation sous astreindre	condamne in	condamne in solidum	condamne madame	condamner in	condamner in solidum	condamner le époux	condamné monsieur g	confier	confirme	confirme en tout	confirme le jugement	conformément au disposition	consentir	conservatoire	constat	constat de huissier	constaté l absence	construction en limite	construire par monsieur	consécutif	conséquence débouter	conséquence le demande	contestation sérieux prescrire	contractuel	contradictoirement infirme	contravention	corps	correspondant	cour de condamner	cour de débouter	cour déclare	cour rappeler	couvrir	coût	critiquer	croire	date	date du 14	date du 15	date du 21	date du 23	date du 25	date à lequel	db	deboute	deboute le partie	dehors	demande condamner	demande de exécution	demande de monsieur	demande de prise	demande de provision	demande de remboursement	demande du consort	demande reconventionnel	demande tant	demande tant principal	demande tendant	demander plus	demander plus ample	demeure	dernier conclusion	dernier conclusion notifier	dernier ne pouvoir	dernier écriture notifier	descente	descente de eau	desservir	dessous	dessus	deux attestation	deux foi	deux foi fois	devant le premier	devenir	devenir générateur	devenir sans objet	devis	devis de réparation	devis en date	devis établir	devoir en supporter	devoir supporter	devoir être débouter	devoir être effectuer	devoir être mettre	dimension	diminuer	disposer auparavant	disposition du article	disposition déboute	disposition le jugement	distancer	dit	dommage imminent	dommage invoquer	dommage subir	dommages	donc débouter	donc manifestement	donc à bon	donc à tort	dont le hauteur	droit de agir	droit de passage	durée	débat	déboute	déboute le partie	déboute madame	déboute monsieur	déboute monsieur jean	débouter de tout	débouté le époux	débouté monsieur	décembre 2007	décembre 2009	décembre 2013	décembre 2014	décembre 2015	décision déférer	décision suivant	décision à intervenir	déclare	déclaré irrecevable	déduction	défense	déférer en tout	déférer être donc	dégrader	dégénérer	dégénérer en abus	délai	démarrage	démolition sous	démolition sous astreinte	démonstration	démontrer	dépens avec distraction	dépens exposer	dépens le époux	dépens lequel	dépens monsieur	dépens par conclusion	dépens qui pouvoir	déplacer	dépréciation	désagréable	désagrément	désistement	détruire	effet	engager tant	enjoindre	ensoleillement	entre le partie	entreprendre en tout	entreprise	entrer	escalier	essentiel	etc	euro à valoir	exact	excessif du voisinage	exclure	exclusif	excès de pouvoir	exonérer	expert avoir admis	expert précis	expertise amiable	exploiter	exposer en cause	expressément renvoyer	expressément viser	extérieur	exécution provisoire	facturer	faible	faire application	faire effectuer	faire fonctionner	faire procéder	fait	fait du trouble	faits et procedure	faits procédure	falloir	faute commettre	faute personnel	fauter	fin de obtenir	fissure	fixe	fixer	fois par an	fondement	fondement du disposition	fondement juridique	fonder à opposer	fonds de monsieur	forcer	forfaitaire	former à hauteur	formé appel	fournir	fourniture	fragiliser	frai frais irrépétibles	frais de constat	frais de procédure	frais exposer	frais irrépétibles	frais irrépétibles condamne	garantie former	genre	grande	grande instance	grillage	grillager	grille	gros	gros oeuvre	géomètre	habitation du époux	hauteur de 1	hauteur de 5	hauteur de appel	homme	honoraire	honoraire honoraires	honoraires	hors	ht	héritage	héritier	hésiter	identique	ignorer	ii	immatériel	immeuble de monsieur	immeuble du consort	immeuble à usage	imminent	immédiatement	importance	important de terre	important travail	impression	imputable	incidence	incontestablement	incriminer	indemne	indemnisation	indemniser du préjudice	indemnité de 2	inesthétique	infiltration	infiltration de eau	infiniment	infiniment subsidiaire	infirme	infirme en tout	informer	initial	initialement	inspection	installation classer	instance de appel	instance dont distraction	instance en référer	instance monsieur	instance par conclusion	instance qui comprendre	insupportable	intention	intention de nuire	intermédiaire	intervenant	intervenir entre	intervention	intervention volontaire	intimer	intimé il résulter	intégralement	intéresser	intérêt allouer	intérêt au tau	intérêt en raison	intérêt en réparation	intérêt outre	intérêt à agir	intérêts en réparation	inutile	irrecevable	irrecevable le demande	irrépétibles	irrépétibles condamne	irrépétibles de premier	isolation	iv	janvier 2010	jean michel	jean pierre	jeu	joindre	jonction	jour condamne	jouxter	judiciaire sauf	juge avoir justement	juge avoir énoncer	jugement de premier	jugement par déclaration	juger monsieur	juillet 1991 condamner	juillet 2010	juillet 2013	juin 2007	juin 2014	juridiction	juridiction administratif	juste	justement apprécier	justifier avoir régler	justifier avoir subir	l480	l480 13	laisser pénétrer	large	laurent	lier au travail	lieu	lieu sous	lieu à exécution	liminaire	liquidation	liquidation judiciaire	logement	loi confirme	loi du 10	lors	lot voisin	lotissement	légal à compter	léger	madame martine	madame p	madame w	mai 2015	maison avant	mandater par monsieur	manque	manquer	manuscrit	martine	masser	masser du dépens	matérialiser	mauvais foi	maçonnerie	maître monsieur	maîtrise	mentionner	menuiserie	mesure conservatoire	mesurer	mettre hors	mettre à nu	michel	mille	mille cinq	mille cinq cent	mise	mise en cause	mise en place	mission	mode	mois après	mois de juillet	monsieur	monsieur au entier	monsieur b	monsieur et madame	monsieur g	monsieur jean pierre	montant	montant de 3	montant du travail	monter	moral subir	motif	motif statuer	motifs	motifs le cour	moyens des partir	multiplier	multiplier le procédure	municipal	mur dont	mur ne savoir	mur séparatif	méconnaître	nature	nettoyage	nettoyer	ni	non conforme	non respect	non seulement	norme	notamment celui	notifier le 19	notion de trouble	nouveau astreinte	nouveau déboute	nouveau déboute monsieur	nouveau débouter	nouveau en cause	novembre 2005	novembre 2012	nuisance sonore	nuit	numéro 4	néanmoins	nécessaire	obligation contractuel	obstruction	obtention	occuper	octobre 2004	octobre 2010	octobre 2014	octroi de dommage	office	opposer le époux	opération	or	ordonnance du 13	ordonnance du 29	ordonnance entreprendre	ordonnancer du 17	ordonnancer rendre	ordonner	ordonné à monsieur	ores	organisation	orienter	ossature	ouest	outre le dépens	outre le somme	p le somme	p monsieur	p situer	p épouser	paiement de 1	paiement de dommage	parking	partie perdant	partiel	payer	payer au époux	payer payer	payer un somme	peinture	pelleteuse	pendant de nombreux	pendant un durée	perdant	perdre	permettre de considérer	permettre de construire	permettre de établir	permis	permis de construire	personnel du époux	personnellement	perte	perte de valeur	perte de vue	peu important	pièce 2	pièce 6	pièce numéro	pièce numéro 13	place	placer	plafond	plaidoirie fixer	plaindre	plus de 5	plus grand	plus juste	plus juste proportion	plus proche	plusieurs	point	pose	possible	poste	postérieur	pouvoir constituer	pouvoir ignorer	pouvoir toujours	pouvoir être prononcer	premier instance dont	premier étage	prendre en compte	prescrire	preuve du trouble	prier	prier le cour	principal de constater	principal déclarer	principal déclarer irrecevable	principalement	prise en charge	privation de jouissance	privation de vue	procéder	procéder au travail	procéder monsieur	procédural	procédure abusif condamner	procédure au profit	procédure civil dit	procédure civil monsieur	procédure civil vu	procédure de appel	procédure de premier	procédure devant	procédure exposer	produire par monsieur	produire un attestation	professionnel	prolonger	propriétaire voisin	propriété de madame	propriété devenir	propriété devenir générateur	propriété respectif	prospérer	protection juridique	protocole	protocole d accord	provisionnel	provisoire	provisoire du jugement	provoquer	provoquer le fissuration	précision	préconisation	préconiser	préjudice moral subir	préjudice personnel	présent arrêt	présent aucun	présent décision	présent jugement	présent procédure	présenter par monsieur	préserver	prétendument	prétention et moyen	prétentions	prévaloir	prévenir un dommage	publiquement et contradictoirement	pénal	périphérique	quatre	raison du trouble	rappeler	rapporter le preuve	rapprocher	recevable	reconventionnel	reconventionnel condamner	reconventionnel le condamnation	recouvrer	refus	rejet	rejet du demande	relever et garantir	remboursement	remplacement	rendre le 19	rendre le 27	reposer	respect	responsabilité pour trouble	ressortir du procès	rester	restitution	restreindre	retenir	retrait	revêtir	risque de dommage	risquer	rouler	ruissellement	règle de urbanisme	récent	réception	réclamer	rédiger	réel	réfection	réfection total	réformer	réformer le jugement	référé au fin	référé en date	référé le mesure	régler à monsieur	réparation et encore	réparer	réparer le dommage	réponse au dire	réputer	réputer contradictoire	réservation	réserve	résulter du fait	résulter du pièce	résulter du rapport	réunion ainsi	saisi	sandrine	sapiteur	sauf	sensiblement	septembre	septembre 2006	septembre 2014	service	seul	si l expert	signification du jugement	sis monsieur	site	situation	situer	smabtp	soin	soleil	sollicitent	somme complémentaire	somme de 4	somme de 5	somme suivant	somme total	sonore	sorte que si	sortir	souhaiter	sous astreindre	sous astreinte provisoire	sous réserve	stade	stagnation	statuant	statuant à nouveau	statuer de nouveau	statuer publiquement contradictoirement	strict	subir du trouble	subir notamment	subsidiaire constater	subsidiaire de constater	subsidiaire dire	succombant	succomber	succomber partiellement	suivant du code	supporter le charge	suppression	surabondant	surtout	surélever	suspendu	syndic	séjour du époux	sérieux prescrire	talus	tant principal	technique	tel action	tenir compte	tenter	terme	terrain le époux	terrain à bâtir	terrasse du époux	titre du disposition	titre du travail	titre infiniment	titre infiniment subsidiaire	titre liminaire	titre provisionnel	titre reconventionnel	toilette madame	toujours	tout action	tout autre	tout entreprise	tout leur demande	tout propriétaire	tout état	tranquillité du voisinage	travail de démolition	travail de embellissement	tribunal avoir omettre	tribunal de grande	trois	tronc	trouble alléguer	trouble excessif	trouble qui excéder	très faible	ttc	type	témoignage	uniquement	urgence	utilement	v au entier	v demander	v soutenir	v épouse	v épouse b	valeur	valoir	vendeur	vent dominer	vers	verser au débat	verser au époux	verser à monsieur	vibration	vigueur	visa du article	visuel	voir condamner	voisinage devoir	voisinage pouvoir	volet	volet rouler	vu l appel	végétation	véhicule	vérifier	w avoir interjeter	w le somme	w à payer
CAAIX1411196	1	0.0	0.0	0.0	0.0	0.0	0.033257336670920894	0.0	0.0	0.015481863622670072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04288883640943365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06248448881617475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06200956185331033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015481863622670072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02350991363209826	0.0	0.0	0.0	0.0	0.0	0.015481863622670072	0.0	0.0	0.0	0.0	0.033257336670920894	0.015481863622670072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015481863622670072	0.0	0.0	0.0	0.0962255685659454	0.0	0.0	0.16187571028035602	0.023153757790295125	0.0	0.0	0.0	0.0	0.0	0.018427122772357172	0.0	0.033882171481101835	0.0	0.0	0.024052180985219575	0.0	0.0	0.0	0.0	0.0	0.0	0.042654909804503975	0.0	0.021493619763860543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09125813182500694	0.0	0.024052180985219575	0.0	0.0	0.0	0.11056273663414302	0.024052180985219575	0.04810436197043915	0.0	0.04810436197043915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015481863622670072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02350991363209826	0.0	0.023153757790295125	0.0	0.0	0.0	0.0	0.0	0.0	0.02361993889215186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09977201001276269	0.0	0.0	0.0	0.0	0.0	0.0	0.015481863622670072	0.0	0.0	0.0	0.018240926178420307	0.05370555973313256	0.0	0.0	0.0	0.0	0.03679211645423021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03252092421606479	0.01761492038846017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024052180985219575	0.0	0.0	0.0	0.0	0.0	0.061110356132817144	0.0	0.018427122772357172	0.042654909804503975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030963727245340144	0.015481863622670072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030963727245340144	0.1342638993328314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07296370471368123	0.0	0.0	0.015481863622670072	0.0	0.0	0.024052180985219575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11809969446075931	0.0	0.0	0.07215654295565874	0.12896171858316327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042950765832124635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024052180985219575	0.0	0.0	0.042987239527721086	0.024052180985219575	0.024052180985219575	0.0	0.0	0.0	0.0	0.0	0.0	0.13971015872669507	0.0	0.0	0.0	0.0	0.14716846581692083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07740931811335035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040740237421878094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04317058125552231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01995859410381358	0.024052180985219575	0.0	0.0	0.0	0.0	0.0	0.05284476116538051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033257336670920894	0.2137971643130629	0.0	0.12026090492609787	0.0	0.0	0.0	0.0	0.0	0.0	0.015481863622670072	0.0	0.0	0.015481863622670072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04810436197043915	0.0	0.0	0.0	0.0	0.0	0.0	0.03252092421606479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024052180985219575	0.0	0.0	0.023153757790295125	0.0	0.0	0.0	0.0	0.0	0.0	0.024052180985219575	0.04644559086801022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030963727245340144	0.0	0.03679211645423021	0.0	0.0	0.0	0.0	0.13248672698010538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015481863622670072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030963727245340144	0.0	0.0	0.0	0.0	0.04644559086801022	0.0	0.16111667919939768	0.07740931811335035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21024872526647803	0.0	0.0	0.0	0.0	0.0	0.0	0.015481863622670072	0.0	0.015481863622670072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015481863622670072	0.0	0.0	0.0	0.021493619763860543	0.0	0.015481863622670072	0.015481863622670072	0.0	0.0	0.0	0.0	0.0	0.0	0.21892829625657642	0.024052180985219575	0.0	0.0	0.05387688540689185	0.024052180985219575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015481863622670072	0.015481863622670072	0.0	0.0	0.0	0.0	0.015481863622670072	0.0	0.0	0.0	0.0	0.033257336670920894	0.0	0.0	0.0	0.0	0.0	0.15017766090462717	0.0	0.0	0.042950765832124635	0.0	0.0	0.0	0.05284476116538051	0.0	0.0	0.0	0.0	0.015481863622670072	0.16781652084146684	0.0	0.015481863622670072	0.0	0.0	0.1147713483247654	0.0	0.07567891722449556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042987239527721086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015481863622670072	0.0	0.0	0.0	0.0	0.0	0.06007106436185087	0.0	0.0	0.0	0.0	0.015481863622670072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015481863622670072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015481863622670072	0.0	0.0	0.0	0.0	0.0	0.0	0.015481863622670072	0.0	0.0	0.0	0.0	0.024052180985219575	0.14091936310768136	0.0	0.07045968155384068	0.0	0.04644559086801022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033257336670920894	0.14431308591131747	0.0	0.020234463785044503	0.0	0.0	0.0	0.0	0.0	0.0705297408962948	0.0	0.033257336670920894	0.0	0.024052180985219575	0.0	0.0	0.0	0.0	0.0	0.0	0.030963727245340144	0.0	0.018427122772357172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06017019680769688	0.0	0.015481863622670072	0.0	0.0	0.0	0.07215654295565874	0.0	0.0	0.0	0.04317058125552231	0.0	0.0	0.0	0.0	0.20838382011265613	0.0	0.030963727245340144	0.0	0.0	0.0	0.015481863622670072	0.0	0.0	0.0	0.0	0.0	0.04288883640943365	0.0	0.054722778535260926	0.015481863622670072	0.0	0.0	0.0	0.0	0.0	0.023153757790295125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021493619763860543	0.0	0.0	0.0	0.0	0.17268232502208924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03008509840384844	0.0	0.0	0.0	0.07215654295565874	0.0	0.0	0.0	0.0	0.0	0.0	0.033257336670920894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023153757790295125	0.0	0.0	0.033257336670920894	0.015481863622670072	0.0	0.0	0.015481863622670072	0.0	0.0	0.0	0.0	0.06504184843212958	0.024052180985219575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033121681745026346	0.0	0.031242244408087375	0.0	0.0	0.0	0.021493619763860543	0.0	0.0	0.0	0.0	0.0	0.35713499431905377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024052180985219575	0.015481863622670072	0.0	0.015481863622670072	0.0	0.0	0.015481863622670072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16628668335460448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018240926178420307	0.0	0.0	0.0	0.0	0.0	0.09977201001276269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35773016637671273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04810436197043915	0.06651467334184179	0.0	0.0	0.0	0.024052180985219575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
