@id	@sens-resultat	03	1 du code	10 000 euro	10 septembre 2012	11	12 000	12 avril	13	13 mai	1382	1382 du code	14	15 000	15 avril	15 jour	16	16 35	17 octobre	19	19 décembre	1er	2 mars	20 000	20 000 euro	2000	2004	2006	2007	2008	2009	2010	2011	2011 le conseil	2012	2014 le tribunal	2014 vu	2016	2016 au terme	2016 motifs	202	202 du code	22	24	24h	26 octobre	26 octobre 2015	28 avril	29	3 000	3 000 euro	30	30 000	30 000 euro	30 mars	300	31 mars	35	35 38	38	4 000	4 000 euro	4 500	4000	41	42	455	455 du code	5 000	5 000 euro	5 du code	50	50 000	50 000 euro	6 000	60	7 février	700 du coder	9 novembre	9 novembre 2012	absence	abus	abusif	accessible	accompagner	accomplir	accord	achat	acte de concurrencer	acte de contrefaçon	acte de parasitisme	acteur	actionnaire	activité concurrent	actuellement	adresse	adresser	affaire	affirmer	afférent	afin de voir	agir	agissement	agréer	ajouter	ajouter condamne	ajouter déboute	alinéa	allouer	alors	ample	an	ancien employeur	anciennement	anglais	annulation	antérieur	antérieurement	apparaître	appel incident	applicable	application du disposition	apporter	apprécier	après	argumentation	arrêt à intervenir	art	article 1382	article 202	article 455	articler	articler 700	assigner devant	assortir	astreindre	astreinte de 1	atteindre	attendre	attentif	attester	attribuer	aucun	aucun acte	aucun pièce	aucun préjudice	aucunement	audience	aussi	auteur	auto	autorisation	autre demande considérant	autre demande indemnitaire	autre part	autre élément	autrui	avant	avantage	avantage concurrentiel	avenant	avis	avril 2011	avril 2015	balance	base	besoin	biais	bien fonder	brutal	bénéfice	cadre	car	caractère	caractère distinctif	caractériser	caractériser du acte	caractéristique	cause de appel	cependant	certain	cessation	cession	chacun	chacun le somme	chaque	charge	charger	chercher	chez	cinq	circonstance	civil condamne	civil condamner	civil dont	civil rejette	classe	classe 16	classe 16 35	classe 35	clause	clause de non	code civil	code de commerce	coder	coder de procédure	collaboration	com	commande	commander	comme dénomination	comme dénomination social	commerce	commercial	commercialisation	commercialiser	commettre du acte	communiquer	comparaison	complet	complet du fait	comporter	comptable	compte	compter	compter tenir	concluant	concluent	conclure un contrat	conclusion	conclusion transmettre	concurrencer	concurrencer déloyal	concurrent	concurrent de celui	concurrentiel	concéder	condamnation	condamner au dépens	condamner in	condamner in solidum	condamner solidairement	condition	conduire	confirmation	confirmation du jugement	confirme le jugement	confirmer le jugement	confirmé en tout	conformément	conformément au disposition	confusion entre	conférer	connaissance	connaître	considérant	considérer	considérer ainsi	considérer par voie	consommateur	consommateur moyen	constater l existence	constitutif de acte	consécutif	conséquence	conséquence débouter	conséquence rejeter	contenir	contester	contexte	contractuel	contradictoire	contradictoire confirme	contradictoirement	contraindre	contraire	contrat	contrat de licence	contrat de partenariat	contrat de travail	contrefaire	contrefaçon de marque	contrefaçon du marque	convenir	convention	convier de rappeler	coordonnée	coordonnée coordonnées	coordonnées	copie	corroborer	coupable	cour confirme	cour considérant	cour cours	cour de appel	cour de dire	cour renvoyer	cour statuer	cour statuer publiquement	courant	courir	courriel	courriels	courrier	cours	coût	créatif	création	céder	date	date du 15	date du 31	date du 6	dater	david	demande au titre	demande considérant	demande en paiement	demande fin	demande indemnitaire	demande reconventionnel	demande subsidiaire	demeurant	demeure	demeure adresser	demeurer	depuis	dernier conclusion transmettre	dernier écriture	destination	deux	deuxième	devant le tribunal	devenir	devis	devoir donc	devoir supporter	devoir être condamner	devoir être mettre	dictionnaire	diffuser	différence	différence entre	différent	dire	dire irrecevable	directement lier	directeur	dirigeant	diriger	discussion	dispos	dispositif	disposition relatif	disposition y ajouter	distinct	distinctif	distributeur	dit	documentation	domaine	domicile	dominant	dommage	dommage et intérêt	donc	donner	dossier	droit au prétention	droit de utiliser	droit privatif	duquel	durée	dès	dès lors	débat	déboute	débouter	début	débuter	décembre	décembre 2011	décembre 2015	décision déférer	décision à intervenir	déclaration	déclarer	découler	défaut	définir	définitif	déférer	délai	déloyal et parasitaire	déloyal ne pouvoir	déloyal par jugement	démarchage	démarche	démarcher	démentir	démission	démontrer l existence	dénigrement	dénomination	dénomination social	dénommer	départ	dépasser	dépens de premier	dépens dont	dépens vu	dépôt	désigne	désigner	détail	détournement	détournement de clientèle	développement	effectuer	effet	effet si	emploi	employer	emporter	encart	encore	encourir	endroit	engager	enregistrement	enregistrer	enregistrer sous	enseigne	ensemble	ensuite	entier	entier dépens	entier dépens vu	entièrement	entre le deux	entreprendre	entreprendre sauf	entreprise	entrer	entretenir	esprit	esprit du public	espèce	essentiel	essentiellement	euro de dommage	exactement	exactement statuer	examiner	exception	excessif	exclusif	exclusivement	exercer	existence	exister entre	expert	expertise	explication	expliquer	exposé complet	expression	exécution du contrat	fabrication	faire apparaître	faire droit	faire l objet	faire un équitable	faire usage	faire état	faute	fauter	fichier	figurative	figurer	financement	fixer	foi fois	fois	fond fonds	fondement du disposition	fonder	fonds	force	fournir	fr	frai	frai frais	frai frais irrépétibles	frais irrépétibles	frais irrépétibles exposer	france	français	frauduleux	fruit	février 2011	février 2015	février 2016	gagner	garantir	gestion	global	grief	groupe	géographique	gérant	gérer monsieur	hauteur	homme	hors	hors de cause	huissier	huissier de justice	hypothèse	identifier	ii	illicite	image	imitation	immédiat	immédiatement	important	impossible	impression	impression de ensemble	imputable	in	in solidum	incident	inclure	incompétent	incriminer	indemnitaire	indemnité allouer	indiquer	industriel	infiniment	infiniment subsidiaire	infirmer	infirmer le jugement	information	information mentionner	initial	initiative	injonction	inopérant	inscrire	installation	instance	instance de nanterre	institut national	intellectu	internet	intervenir dans trois	intervenir le jugement	intimer	intituler	intérêt au tau	intérêt en réparation	investissement	inviter	invoquer	irrépétibles	irrépétibles exposer	jour de retard	journal journau	journau	juge avoir exactement	jugement devoir	jugement devoir donc	jugement du tribunal	jugement déférer	jugement en date	jugement en tout	jugement entreprendre	jugement entreprendre sauf	jugement rendre	juillet	juillet 2011	juillet 2013	juin	juin 2014	juin 2015	juridiction	justice	justifier de aucun	langage	langage courant	langage courir	lettre	lettre de information	libre	licence	lieu à application	ligne	liquidation	liste	livre	local	logiciel	lors	madame	mai	maintenance	majuscule	mandataire	manière	manque	manque à gagner	marque	marque considérant	marque dont	marque français	marque semi	marque semi figurative	mars 2011	mars 2012	mars 2016	matérialiser	matériel	maître david	meilleur	mention	mesure	mesure de interdiction	mettre	mettre en demeure	mettre en demeurer	minuscule	mis	mise	mise en cause	mise hors	mission	modification	modifier	mois	monsieur	mot	motif	motifs la cour	motifs le cour	moyen	moyen du partie	mère	mère de monsieur	nanterre	national du marque	nature	ni	nom	nom commun	nombre	nommer	non concurrence	normal	normalement	normalement informer	notamment	nouveau dire	novembre	novembre 2012	novembre 2015	nul	nullement	nullement démontrer	numéro 3	numéroter	obligation	observer	obtenir	octobre	octobre 2012	octobre 2013	octobre 2015	opérer	oralement	ordinateur	ordonnance rendre	ordonne	ordonner le publication	ordonné l exécution	ordonné un mesure	organiser	orienter	origine	outre	paiement	parasitisme considérant	parfaitement	paris	part	partenaire	partenariat	participation	participer	particulier	partiellement	passer	permettre	perpétuel	personnel	personnellement	perte de clientèle	petit	peu	pièce	pièce produire	pièce verser	placer	plan	plus	plus ample	point	porter	porter atteindre	postérieur	poursuivre l infirmation	pouvoir être considérer	premier	premier instance	prendre	prendre acte	prescrire	prestation	prestation de service	prier	prier le cour	principal dire	privatif	priver	probant	problème	procurer	procurer un avantage	procéder	procédure abusif	procédure civil condamne	procédure civil condamner	procédure civil dont	procédure civil rejette	procédure de appel	procédure de redressement	produire	produire au débat	produire et service	produit	produit et service	produit ou service	professionnel	profit	promotion	prononce	prononcer	proposition	propriétaire	propriété industriel	propriété intellectu	protéger	provision	provision à valoir	précédent	précéder	préjudice alléguer	préjudice lier	présence	présent	présent arrêt	prétendre	prétendu acte	prétention	prévoir	publicitaire	publier	publiquement	période	qualifier	quantum	quelque	quelque forme	quinzaine	racheter	raisonnablement	raisonnablement attentif	rappeler	rapporter le preuve	rechercher	recommander	reconnaître	reconventionnel	recours	recours contre	recouvrer	recouvrer conformément	redressement	redressement judiciaire	refuser	registre	registre national	rejet	rejeter le demande	rejette	rejette tout autre	rejeté le demande	relatif	relation	relation contractuel	relever	remettre en cause	remise	rendre coupable	renommer	renvoyer au jugement	reprendre	reprise	reproduction	reproduire	respecter	respectif	responsable	ressortir	restituer	retard	retard à compter	retenir	retirer	revanche	revendiquer	revue	rien	risque	risque de confusion	rompre	rupture	rupture brutal	règlement	réaliser	réception	réclamation	rédaction	réformer	réformer le jugement	référence	régulièrement	réparation	réparation du préjudice	réparer	répartition	réplique	répliquer	réponse	résultat	résulter	révéler	saisir	salarier	sauf	savoir	second	secteur	sembler	semi	semi figurative	sen	sen sens	sens	septembre 2010	septembre 2012	septembre 2015	service désigner	service proposer	service viser	seul	seulement	signature	signe	signer entre	signification	signifier	similaire	similarité du service	similitude	site	site internet	site www	situation	situer	six	social	société intimer	solidum	sollicite le confirmation	solliciter	solution	somme de 1	somme de 15	somme de 20	somme de 3	somme de 4	somme de 4000	somme de 5	somme de 50	somme de 6	sommer de 6	sort du dépens	soulever	soumettre	sous astreindre	sous le numéro	sous quelque	sous quelque forme	souvent	spécialement	statuer	statuer publiquement	statuer à nouveau	structure	subir	subsidiairement	succomber et devoir	suite	suivant	suivant du code	suivre	support	supporter le charge	supprimer	symbolique	systématiquement	tableau	tant	tarif	tau taux	tau taux légal	taux	taux légal	technique	tel	temps	tendre	terme duquel	terminer	texte	tiers	tirer	titre de acte	titre de dommage	titre de provision	titre infiniment	titre infiniment subsidiaire	titulaire du marque	total	totalement	toujours	tout autre	tout autre demande	trait	trajet	transfert	transmettre	transmettre le 26	trois	trois revue	trouver	ttc	téléphone	tête	usage	usage du terme	utilisation	utiliser	utiliser le dénomination	valable	valoir	vendre	venir	vente	vers un autre	verser	verser au débat	vice	vie	vie du affaire	violation	vis	visa	vocable	voie	voie de conséquence	voir	voir constater	vu	vu l ordonnance	vu le dernier	www
CAAIX1402089	0	0.0	0.007305447965649208	0.0	0.0	0.02087270847328345	0.0	0.0	0.0	0.0	0.014610895931298416	0.007305447965649208	0.010436354236641725	0.0	0.004870298643766139	0.0	0.0	0.0	0.0	0.02191634389694762	0.0	0.014610895931298416	0.011688716745038734	0.0	0.0	0.0	0.0	0.0	0.0	0.02922179186259683	0.06261812541985035	0.05357328508142752	0.07305447965649206	0.0	0.035066150235116195	0.0	0.0	0.019481194575064555	0.0	0.004870298643766139	0.0	0.0	0.02922179186259683	0.03409209050636297	0.0	0.0	0.0	0.0	0.004870298643766139	0.0	0.0	0.03130906270992517	0.0	0.0	0.011688716745038734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007305447965649208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02922179186259683	0.0	0.0	0.0	0.011688716745038734	0.011688716745038734	0.0	0.011688716745038734	0.011688716745038734	0.17533075117558097	0.0	0.05218177118320862	0.0	0.0	0.0	0.019481194575064555	0.0	0.0	0.0	0.004870298643766139	0.0	0.0	0.0	0.0	0.0	0.05844358372519366	0.014610895931298416	0.0	0.009740597287532278	0.0	0.061365762911453334	0.0	0.0	0.004870298643766139	0.0	0.004870298643766139	0.004870298643766139	0.0	0.019481194575064555	0.007305447965649208	0.014610895931298416	0.0	0.0	0.0	0.0	0.0	0.004870298643766139	0.010436354236641725	0.02191634389694762	0.0	0.03130906270992517	0.007305447965649208	0.010436354236641725	0.014610895931298414	0.0	0.010436354236641725	0.0	0.007305447965649208	0.0	0.0	0.0	0.0	0.0	0.0	0.009740597287532278	0.0	0.0	0.0	0.0	0.014610895931298416	0.0	0.05357328508142752	0.0	0.0	0.004870298643766139	0.004870298643766139	0.004870298643766139	0.0	0.014610895931298416	0.004870298643766139	0.004870298643766139	0.0	0.0	0.0	0.0	0.0	0.02922179186259683	0.0	0.0	0.029221791862596828	0.014610895931298414	0.023377433490077468	0.0	0.023377433490077468	0.009740597287532278	0.0	0.0	0.0	0.014610895931298414	0.004870298643766139	0.010436354236641725	0.0	0.04383268779389524	0.0	0.004870298643766139	0.0	0.0	0.004870298643766139	0.02191634389694762	0.061365762911453334	0.0	0.0	0.02087270847328345	0.0	0.009740597287532278	0.03409209050636297	0.02922179186259683	0.0	0.0	0.0	0.0	0.0	0.007305447965649208	0.0	0.0	0.0	0.0	0.0	0.0	0.014610895931298416	0.010436354236641725	0.0417454169465669	0.014610895931298416	0.014610895931298416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04383268779389525	0.014610895931298416	0.11688716745038732	0.004870298643766139	0.0	0.014610895931298416	0.004870298643766139	0.0	0.0	0.0	0.03130906270992517	0.13636836202545188	0.046754866980154935	0.0	0.0	0.0	0.011688716745038734	0.16603290831020925	0.0	0.010436354236641725	0.0	0.0	0.0	0.0	0.0	0.02922179186259683	0.0	0.0	0.0	0.0	0.0	0.014610895931298416	0.0	0.0	0.007305447965649208	0.019481194575064555	0.0	0.04091050860763556	0.02087270847328345	0.0	0.0	0.0	0.04383268779389524	0.0	0.009740597287532278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07013230047023239	0.004870298643766139	0.004870298643766139	0.0	0.03130906270992517	0.0	0.004870298643766139	0.0	0.0	0.010436354236641725	0.0	0.009740597287532278	0.11201686880662119	0.0	0.011688716745038734	0.007305447965649208	0.0	0.0	0.0	0.004870298643766139	0.0	0.0	0.0	0.0	0.0	0.004870298643766139	0.0	0.009740597287532278	0.0	0.0	0.0	0.0	0.0	0.0	0.007305447965649208	0.004870298643766139	0.0	0.0	0.0	0.0	0.10227627151908891	0.0	0.009740597287532278	0.0	0.0	0.0	0.07013230047023239	0.004870298643766139	0.004870298643766139	0.004870298643766139	0.0	0.0	0.0	0.0	0.04870298643766138	0.010436354236641725	0.0	0.029221791862596828	0.0	0.004870298643766139	0.0	0.0	0.004870298643766139	0.0	0.0	0.0	0.0	0.04383268779389525	0.0	0.014610895931298416	0.0	0.004870298643766139	0.0	0.0	0.0	0.0	0.0	0.023377433490077468	0.007305447965649208	0.004870298643766139	0.08766537558779049	0.07013230047023239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009740597287532278	0.0	0.0	0.0	0.0	0.0	0.058443583725193655	0.0	0.0	0.0	0.0	0.058443583725193655	0.058443583725193655	0.011688716745038734	0.02087270847328345	0.03652723982824603	0.0	0.0	0.0	0.0	0.0	0.011688716745038734	0.0	0.014610895931298416	0.08182101721527112	0.46489214326858597	0.0	0.011688716745038734	0.004870298643766139	0.0	0.0	0.0	0.0	0.014610895931298416	0.004870298643766139	0.0	0.0	0.004870298643766139	0.08766537558779049	0.019481194575064555	0.014610895931298416	0.0	0.0	0.0	0.0	0.004870298643766139	0.0	0.004870298643766139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004870298643766139	0.009740597287532278	0.0	0.0	0.0	0.0	0.004870298643766139	0.0	0.014610895931298416	0.004870298643766139	0.0	0.1022762715190889	0.0	0.0	0.0	0.0	0.04870298643766138	0.0	0.009740597287532278	0.009740597287532278	0.0	0.0	0.02922179186259683	0.0	0.0	0.0	0.0	0.011688716745038734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046754866980154935	0.0	0.0	0.0	0.0	0.023377433490077468	0.0	0.014610895931298416	0.02087270847328345	0.004870298643766139	0.0	0.0	0.0	0.009740597287532278	0.0	0.004870298643766139	0.004870298643766139	0.007305447965649208	0.0	0.0	0.0	0.02045525430381778	0.0	0.0	0.0	0.014610895931298416	0.03896238915012911	0.007305447965649208	0.0	0.0	0.014610895931298414	0.0	0.014610895931298414	0.014610895931298414	0.0	0.004870298643766139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08766537558779049	0.0	0.010436354236641725	0.0	0.0	0.0	0.009740597287532278	0.0	0.0	0.0	0.0	0.0	0.009740597287532278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17533075117558097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010436354236641725	0.0	0.02191634389694762	0.0	0.009740597287532278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014610895931298416	0.0	0.019481194575064555	0.007305447965649208	0.0	0.0	0.0	0.0	0.03320658166204185	0.0	0.0	0.0	0.0	0.0	0.0	0.0417454169465669	0.05844358372519366	0.004870298643766139	0.023377433490077468	0.0	0.04383268779389525	0.0	0.0	0.0	0.02087270847328345	0.0	0.0	0.0	0.0	0.0	0.009740597287532278	0.019481194575064555	0.0	0.0	0.0	0.0	0.0	0.04383268779389524	0.009740597287532278	0.0	0.04091050860763556	0.004870298643766139	0.0	0.009740597287532278	0.0	0.004870298643766139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004870298643766139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009740597287532278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023377433490077468	0.009740597287532278	0.007305447965649208	0.0	0.0	0.0	0.0	0.004870298643766139	0.02435149321883069	0.0	0.035066150235116195	0.0	0.0	0.0	0.0	0.02087270847328345	0.0	0.0	0.007305447965649208	0.007305447965649208	0.0	0.009740597287532278	0.019481194575064555	0.0	0.04383268779389524	0.0	0.007305447965649208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009740597287532278	0.007305447965649208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019481194575064555	0.009740597287532278	0.007305447965649208	0.004870298643766139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02922179186259683	0.009740597287532278	0.0	0.0	0.0	0.0	0.0	0.0	0.011688716745038734	0.004870298643766139	0.0	0.0	0.011688716745038734	0.0	0.0	0.0	0.014610895931298414	0.11201686880662119	0.0	0.0	0.0	0.13149806338168574	0.004870298643766139	0.011688716745038734	0.0	0.0	0.007305447965649208	0.011688716745038734	0.0	0.05844358372519366	0.0	0.0	0.0	0.0	0.0	0.0	0.06574903169084287	0.02922179186259683	0.0	0.007305447965649208	0.009740597287532278	0.2629961267633715	0.007305447965649208	0.010436354236641725	0.02435149321883069	0.0	0.0	0.0	0.004870298643766139	0.1328263266481674	0.02922179186259683	0.11688716745038732	0.004870298643766139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007305447965649208	0.009740597287532278	0.011688716745038734	0.0	0.0	0.03130906270992517	0.0	0.0	0.007305447965649208	0.0	0.0	0.0	0.004870298643766139	0.07305447965649206	0.0	0.0	0.007305447965649208	0.0	0.0	0.0	0.04091050860763556	0.0	0.0	0.0	0.004870298643766139	0.0	0.0	0.0	0.0	0.019481194575064555	0.023377433490077468	0.0	0.0	0.0	0.07013230047023239	0.0	0.45293777387025086	0.0	0.06261812541985035	0.0	0.0	0.009740597287532278	0.0	0.0	0.007305447965649208	0.007305447965649208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014610895931298416	0.029221791862596828	0.0	0.0	0.004870298643766139	0.004870298643766139	0.009740597287532278	0.009740597287532278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10227627151908891	0.014610895931298416	0.0	0.014610895931298414	0.0	0.0	0.009740597287532278	0.0	0.0	0.0	0.004870298643766139	0.0	0.0	0.0	0.0	0.0	0.02045525430381778	0.0	0.02087270847328345	0.004870298643766139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004870298643766139	0.11688716745038732	0.004870298643766139	0.023377433490077468	0.0	0.0	0.011688716745038734	0.0	0.02922179186259683	0.019481194575064555	0.004870298643766139	0.0	0.014610895931298416	0.014610895931298416	0.0	0.014610895931298414	0.0	0.0	0.0	0.007305447965649208	0.029221791862596828	0.004870298643766139	0.0	0.007305447965649208	0.014610895931298416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03409209050636297	0.0	0.0	0.0	0.0	0.0	0.004870298643766139	0.004870298643766139	0.0	0.0	0.019481194575064555	0.02087270847328345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004870298643766139	0.0	0.0	0.0	0.0	0.0	0.0	0.02087270847328345	0.0	0.0	0.0	0.0	0.0	0.0	0.007305447965649208	0.0	0.0	0.0	0.0	0.0	0.009740597287532278	0.004870298643766139	0.009740597287532278	0.0	0.0	0.0	0.0	0.0	0.03409209050636297	0.007305447965649208	0.02922179186259683	0.004870298643766139	0.009740597287532278	0.0	0.0	0.08182101721527112	0.23377433490077465	0.014610895931298416	0.02087270847328345	0.0	0.0	0.0	0.0	0.0	0.014610895931298414	0.0	0.0	0.004870298643766139	0.004870298643766139	0.004870298643766139	0.004870298643766139	0.0	0.004870298643766139	0.0	0.0	0.0	0.011688716745038734	0.0	0.004870298643766139	0.0	0.0	0.02922179186259683	0.011688716745038734	0.0	0.0	0.0	0.004870298643766139	0.0	0.004870298643766139	0.010436354236641725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023377433490077468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014610895931298414	0.0	0.0	0.0	0.0	0.014610895931298414	0.010436354236641725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023377433490077468	0.0	0.0	0.0	0.0	0.0
