@id	@sens-resultat	03	04	05	07	07 mars	1 000 euro	1 du code	10 3	10 juin	10 septembre 2010	11	12 000	12 000 euro	13 juin	13 mai	1382	1382 du code	14	14 octobre	14 octobre 2013	15 avril	15 jour	15 jour suivre	17 février	17 février 2016	19 décembre	1er	1er janvier	2 du code	20 septembre	20 septembre 2010	2000	2004	2006	2007	2008	2009	2011 faire	2012 madame	2013 adresser	2013 le tribunal	2013 madame	2014 le tribunal	2015 le tribunal	2016 motifs	202	21 septembre	22 avril	24	24 septembre	25 mars	26 novembre	26 octobre 2015	27	29	3 000	3 000 euro	3 moi mois	30 000	30 000 euro	30 mars	30 novembre	300	31 décembre	31 juillet	31 mars	38	4 000	4 000 euro	4000	42	45	4500	455	455 du code	5 mars	50 000	50 000 euro	500 euro	6 du code	6 et suivant	7 000	7 février	70	700 du coder	711	8 000	8000	9 février	9 juin	9 novembre	9 novembre 2012	96	absence	absence de communication	abusif	abusif condamner	accepter	accessible	accusé de réception	accéder	acquérir au débat	action en concurrence	action en justice	actionnaire	activité concurrent	activité de concurrence	actuellement	adjonction	administratif	administration	adopter	affirmation	affirmer	afférent	agir	agissement	agissements fautif	agréer	agrément	aide	ajouter déboute	alinéa	aller	allocation	allouer	alpes	ample	ample exposer	ample ou contraire	an	an après	ancien client	annulation	antérieur	août 2013	appartenant	appel incident	appel interjeter	appel principal	applicable	application du article	application du disposition	apporter	appropriation	appréciation	apprécier	après le départ	arguer	arrêt à intervenir	article 1382	article 455	article l 711	articler 699	assigner devant	assistance	associer depuis	assurance	astreindre	attaque	atteindre au droit	attendre	attendu	attentif	aucun demande	aucun faute	aucun préjudice	aucun référence	aucun élément	audience	auquel	aussi	autant	auto	auto entrepreneur	automatique	autoriser	autre demande condamne	autre disposition	autre part	avance	avancer	avenant au contrat	avis	aviser	avril 2014	avril 2015	avril 2016 motifs	baisse	baisse du chiffre	baisser	banal	bien fonder	boire	but	by	bénéficier	cadre	capital	capital social	car	caractère abusif	carnet	cas de espèce	causalité entre	cause de appel	caution	celui de appel	celui de madame	celui pratiquer	cependant	certain	cessionnaire	chacun le somme	chaque	chaque partie	charger	chercher	chiffrer	choisir	cinq	cinq an	civil ainsi	civil condamner	civil dit	civil dont	classe 16	classe 16 35	classe 35	clause	clause de non	client dont	climat	clôture	code civil	code de commerce	coder de procédure	collaboration	collectif	combinaison	commercialisation	commercialiser	communication de pièce	communiquer	comparaison	compléter	comporte	comporte aucun	comporter aucun	comptable	compte	compétence	compétent	concerner le comparaison	concluent	conclusion confirmer	conclusion déposer	concurrence figurer	concurrent	concurrent de celui	condamnation	condamnation prononcer	condamne in	condamne in solidum	condamner au dépens	condamner in	condamner in solidum	condition	conditionner	confidentiel	confondre	conforme	conformément	conformément au disposition	confusion entre	connaître	conseil de prud	conseil en matière	considérant	considérer comme	consigner	consommateur moyen	constant	constat	constater l existence	constater à compter	constituer du acte	constitution	consultant	contenu	contradictoirement	contradictoirement confirme	contraire	contrat de cession	contrat de partenariat	contrat de travail	contrat initial	contrat à durée	convention	convocation	copie	correspondre	coupable	coupable de acte	cour considérant	cour de dire	cour infirme	cour relever	cour renvoyer	cour statuer	cour statuer publiquement	coût	créance	créatif	créer un confusion	date du 15	date du 17	date du 19	date du 31	date du 6	date à lequel	david	demande au titre	demande condamne	demande considérant	demande de communication	demande de dommage	demande de expertise	demande en dommage	demande en paiement	demande fin	demande former	demande indemnitaire	demande plus	demande plus ample	demande principal	demande présenter	demande reconventionnel	demande subsidiaire	demande tendre	demander principal	demeurant	demeure adresser	depuis	depuis 2009	depuis le 19	dernier conclusion transmettre	descriptif	description	dessus	destination	destiner	dette	devant le conseil	devant le cour	devis	devoir en exécution	devoir être condamner	devoir être débouter	devoir être mettre	dictionnaire	diffuser	différence	différence entre	différent	différer	diminuer	dire irrecevable	directement lier	direction	dirigeant	diriger	diriger vers	discussion	disposition condamner	disposition le jugement	disposition relatif	disposition y ajouter	distinct	distraction	distributeur	dit que chaque	dix	do	documentation	domaine www	domicile	dominant	dommage intérêt	donc pas lieu	donné lieu	donnée	dont le nom	dossier	doute	dresser	droit au prétention	droit commun	droit de utiliser	droit privatif	durant	durée	durée indéterminer	débiteur	déboute	décembre 2011	décembre 2012	décembre 2015	décharge	décider	déclaration	découler	décret	déduire	défaut	défendeur	définitif	déférer en tout	délai	délai prévoir	délibérer	délictuelle	délivrer	démarchage	démarche	démarcher	démission	démissionner	démontrer l existence	départ	départ de madame	départ de monsieur	dépens celui	dépens de premier	dépens par déclaration	déposer le 9	dépôt	désignation	désorganisation	désorganiser	détenir	détournement	détournement de clientèle	détourner	effectuer	emporter	encart	encore	encourir	endroit	engagement	engager	enjoindre	enregistrer sous	ensuite	entendre	entier dépens celui	entier dépens vu	entraîner	entre le 17	entre le deux	entre le partie	entreprendre en tout	entreprendre sauf	entrepreneur	entrer	entretenir	entretien	erreur	esprit du public	espèce	essentiellement	estimant	euro de dommage	euro par jour	examen	examiner	exception	exercer	exercice	expert	expert comptable	expertise	expertise devoir	expertise dit	expiration	expose	exposer du prétention	extérieur	exécution du contrat	fabriquer	facteur	faire apparaître	faire application	faire droit	faire interdiction	faire l objet	faire état	faits	famille	faute	faute commettre	fautif	façon	fichier	fichier informatique	figurative	figurer	financement	financier	fixer	fonction	fondamental	fondement du disposition	fonder fondre	fondre	force	forfaitaire	formation	fourniture	frai	frai frais	frai frais irrépétibles	frais non	frais non comprendre	fruit	fréquemment	février 2011	février 2013	février 2015	février 2016	garantie	garantir	garder	gestion	grave	greffier	grief	groupe	grégory	grégory monsieur	générer	géographique	hauteur	homme	hors	huissier	huissier de justice	hypothèse	identique à celui	illicite	image	imitation	immatriculer	immobilier	immédiatement	important	impression	impression de ensemble	imputable	imputable à madame	imputer	in solidum madame	incidence	incident	incompétent	incontestable	indemnité de 10	indemnité de 7	indication	indiquer	industrie	industriel	indéterminer	infirme le jugement	information confidentiel	initial	initiative	injonction	inscrire	insertion	installation	insuffisamment	insuffisant	intermédiaire	internet accessible	intervenir condamner	intervenir le jugement	intituler	intérêt légitime	intérêt pour procédure	intérêt pour préjudice	inviter	invoquer	irrecevable et mal	janvier 2014	jonction	jour de retard	jour suivre	journal journau	journau	jugement du 6	jugement en date	jugement rendre	juillet 2008	juillet 2013	juin	juin 2014	juin 2015	juridiction	justice	justification	ledit	lettre de information	lettre recommander	lettrer	liberté du commerce	licite	lieu de ordonner	lieu à application	limiter	liquidation	liquide	liste	livre	local	loi	longue	lorsque	lyon	légal à compter	légitime	maintenir	maintien	mandataire	manquement	manœuvre	marque	marque et concurrence	marquer	mars 2010	mars 2013	mars 2014	mars 2015	mars 2016	matière	mauvais	mauvais foi	meilleur	message	messieurs	mesure de apporter	mesure de interdiction	mettre en demeure	mettre en demeurer	mettre fin	mettre un terme	mieux	mise en demeure	mission	modification	moins	mois à compter	moment	monsieur monsieur	motif	motifs le cour	moyen du partie	moyennant	net	niveau	nom commercial	nom commun	nom de domaine	nombre	nommer	non comprendre	non concurrence	non concurrence figurer	non plus	nonobstant	normal	normalement	normalement informer	noter	notifier	nouveau condamner	nouveau dire	novembre 2011	novembre 2014	novembre 2015	nuire	nul	numéro 10	numéro 10 3	numéro 3	numéroter	négocier	obligation	obtenir	octobre 2011	octobre 2013	offre	offrir	opération	opérer	ordinateur	ordonnance de clôture	ordonnancer	ordonne	ordonner un expertise	ordre	ouest	ouverture	ouvrir	paiement du solde	parasitisme considérant	pareillement	parfaitement	part	partager	partenariat	participation	particulier	partie au conclusion	partie le cour	partiellement	passer	passif	payer un somme	penser	percevoir	permettre	permettre de constater	permettre de obtenir	personnellement	pertinent	peu	peu important	pièce produire	place	placer	plan	plein	plus	plus ample	plus ample exposer	plus tard	plusieurs moi mois	point	portail	portant	porte	porter atteindre	pose	positif	possible	postérieur	pouvoir faire	pouvoir invoquer	pouvoir résulter	pouvoir être considérer	pouvoir être recouvrer	pratiquer	premier instance	prendre	prendre acte	prendre l initiative	prescrire	prestation	prestation de service	priver	procès	procès verbal	procéder	procédure abusif	procédure abusif condamner	procédure civil ainsi	procédure civil condamner	procédure civil dit	procédure civil rejette	procédure de redressement	procédé déloyal	produire et service	profit	profit de maître	projet	prononce	prononcer	proposition	propriétaire	protéger	provenir	prud	prud homme	préavis	précédent	préjudice lier	présent arrêt	présentation	président du tribunal	présider	présumer	prétendu acte	prétendument	prétention et moyen	prévenir	prévoir	publiquement	publiquement et contradictoirement	puisqu	période	périodique	qualifier	quant	quantum	quatre	quelconque	quelque forme	quelque moi mois	quelque titre	question	quinzaine	quitter	rapporter le preuve	recevable et bien	rechercher	recommander	reconnaître	reconventionnel	recourir	recouvrer	recouvrer conformément	redressement	redressement judiciaire	refus	refuser	relève	rendre coupable	renvoyer au jugement	reprise	repriser	requête	respect	respecter	respectif	responsable	ressemblance	restituer	restitution	retard	retard à compter	retrait	retrouver	revanche	revendiquer	revenir	revenu	rien	règlement	réaliser	réception	réformer	réformer le jugement	régir	régulièrement	rémunération	réparer	répartition	réponse	réserve	réserver	résolution	résultat	réunir	révéler	saisine	saisir	salaire	salarier	sanctionner	second	secteur	sein de lequel	selon lequel	sembler	septembre 2010	septembre 2015	service considérer	service suivant	servir	sien	signe	signer entre	signer un contrat	significatif	signification	signification du jugement	signifier	site	site internet	site internet accessible	situation	situer	social comporter	société appelant	soin	solde	solidum le sarl	solidum madame	solliciter	somme de 1	somme de 12	somme de 2	somme de 3	somme de 4000	somme de 50	sort du dépens	sous astreindre	sous le nom	sous quelque	sous réserve	soutien	souvent	spécialement	spécialiser	statuer publiquement	statut	structure	substituer	successif	succomber et devoir	suffisant	suite	suivant	suivant du code	supplémentaire	support	supposer	supprimer	susceptible	sérieux	tableau	tard	tarif	technique	temps	tendre	tenue	terme du disposition	terme duquel	terminer	tiers	tirer	titre de acte	titre de provision	titre du frais	titre du préjudice	titre infiniment	titre infiniment subsidiaire	titulaire du marque	tort	totalement	toujours	tout demande	tout hypothèse	tout le moins	tout leur prétention	tout son demande	transaction	transfert	travailler	trois journal	trois journal journau	trois moi mois	trois revue	trouver	téléphonique	tête	uniquement	usage	utile	utiliser le dénomination	uvre	valider	vendre	venir	vers son nouveau	verse	verse au débat	vexatoire	vice	vie du affaire	violation	violer	viser au dépôt	visuel	voir prononcer	vu l appel	vue
CAAIX1402089	0	0.0	0.0	0.0	0.0	0.0	0.0	0.020253206605271797	0.0	0.0	0.01570684516798904	0.04352749649083592	0.0	0.0	0.0	0.0	0.040506413210543595	0.020253206605271797	0.02176374824541796	0.0	0.0	0.018335523294675294	0.0	0.0	0.0	0.0	0.0	0.023010112265120262	0.0	0.0	0.0785342258399452	0.0785342258399452	0.0	0.0	0.0	0.0	0.08101282642108719	0.13058248947250772	0.01570684516798904	0.0	0.0	0.01570684516798904	0.0	0.0	0.0	0.018335523294675294	0.0	0.0	0.0	0.12834866306272705	0.0	0.01570684516798904	0.0	0.0	0.0	0.018335523294675294	0.0	0.0	0.0	0.0	0.0	0.010258692112857825	0.0	0.0	0.01570684516798904	0.06282738067195616	0.0	0.0	0.0	0.0	0.020253206605271797	0.0	0.0	0.01570684516798904	0.0	0.0	0.03141369033597808	0.0	0.0	0.0	0.0	0.0	0.0	0.010258692112857825	0.0	0.0	0.0	0.0	0.03141369033597808	0.0	0.0	0.010258692112857825	0.010258692112857825	0.0	0.2761213471814431	0.03141369033597808	0.10881874122708977	0.0	0.01570684516798904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01570684516798904	0.0	0.03667104658935059	0.07221327503153928	0.0	0.01570684516798904	0.0	0.0	0.03141369033597808	0.018335523294675294	0.018335523294675294	0.0	0.0	0.0	0.047120535503967116	0.020253206605271797	0.0	0.01570684516798904	0.023010112265120262	0.01570684516798904	0.0	0.0	0.0	0.0	0.0	0.060759619815815374	0.0	0.01570684516798904	0.0	0.0	0.06529124473625386	0.020253206605271797	0.0	0.01570684516798904	0.02176374824541796	0.0	0.0	0.02176374824541796	0.020253206605271797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03667104658935059	0.0	0.0	0.0	0.0	0.0	0.01570684516798904	0.0	0.018335523294675294	0.01570684516798904	0.0	0.018335523294675294	0.0	0.0	0.0	0.018335523294675294	0.01570684516798904	0.047120535503967116	0.0	0.0	0.01570684516798904	0.0	0.01570684516798904	0.0	0.01570684516798904	0.05500656988402587	0.0	0.01570684516798904	0.0	0.01570684516798904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02176374824541796	0.0	0.0	0.0	0.01570684516798904	0.0	0.0	0.0	0.018335523294675294	0.0	0.03141369033597808	0.0	0.0	0.060759619815815374	0.07221327503153928	0.0	0.0	0.03667104658935059	0.0	0.08101282642108719	0.0	0.0	0.0	0.0	0.0	0.0	0.020253206605271797	0.0	0.0	0.0	0.0	0.0	0.023010112265120262	0.02176374824541796	0.0	0.0	0.0	0.08705499298167184	0.040506413210543595	0.0	0.0	0.01570684516798904	0.0	0.04335839946820145	0.018335523294675294	0.01570684516798904	0.040506413210543595	0.018335523294675294	0.0	0.01570684516798904	0.01570684516798904	0.0	0.06529124473625386	0.5133946522509082	0.0	0.047120535503967116	0.0	0.0	0.01570684516798904	0.03141369033597808	0.0	0.0	0.0	0.046020224530240524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01570684516798904	0.0	0.0	0.0	0.04814218335435953	0.04352749649083592	0.0	0.06903033679536077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01570684516798904	0.0	0.0	0.02176374824541796	0.01570684516798904	0.03667104658935059	0.0	0.010258692112857825	0.020253206605271797	0.03141369033597808	0.0	0.0	0.0	0.018335523294675294	0.03141369033597808	0.03667104658935059	0.01570684516798904	0.0	0.0	0.0	0.03141369033597808	0.0	0.020253206605271797	0.018335523294675294	0.03667104658935059	0.10994791617592328	0.0	0.0	0.018335523294675294	0.0	0.0	0.018335523294675294	0.018335523294675294	0.0	0.0	0.0	0.0	0.0	0.03141369033597808	0.01570684516798904	0.0	0.06282738067195616	0.1833552329467529	0.02176374824541796	0.01570684516798904	0.0	0.01570684516798904	0.01570684516798904	0.03141369033597808	0.0	0.11001313976805174	0.0	0.0	0.01570684516798904	0.018335523294675294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03141369033597808	0.0	0.0	0.018335523294675294	0.01570684516798904	0.0	0.0	0.0	0.0	0.02051738422571565	0.020253206605271797	0.018335523294675294	0.07498428262153904	0.01570684516798904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03141369033597808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01570684516798904	0.01570684516798904	0.10126603302635896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06282738067195616	0.09628436670871907	0.0	0.0	0.0	0.0	0.0	0.040506413210543595	0.0	0.0	0.01570684516798904	0.0	0.0	0.2430384792632615	0.0	0.023010112265120262	0.0	0.01570684516798904	0.0	0.01570684516798904	0.0	0.018335523294675294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01570684516798904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03667104658935059	0.018335523294675294	0.0	0.023010112265120262	0.018335523294675294	0.0	0.0	0.1203554583858988	0.0	0.0	0.0	0.0	0.01570684516798904	0.0	0.0	0.0	0.08101282642108719	0.10994791617592328	0.0	0.0	0.01570684516798904	0.0	0.010258692112857825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0410347684514313	0.0	0.0	0.023010112265120262	0.01570684516798904	0.04352749649083592	0.0	0.0	0.0	0.0	0.0	0.0	0.03667104658935059	0.0	0.0	0.018335523294675294	0.01570684516798904	0.018335523294675294	0.0	0.020253206605271797	0.0	0.0	0.0	0.024071091677179766	0.0	0.03141369033597808	0.0	0.0	0.0	0.0	0.023010112265120262	0.14668418635740235	0.01570684516798904	0.020253206605271797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01570684516798904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03251879960115108	0.0	0.0	0.02176374824541796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01570684516798904	0.0	0.03667104658935059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06503759920230216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.060759619815815374	0.03667104658935059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07334209317870118	0.020253206605271797	0.0	0.0	0.0	0.0	0.03141369033597808	0.0	0.0	0.0	0.0	0.0	0.021679199734100724	0.0	0.0	0.0	0.01504138890247927	0.0	0.0	0.03667104658935059	0.0	0.04352749649083592	0.0	0.0	0.0	0.01570684516798904	0.0	0.0	0.06282738067195616	0.0	0.04814218335435953	0.018335523294675294	0.0	0.03667104658935059	0.0	0.03141369033597808	0.0	0.0	0.0	0.0	0.0	0.0	0.01570684516798904	0.018335523294675294	0.0	0.0	0.01570684516798904	0.0	0.0	0.0	0.0	0.0	0.0	0.01570684516798904	0.01570684516798904	0.0	0.01570684516798904	0.0	0.03667104658935059	0.0	0.0	0.0	0.0	0.0	0.0	0.01570684516798904	0.0	0.0	0.020253206605271797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01570684516798904	0.0	0.03141369033597808	0.0	0.020253206605271797	0.020253206605271797	0.0	0.018335523294675294	0.0	0.0	0.06903033679536077	0.020253206605271797	0.0	0.0	0.01570684516798904	0.0	0.01570684516798904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01570684516798904	0.0	0.0	0.0	0.0	0.01570684516798904	0.03141369033597808	0.01570684516798904	0.03667104658935059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046020224530240524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018335523294675294	0.0	0.0	0.03141369033597808	0.0	0.0	0.01570684516798904	0.0	0.0	0.0	0.07743786750780864	0.01570684516798904	0.010258692112857825	0.0	0.020253206605271797	0.0	0.0	0.010258692112857825	0.0	0.01570684516798904	0.0	0.0	0.01570684516798904	0.0499895217476927	0.0	0.0	0.0	0.0	0.0	0.0	0.010839599867050362	0.0	0.020253206605271797	0.03667104658935059	0.0	0.15487573501561727	0.020253206605271797	0.0	0.03141369033597808	0.0	0.02176374824541796	0.0	0.01570684516798904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018335523294675294	0.0	0.0	0.02499476087384635	0.0999790434953854	0.018335523294675294	0.01570684516798904	0.0	0.0	0.0	0.020253206605271797	0.0	0.0	0.06529124473625386	0.0	0.0	0.0	0.020253206605271797	0.0	0.0	0.018335523294675294	0.0	0.0	0.04814218335435953	0.01570684516798904	0.047120535503967116	0.0	0.0	0.018335523294675294	0.0	0.0	0.01570684516798904	0.0	0.0	0.0	0.0	0.06155215267714694	0.0	0.0	0.0	0.0	0.0	0.0	0.01570684516798904	0.0	0.0	0.03667104658935059	0.020253206605271797	0.0	0.0	0.020253206605271797	0.0	0.0	0.03141369033597808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040506413210543595	0.11001313976805174	0.0	0.018335523294675294	0.018335523294675294	0.03667104658935059	0.03667104658935059	0.01570684516798904	0.0	0.0	0.03667104658935059	0.0	0.018335523294675294	0.01570684516798904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04352749649083592	0.018335523294675294	0.03141369033597808	0.0	0.0	0.0	0.047120535503967116	0.0	0.0	0.02051738422571565	0.0	0.0	0.08101282642108719	0.07334209317870118	0.0	0.0	0.0	0.0	0.05500656988402587	0.0	0.03141369033597808	0.0	0.0	0.020253206605271797	0.0	0.018335523294675294	0.0	0.0	0.01570684516798904	0.020253206605271797	0.0	0.0	0.0	0.0	0.0	0.0	0.12834866306272705	0.0	0.0	0.0	0.0	0.0	0.0	0.07334209317870118	0.01570684516798904	0.0	0.04352749649083592	0.0	0.0	0.0	0.0	0.0	0.018335523294675294	0.0	0.0	0.01570684516798904	0.0	0.047120535503967116	0.0	0.0	0.04352749649083592	0.0	0.0	0.0	0.0	0.020253206605271797	0.0	0.0	0.03667104658935059	0.0	0.0	0.03141369033597808	0.06282738067195616	0.0	0.0	0.0	0.020253206605271797	0.0	0.018335523294675294	0.0	0.0	0.0	0.0	0.09628436670871907	0.1999580869907708	0.040506413210543595	0.0	0.0	0.0	0.0	0.0	0.0	0.05500656988402587	0.03141369033597808	0.0	0.0	0.0	0.0	0.01570684516798904	0.0	0.0	0.010258692112857825	0.018335523294675294	0.0	0.0	0.010258692112857825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018335523294675294	0.0	0.0	0.0	0.0	0.01570684516798904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01570684516798904	0.01570684516798904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01570684516798904
