@id	@sens-resultat	1 000	1 50	10 septembre	1000	1000 euro	11 février	11 janvier 2011	11 mars	11 mars 2015	1134	1147	1147 du code	12 juillet	12 octobre	13 du code	1382 1147	1382 et 1383	1382 et suivant	1383	1383 du code	14 moi mois	15 septembre	15 septembre 2015	17	17 décembre	18 septembre	2 avril	20	20 avril	20 décembre	20 janvier	2005	2007 jusque	2010 le juge	2010 monsieur	2014 le tribunal	2015	2015 auquel	2015 il demander	2015 l ordonnance	2015 le époux	2015 par lequel	2016	21	21 septembre	24	24 janvier	25	2500	26	27 mars 2015	28 octobre 2014	29	29 septembre	3 000	3 000 euro	30 avril	30 avril 2014	30 octobre	31 mai	35	36	4 juin	4 juin 2015	4 octobre	40	50	50 euro	500	500 000	500 € mille	5000	56	6 moi mois	6 septembre	6000	699 du code	7 décembre	7 décembre 2015	8 000 euro	80	87	absence de démonstration	abus	accessoire	accompagner	achat	acheter	acquisition	acquérir	acte de huissier	acter	acter notarier	action	admis	affaire	agir tant	agrément	ainsi commettre	ajouter déboute	ajouter déboute monsieur	ajouter rejette	aller	allouer	allouer à monsieur	alloué à monsieur	ample ou contraire	aménager	an avant	ancien du code	annexer	annexer au constat	antérieur	antérieurement	août 2006	août 2012	apparition	apparition de fissure	appartenir au époux	appelant	application	architecture	arrière	arrosage	arrêté municipal	art	article 1134	article 1147	article 1382 1147	article 3	article 5	article 9	article l480	article l480 13	articler	articler 700	assez	assignation délivrer	assigner monsieur	associer	associés	assumer	assurance	astreinte de 100	astreinte de 150	astreinte de 20	attestation	attestation de monsieur	aucun abus	aucun construction	aucun demande	aucun disposition	aucun du partie	aussi	autre demande plus	autre partie	avant le début	avenir	avocat	avocat au offre	avocats	avril 2008	avril 2009	avril 2014	aérien	b avoir assigner	b avoir obtenir	b et madame	b sollicitent	biais	bien	brise	bâtir	bénéfice	cadre	cahier	caractère anormal	caractériser	cas	cas de espèce	causalité entre	causer de appel	causer à monsieur	celui de 2000	celui relatif	cent	cent euro	centimètre	certainement	chacun du partie	chantier	chantier en cour	chaque	chaque partie	charge du coût	chef condamne	chiffrer	choisir	choix	ci après	ciment	cinq	cinq cent	cinq cent euro	civil condamner	civil le ordonnance	civil outre	civil vu	civil à hauteur	civil à payer	claude g	clause	cloison	clôturer	cm	coder	coder de procédure	commander	commencer	commettre aucun faute	compagnie	compagnie de assurance	complet	complémentaire	comprendre le coût	compter	compter du jugement	compter tenir	concernant	conclure	conclusion signifier	conclusion transmettre	conclut	condamnant	condamnation de madame	condamnation du époux	condamnation prononcer	condamnation qui pouvoir	condamnation sous	condamnation sous astreindre	condamne in	condamne in solidum	condamne le sci	condamne le époux	condamne madame	condamner au dépens	condamner in	condamner in solidum	condamner le époux	condamner tout	condamné le époux	condamné monsieur g	confier	confier à monsieur	conforme	conformément au disposition	consentement	consentir	conservatoire	considérer que aucun	constant	constat	constat de huissier	constatation	constaté l absence	constituer avocat	constituer un trouble	construction en limite	consécutif	conséquence le époux	conséquence à titre	conséquent	contentieux	contractuel	contradictoirement confirme	contradictoirement infirme	contraindre	contravention	contre	contredire	contribuer	corps	correspondant	cour cours	cour de appel	cour de débouter	cour de réformer	cour estimer	cour monsieur	cour rappeler	courrier	courrier échanger	cours	couvrir	coût	dalle	date	date du 15	date du 19	date du 23	date du 28	date du 3	date du 4	date du 8	date à lequel	demande concernant	demande condamner	demande condamné monsieur	demande de expertise	demande de remboursement	demande former	demande incident	demande reconventionnel	demande tendant	demander reconventionnel	demander réparation	demeurer	depuis	dernier conclusion transmettre	dessus	devant le tribunal	devenir	devis	devis de réparation	devoir faire	devoir supporter	devoir être effectuer	dilatoire	dire et juger	directement	directement lier	direction	disposer auparavant	disposition du article	disposition du jugement	disposition déboute	disposition relatif	disposition sauf	distance légal	distance réglementaire	distinct de celui	dit	diviser	docteur	domicile	dommage	dommage dont	donc condamner	donc débouter	donc manifestement	donc à bon	donc à tort	donc établir	donne	dont bénéficier	dont celui	dont il résulter	dont le hauteur	dorénavant	drainage	droit de agir	droit de obtenir	droit de passage	droit du tiers	droit à indemnisation	durant le période	débat en audience	déboute	déboute le époux	déboute monsieur	débouter de tout	débouter le consort	débouter madame	débouter monsieur r	débouter tout	débouté le époux	débouté monsieur	décembre 2007	décembre 2009	décembre 2012	décembre 2015	décembre 2015 monsieur	décider	décision du premier	décision du tribunal	décision entreprendre	décision suivant	décision à intervenir	déclare	déclarer	déclarer irrecevable	déclarer responsable	déclaré irrecevable	déclaré responsable	déclaré sans objet	décollement	déduction	défense	définitif	déférer condamner	déférer être donc	dégât du eau	déjà réaliser	délai de 6	démarrage	démolition du cloison	démolition du mur	démonstration	démontage	dépens exposer	dépens inclure	dépens le époux	dépens monsieur	dépens par conclusion	dépréciation	désagrément	désordre	désordre causer	emprise	empêcher	encontre de monsieur	engager tant	ensoleillement	entraver	entreprendre du travail	entrer	escalier	euro correspondre	euro en application	exact	examen	excessif	exclure	excès de pouvoir	exister	expert	expert avoir admis	expert précis	expertise amiable	expertise de monsieur	exploit de huissier	exposer en cause	exposer en premier	expressément	expressément renvoyer	exécution provisoire	f à payer	facturer	faible	faire apparaître	faire assigner monsieur	faire construire	faire observer	faire perdre	faire procéder	faire réaliser	fait moyen	falloir	faute imputable	faute personnel	fauter	faveur	faveur du fond	fermer	fin au trouble	fissure	fixe	fixer	fonction	fondement du disposition	fondement juridique	former	fragiliser	frai frais irrépétibles	frais de procédure	frais engager	frais et dépens	frais et honoraire	frais non	frais non comprendre	france	franchise	français	fréquenter	février	g avoir édifier	g de réformer	g à payer	garantie former	garantir de tout	gouttière	greffe le 22	grever	gros	haie séparatif	hauteur de 5	hauteur de appel	hauteur du mur	honoraire	huit	huit jour	identique	identique à celui	ii	immatériel	immeuble bâtir	immeuble de habitation	immeuble de monsieur	immeuble du consort	immeuble voisin	immédiatement	impact	impartir	implantation	importance	important de terre	important travail	impression	imputable	inclure	incontestablement	indemnisation	indemnisation du préjudice	infiltration	infiniment	infiniment subsidiaire	infirme	initial	instance de appel	intention	intention de nuire	interpréter	intervenant	intervenir à titre	intervention	intimer	introduction	intégralement	intérêt au tau	intérêt outre	inutile	irrecevable	irrecevable le demande	irrépétibles de appel	isolation	janvier 2016	jardin dont	jean michel	jeu	jouir et disposer	jour condamne	jour suivre	juge être confirmer	jugement de premier	jugement du tribunal	jugement rendre	juillet 2010	juin 2014	juridiction	juridiction administratif	juste	l480	l480 13	lequel elle pouvoir	lien	lieu	liquidateur	liquidation	liquidation judiciaire	litige	litigieux	lot voisin	lotissement	lumière	légal	légal à compter	madame f	madame martine	madame sophie	madame sophie v	madame w	maison du époux	mandataire	mandater par monsieur	manque	manque de ensoleillement	marc	mars 2008	mars 2015 vu	martine	masser	masser du dépens	mauvais foi	maximum	maçonnerie	maître d oeuvre	maître de uvre	maître olivier	maître olivier b	maîtrise	maîtrise d oeuvre	maîtrise de uvre	mener	mentionner	mesure conservatoire	mettre hors	michel	michel b	mille	mille cinq	mille cinq cent	mission	modification	modifier	moindre	moins	monsieur b	monsieur claude	monsieur claude g	monsieur et madame	monsieur michel	monsieur michel b	montant	montant du travail	monter	motif	motif confirme	motifs	moyen et prétention	multiplier	municipal	mur séparatif	nature à caractériser	nettoyer	nicolas	nier	non comprendre	non contester	non respect	norme	notarier	nouveau déboute	nouveau déboute monsieur	novembre 2005	novembre 2011	novembre 2012	objectif	obligation contractuel	obtenir le réparation	obtenir un provision	occulter	octobre 2010	octobre 2014	octobre 2015	oeuvre	office	offre	offre de droit	opaque	opinion	opposer	opération de expertise	ordonnance	ordonnance de clôture	ordonnancer	ordonner	ores	organisation	orienter	origine du dommage	origine du préjudice	outre	p conserver	paiement de dommage	parking	particulièrement	payer un somme	peinture	pendant de nombreux	perdre	permettre de établir	personnel du époux	perte	perte de valeur	perte de vue	photographie annexer	pied	pierre p	piscine	pièce numéro	pièce numéro 13	pièce produire	pièce verser	placer	plafond	plaindre	plantation	plus de 5	plusieurs	point	point en effet	pompe	portant	porteur	possible	poste	poste postes	postes	pourcentage	pousser	pouvoir	pouvoir constituer	pouvoir expliquer	pouvoir prospérer	pouvoir être prononcer	pouvoir être retenir	pratiquer	premier instance dont	prendre en compte	preuve du trouble	prier	prier le cour	principal de constater	procéder au travail	procédure au profit	procédure civil monsieur	procédure civil outre	procédure civil vu	produire un attestation	produit	prononcer un astreinte	proposer	propriétaire voisin	propriété ainsi	propriété devenir	propriété devenir générateur	prospérer	provisionnel	provisoire	provisoire du jugement	provoquer	provoquer le fissuration	précaution	précisément	préconiser	précéder	préjudice condamne	préjudice esthétique	préjudice immatériel	préjudice matériel	préjudice moral lier	préjudice qui devoir	présent arrêt	présent décision	présent jugement	présent procédure	présenter	présenter aucun	présenter par monsieur	préserver	prévaloir	préventif	prévention	publiquement contradictoirement	publiquement et contradictoirement	puis	pénal	pénétrer	période	qualité de expert	quand	quand bien	quatre moi mois	quitter	r être propriétaire	raccorder au réseau	raison valable	ramener	rappeler	rapport définitif	reconventionnel	rejet	rejet du demande	rejet du prétention	rejette	rejette tout	relativement	relever	relever et garantir	relever que monsieur	remboursement	remettre	rendre	renoncer	renvoyer au conclusion	reprochant	reprochant à monsieur	respect	responsabilité pour trouble	responsable	responsable du dommage	responsable du désordre	ressort	rester	restreindre	retard à compter	retenir	revendiquer	risque	règle de urbanisme	règlement de lotissement	réaliser par monsieur	réception	réfection	réforme	référer au écriture	régime	régler à monsieur	régulariser	régulariser le situation	rénovation	réparation et encore	réparer	réparer le dommage	réparer le préjudice	réponse au dire	réputer	réputer contradictoire	réseau public	réserve	réserve du droit	réserver	résidentiel	résistance	résulter du fait	résulter du photographie	résulter du rapport	réunion ainsi	saisi	sauf	savoir	selon l expert	semaine	sen	sen sens	sens	sensiblement	septembre	septembre 2006	septembre 2015	septembre 2015 auquel	service	seul élément	si	si ce dernier	si l expert	sic	signification du présent	simple	simplement	sinistre	site	situation de fait	situer au dessus	situer derrière	situer à moins	six	six moi mois	social	soleil	solidairement le époux	solidum le époux	sollicite le rejet	sollicitent	solliciter plus	solution	solution du litige	solution plus	somme complémentaire	somme de 20	somme de 5000	somme de 7	somme respectif	somme total	somme verser	sommer	sommer de 1	sommer de 2	sophie v	sortir	sous astreindre	sous le maîtrise	sous le seul	sous traiter	souscrire	souterrain	soutien	souvent	statuer ainsi	statuer en audience	subir depuis	subir du trouble	subir par monsieur	subsidiaire de constater	succombant	succomber	succès	suffisamment	suivant du code	sujet	surélever	séjour	séparatif entre	séparer	tailler	talus	tant	tau	tau taux	tau taux légal	taux	taux légal	technique	tel sorte	tenir compte	tenter	terme duquel	terme suivant	terrain de monsieur	terrain le époux	terrain voisin	terrain à bâtir	titre de provision	titre du travail	titre infiniment	titre infiniment subsidiaire	titre provisionnel	toujours	toulouse	tout action	tout autre	tout autre demande	tout condamnation	tout deux	tout entreprise	tout le condamnation	tout propriétaire	tout son prétention	traitement	tranchée	transmettre	travail avant	travail de construction	travail de démolition	travail de embellissement	travail de modification	travail de réfection	travail de rénovation	travail effectuer	travail entreprendre	travail le tribunal	travail mettre	travail monsieur	traversant	tribunal avoir omettre	trois	trois moi mois	trouble subir	type	ultérieur	urbaniser	urgence	usage de habitation	user	utilement	valable	vent	verbal de constat	vibration	victime	vidéo	vigueur	villa	violation du règle	violer	vis	visa du article	viser du article	visite	visuel	voie publique	voir condamner	voisinage engager	voisinage générer	volet	volontaire	véhicule	w avoir interjeter	w le somme	w à payer
CADOU1500903	1	0.040152203955760024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1873172014900412	0.0	0.044617916743808425	0.0	0.0	0.0	0.0	0.052829304482738176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030741531153628765	0.044617916743808425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13112204104302883	0.11473178591265024	0.172046777455527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04148783329877084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044617916743808425	0.0	0.0	0.0	0.0	0.0	0.040152203955760024	0.0	0.0	0.123557307905931	0.0	0.0	0.0	0.0	0.0	0.04148783329877084	0.0	0.0	0.0	0.0	0.0	0.0	0.031185983177937568	0.07492688059601649	0.0	0.08031225013885515	0.0	0.0	0.0617786539529655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06881871098221079	0.0	0.0	0.0	0.0	0.0	0.0	0.15848791344821453	0.0	0.0	0.08031225013885515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06295347993259055	0.02868294647816256	0.06881871098221079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04721954454228121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12292691347783952	0.044617916743808425	0.0	0.0	0.0	0.08923583348761685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07179080075206556	0.0	0.0	0.0	0.0	0.0	0.12045661186728006	0.0	0.0	0.0	0.0	0.0	0.0	0.08031225013885515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03147673996629528	0.0	0.0	0.0	0.0	0.0	0.0	0.23609772271140606	0.0	0.02868294647816256	0.0	0.0	0.0	0.0	0.0	0.0	0.23609772271140606	0.0	0.0500854001640364	0.0	0.10765417574271399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044617916743808425	0.044617916743808425	0.21537240225619667	0.0	0.0	0.0	0.0	0.18887817816912483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034409355491105395	0.0	0.0	0.0	0.0	0.10765417574271399	0.0	0.0	0.0	0.14985376119203297	0.02868294647816256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03147673996629528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044617916743808425	0.0	0.0	0.044617916743808425	0.0	0.0	0.0	0.0	0.04148783329877084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032780510260757206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0617786539529655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031185983177937568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07648785727510014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08031225013885515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044617916743808425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28716320300826226	0.044617916743808425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13385375023142526	0.0	0.0	0.0	0.0	0.02868294647816256	0.0	0.0	0.0	0.0	0.0	0.02868294647816256	0.0	0.0	0.0	0.0	0.0	0.030741531153628765	0.0	0.081951275651893	0.0	0.0	0.1732348018325662	0.0	0.0	0.0	0.09443908908456242	0.058276462685790585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17652610183898443	0.08923583348761685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044617916743808425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031185983177937568	0.0	0.0	0.0	0.10039031267356895	0.0	0.0	0.052829304482738176	0.0	0.0	0.0	0.0	0.058276462685790585	0.0	0.0	0.0	0.0	0.0	0.02868294647816256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035635826199759815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044617916743808425	0.0	0.044617916743808425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07846556528479894	0.0500854001640364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037463440298008244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0500854001640364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02868294647816256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08030440791152005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1711305520134561	0.0	0.0	0.0	0.0	0.04721954454228121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04148783329877084	0.0	0.0	0.0	0.0	0.0	0.08923583348761685	0.0	0.04721954454228121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044617916743808425	0.05736589295632512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07250139171308621	0.0	0.0	0.0	0.0	0.0	0.0	0.031609777751444454	0.0	0.07827278089251828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08297566659754169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.197853794073856	0.044617916743808425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02868294647816256	0.0	0.0	0.0	0.10276836308311049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13385375023142526	0.13385375023142526	0.13385375023142526	0.13385375023142526	0.13385375023142526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07827278089251828	0.08031225013885515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044617916743808425	0.02868294647816256	0.02868294647816256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02868294647816256	0.0	0.0	0.0	0.0	0.12446349989631253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
