@id	@sens-resultat	03	04	1 000 euro	1 500	10 000	10 000 euro	10 septembre	10 septembre 2012	11	12 000	12 avril	13	13 mai	1382	1382 du code	14	14 mai	14 mai 2010	15	15 000	15 000 euro	15 février	16	18	19	19 décembre	1er	2 juin 2015	20	20 000	2000	2003	2004	2005	2006	2007	2009	2010	2011	2011 le conseil	2012	2014	2014 le tribunal	2014 vu	2015	2015 par lequel	2016	202	202 du code	22	23	23 mars	24	25	26 novembre	26 octobre	26 octobre 2015	28	28 avril	29	3 000	3 000 euro	30	30 000	30 000 euro	300	31 mars	4 000	4 000 euro	4 août	4000	41	42	5 000	5 000 euro	5 du code	50	50 000	50 000 euro	500	53	6 000	700	700 du code	700 du coder	8 février	absence	abus	abusif	accompagner	accomplir	accord	achat	acte de contrefaçon	action	activité concurrent	adresse	adresser	affaire	afin de voir	agence	agir	agissement	ailleurs	ajouter	ajouter condamne	ajouter déboute	allouer	alléguer	alors	an	ancien employeur	année	août	apparaître	appel	appelant	applicable	application	application du disposition	apporter	apprécier	après	arguer	argumentation	arrêt à intervenir	art	article	article 1382	article 202	article 699	article 700	articler	articler 700	assigner	assigner devant	assimiler	assister	association	associer	astreindre	astreinte de 1	atteindre	attendre	attention	attester	attribuer	aucun	aucun acte	aucun pièce	auprès	autant	auteur	autorisation	autre	autre demande	autre part	autre élément	autrui	avant	avenant	avril	avril 2015	avril 2016	baisse	baisse du chiffre	banal	base	bénéfice	bénéficier	cadre	caractère	caractériser du acte	caractéristique	cas de espèce	cause	causer	celui de madame	cependant	certain	cessation	cesser	cession	chacun	chacun le somme	charge	charge du dépens	charger	chercher	chez	chiffre	chiffre de affaire	choix	ci après	cinq	circonstance	citer	civil	civil ainsi	civil condamne	civil condamner	civil déboute	civil la condamner	civil rejette	civil vu	civil · condamner	classe	clause	clause de non	clientèle	co	code	code civil	code de procédure	coder	coder de procédure	collaboration	com	commander	comme dénomination	comme dénomination social	commerce	commercial	commercialisation	commettre du acte	commission	commun	communication	comporter	comptable	compter	compter tenir	compétence	concluant	conclusion	conclusion transmettre	concurrence	concurrence déloyal	concurrencer	concurrencer déloyal	concurrent	concéder	condamnation	condamne	condamner	condamner au dépens	condamner in	condamner in solidum	condamner solidairement	condition	conduire	confirmation	confirmation du jugement	confirme le jugement	confirmer	confirmer le jugement	confirmé en tout	conformément	confusion	confusion entre	connaissance	connaître	conseiller	considérant	consommateur	constater l existence	constituer	constituer du acte	constitutif	constitutif de acte	constitutif de concurrence	consécutif	conséquence	conséquence débouter	conséquence rejeter	contenir	contester	contexte	contradictoire	contradictoirement	contraindre	contraire	contrat	contrat de licence	contrat de travail	contrat du 5	contre	contrefaire	contrefaçon	contrefaçon de marque	contrefaçon du marque	convenir	convenir convier	convention	convier	coordonnée	coordonnée coordonnées	coordonnées	copie	corroborer	coupable	cour	cour confirme	cour considérant	cour cours	cour de appel	courant	courriel	courriels	courrier	cours	créatif	création	céder	date	date du 15	dater	dater du 5	demande	demande au titre	demande de dommage	demande fin	demande subsidiaire	demeure	demeure adresser	depuis	dernier conclusion transmettre	dernier écriture	deux	deux moi mois	devant	devant le tribunal	devenir	devoir donc	devoir être condamner	devoir être mettre	différent	diminuer	dire	dire et juger	direct	directement	directement lier	directeur	dispos	dispositif	disposition	disposition relatif	disposition y ajouter	distinctif	distraction	distributeur	document	document dont	domaine	domicile	dominant	donc	donner	dont	droit privatif	duquel	durée	dès	débat	déboute	débouter	débouter monsieur	début	décembre	décembre 2015	décision à intervenir	déclaration	déclare	déclarer	découler	décrire	définir	déférer	déférer en tout	délai	délictuelle	déloyal	déloyal au préjudice	déloyal et parasitaire	déloyal ne pouvoir	déloyal par jugement	démarchage	démarcher	démentir	démission	démissionner	dénigrement	dénomination	dénomination social	dénommer	départ	départ de madame	dépens	dépens de appel	dépens de premier	dépens dont	dépens vu	déposer	désigner	désistement	désorganisation	détournement	détournement de clientèle	développer	effet	embaucher	emploi	employer	employeur	encore	endroit	enfin	engagement	engager	enregistrement	enregistrer	enseigne	ensemble	ensuite	entendre	entier	entier dépens	entièrement	entre le deux	entreprendre	entreprendre sauf	entrer	esprit	esprit du public	espèce	essentiel	essentiellement	euro	euro au titre	euro de dommage	euro à titre	excessif	exclure	exclusif	exercer	existence	existence de acte	exister entre	expert	expertise	explication	expliquer	exploiter	expressément	expressément renvoyer	exécution	exécution provisoire	fabrication	facture	faire	faire l objet	faire procéder	faire état	fait	fait litigieux	faute	fauter	façon	fichier	figurative	figurer	fin et conclusion	foi	foi fois	fois	fonction	fond	fond fonds	fondement du disposition	fonds	force	forme	fournir	fr	frai	frai frais	frais irrépétibles	france	français	frauduleux	fruit	frédéric	février 2011	février 2013	février 2016	gagner	garantir	global	greffe	groupe	général	générer	géographique	gérant	gérer	gérer monsieur	hair	homme	hors	huissier	huissier de justice	hypothèse	identifier	identique	illicite	illégal	image	imitation	immobilier	immédiat	important	imposer	impossible	impression	impression de ensemble	in	in solidum	inclure	incriminer	indemnisation	indiquer	industrie	industriel	infiniment	infiniment subsidiaire	infirme	infirmer	infirmer le décision	infirmer le jugement	information	informatique	informer	infraction	infraction constater	inopérant	inscrire	installation	instance	institut	intellectuel	intention	interdiction	interjeter	interjeter appel	internet	intervenir dans trois	intimer	intimer demander	intituler	intérêt au tau	intérêt en réparation	inviter	invoquer	irrecevable	irrépétibles	issu	jamais	janvier 2013	jean	jeu	jour	jour de retard	journal	journal journau	journau	judiciaire	jugement devoir	jugement devoir donc	jugement du tribunal	jugement déférer	jugement en tout	jugement entreprendre	juger	juillet	juillet 2011	juin	juin 2015	juridiction	jusque	juste	justement	justice	lettre	lettre de information	liberté du commerce	libre	licence	lier	lieu	lieu de faire	lieu de ordonner	lieu à application	ligne	limite	limiter	liquidation	litigieux	livrer	local	logiciel	lors	lorsque	légal	légitime	madame	mai	maintenance	majuscule	mal	mal fonder	manière	manque	manque à gagner	marque	marque dont	marque semi	marque semi figurative	mars 2012	matière	maître	meilleur	mention	mentionner	mesure	mesure de interdiction	mettre	mettre en demeure	minuscule	mis	mise	mission	modifier	moins	mois	montant	moral	mot	motif	motifs la cour	motifs le cour	moyen	national	nature	ni	nom	nombre	nombreux	non	non concurrence	normal	notamment	nouveau	novembre	novembre 2012	novembre 2014	novembre 2015	numéro	néanmoins	nécessaire	objet	observer	occasion	octobre	octobre 2012	octobre 2014	octobre 2015	offrir	opposer	opérer	oralement	ordinateur	ordonner le publication	ordonner un expertise	ordonné l exécution	ordonné un mesure	organisation	organiser	orienter	origine	outre	ouverture	où le cour	page	paiement	parasitaire	parasitisme	parfaitement	paris	part	partenaire	participer	particulièrement	partiellement	partir	passer	payer	payer payer	permettre	perpétuel	personnel	perte	peu	pièce	pièce produire	pièce verser	plan	plus	plusieurs	point	porter	porter atteindre	poursuivre	poursuivre l infirmation	pouvoir	pouvoir être reprocher	premier	premier instance	prendre	prescrire	presse	prestation	preuve	prier	prier le cour	privatif	priver	probant	procurer	procès	procéder	procédure	procédure abusif	procédure civil	procédure civil ainsi	procédure civil condamne	procédure civil condamner	procédure civil rejette	procédure civil vu	procédure de appel	procédé déloyal	produire	produire au débat	produit	professionnel	profit	profit de maître	projet	prononcer	propriété intellectuel	protéger	prouver	provenir	provisoire	préavis	précis	préciser	précéder	préjudice alléguer	préjudice de monsieur	préjudice invoquer	préjudice moral	préjudice résulter	présence	présent	présent arrêt	présent décision	président	président du tribunal	prétendre	prétendu	prétendu acte	prétention	prévaloir	prévoir	public	publication	publicitaire	puis	période	qualifier	quantum	quatre	quelque	quelque forme	quinzaine	quitter	raison	rappeler	rapport	rapporter le preuve	recevable	recevoir	recourir	recours	regard	registre	rejet	rejeter le demande	rejette	rejette tout	rejette tout autre	rejeté le demande	relatif	relation	relever	remettre	remise	rencontrer	renommer	renouveler	reprendre	reprocher	reproduction	reproduire	requête	respecter	ressortir	rester	retard	retenir	retirer	revanche	revendiquer	revue	rien	risque	risque de confusion	rompre	rupture	réaliser	réceptionner	rédaction	réparation	réparation du préjudice	réparer	réplique	réponse	résulter	saisir	salarier	sauf	savoir faire	secteur	selon	selon lequel	semi	semi figurative	sen	sen sens	sens	septembre	septembre 2012	septembre 2014	service proposer	service viser	seul	si	signature	signe	signification	similaire	similarité du service	similitude	simplement	site	site internet	site www	situation	situer	six	social	société appelant	société intimer	soin	solidairement	solidum	sollicite	sollicite le confirmation	solliciter	solution	solution du litige	somme	somme de 1	somme de 10	somme de 15	somme de 3	somme de 4	somme de 4000	somme de 5	somme de 50	somme de 6	somme de 8000	sommer	sommer de 6	souhaiter	soulever	souligner	sous	sous astreinte	sous quelque	sous quelque forme	souvent	statuer	statuer à nouveau	stipuler	subir	subsidiaire	subsidiairement	succomber	suite	suivant	suivant du code	suivre	support	supporter le charge	supprimer	susceptible	symbolique	systématiquement	sérieusement	sérieux	tant	tarif	tau	tau taux	tau taux légal	taux	taux légal	tel	temps	tendre	tenir	terme duquel	terminer	tirer	titre de dommage	titre infiniment	titre infiniment subsidiaire	titre principal	titre subsidiaire	titulaire	titulaire du marque	totalement	tout	tout autre	tout autre demande	tout le dépens	tout leur prétention	tout son disposition	tout état	toutefois	trait	transmettre	transmettre le 26	travail	tribunal de commerce	trois	trois revue	trouver	type	téléphone	tête	usage	utilisation	utiliser	utiliser le dénomination	uvre	valable	valeur	valoir	venir	vente	verbal	vers un autre	verser	verser au débat	violation	visa	vision	visuel	voie	voir	vu	vu l appel	vu l ordonnance	vu le conclusion	vu le dernier	vu le jugement	www
CAREI1501657	0	0.0	0.0	0.009720998786069098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03281036421587471	0.02187357614391647	0.036164357307754545	0.0	0.02363092034772415	0.0	0.02884281277074429	0.0	0.0	0.01733180963183098	0.0	0.0	0.0	0.0	0.0	0.0	0.010936788071958236	0.0	0.0	0.0	0.0	0.0	0.0	0.08877986710155013	0.0	0.0	0.06796318550403087	0.0	0.005548741693846883	0.0	0.0	0.0	0.0	0.0	0.014421406385372145	0.0	0.0	0.0	0.0	0.0	0.0	0.009720998786069098	0.0472618406954483	0.019441997572138197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02599771444774647	0.0	0.0	0.0	0.02363092034772415	0.010936788071958236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09514845970564322	0.08155582260483704	0.029018966725835503	0.0	0.018930512748421103	0.005548741693846883	0.029162996358207297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0472618406954483	0.0680469915024837	0.0	0.0	0.018930512748421103	0.0	0.0	0.019441997572138197	0.005548741693846883	0.0	0.0	0.0	0.03281036421587471	0.0	0.0	0.010936788071958236	0.0332924501630813	0.02363092034772415	0.054370548403224694	0.02187357614391647	0.0	0.10874109680644939	0.0	0.014421406385372145	0.0	0.018082178653877273	0.0	0.0	0.0	0.0	0.17670428231048024	0.0	0.0	0.0	0.08155582260483704	0.018930512748421103	0.010936788071958236	0.004332952407957745	0.0	0.0	0.012998857223873235	0.0	0.0	0.0	0.0	0.02363092034772415	0.0	0.0	0.0	0.0	0.019441997572138197	0.0	0.0	0.0	0.0	0.0	0.010936788071958236	0.013592637100806174	0.0	0.0	0.0	0.0	0.056791538245263305	0.0	0.005548741693846883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02363092034772415	0.0	0.0	0.0	0.0	0.0	0.009720998786069098	0.0	0.009720998786069098	0.0	0.02187357614391647	0.0	0.0	0.0	0.0	0.0	0.11815460173862077	0.018082178653877273	0.19029691941128643	0.02884281277074429	0.02363092034772415	0.0	0.004332952407957745	0.0	0.0	0.0	0.0	0.0	0.029018966725835503	0.02363092034772415	0.01664622508154065	0.0	0.17670428231048024	0.0	0.16311164520967408	0.02363092034772415	0.029018966725835503	0.0	0.0	0.0	0.0	0.0	0.04993867524462195	0.056791538245263305	0.0	0.0	0.019441997572138197	0.0	0.0	0.0	0.0	0.018082178653877273	0.0	0.009720998786069098	0.0	0.06334963150936687	0.0	0.12233373390725556	0.09514845970564322	0.0	0.0	0.037861025496842206	0.0	0.014421406385372145	0.027185274201612347	0.04077791130241852	0.0	0.0	0.0	0.0	0.058037933451671006	0.0	0.005548741693846883	0.0	0.0	0.048604993930345494	0.0	0.0	0.0	0.0	0.0	0.07089276104317245	0.02363092034772415	0.0	0.0	0.0	0.0	0.08155582260483704	0.009720998786069098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005548741693846883	0.0	0.0	0.0332924501630813	0.048604993930345494	0.0	0.009720998786069098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009720998786069098	0.0	0.0	0.09514845970564322	0.0	0.0	0.02187357614391647	0.0	0.0	0.0	0.0	0.02884281277074429	0.02187357614391647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17670428231048024	0.0	0.009720998786069098	0.0	0.0	0.0	0.0	0.037861025496842206	0.0	0.0	0.02187357614391647	0.009720998786069098	0.009720998786069098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018082178653877273	0.0	0.005548741693846883	0.0	0.0	0.0	0.010936788071958236	0.0	0.04077791130241852	0.0	0.0	0.0	0.0	0.0	0.07213364202000948	0.018082178653877273	0.0	0.009720998786069098	0.0	0.10849307192326364	0.0472618406954483	0.09514845970564322	0.0	0.0	0.0	0.010936788071958236	0.07572205099368441	0.02363092034772415	0.0	0.0	0.0	0.009720998786069098	0.036164357307754545	0.0	0.0	0.0	0.0	0.0	0.0	0.010936788071958236	0.010936788071958236	0.0	0.0	0.0	0.10874109680644939	0.018082178653877273	0.0	0.0	0.0	0.0	0.0	0.0	0.009720998786069098	0.009720998786069098	0.0	0.0	0.0	0.0	0.056791538245263305	0.0	0.08155582260483704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019441997572138197	0.0	0.0	0.0	0.0	0.009720998786069098	0.0	0.005548741693846883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038883995144276394	0.0	0.009720998786069098	0.07210703192686073	0.07210703192686073	0.0	0.0	0.05768562554148858	0.018082178653877273	0.0	0.0	0.0	0.036164357307754545	0.0	0.0	0.04993867524462195	0.0	0.0	0.022194966775387532	0.010936788071958236	0.0	0.0	0.0	0.03281036421587471	0.0	0.0	0.018930512748421103	0.0	0.010936788071958236	0.0	0.0	0.0	0.0	0.01664622508154065	0.0	0.0	0.036164357307754545	0.16311164520967408	0.0	0.004332952407957745	0.009720998786069098	0.022194966775387532	0.018082178653877273	0.0	0.0	0.0	0.038883995144276394	0.0	0.0	0.0	0.01664622508154065	0.0	0.0	0.02884281277074429	0.010936788071958236	0.0	0.0	0.0	0.07232871461550909	0.0	0.0	0.0	0.009720998786069098	0.009720998786069098	0.014421406385372145	0.07232871461550909	0.0	0.0	0.0	0.0	0.0	0.0	0.009720998786069098	0.0	0.0	0.0	0.0	0.0	0.011097483387693766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2082356402326321	0.04326421915611643	0.0	0.0	0.0	0.0	0.004332952407957745	0.0	0.0	0.0	0.0	0.009720998786069098	0.010936788071958236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14465742923101818	0.0	0.0	0.0	0.02363092034772415	0.0	0.0	0.0	0.027743708469234418	0.0	0.0	0.0	0.0	0.0	0.009720998786069098	0.09502444726405031	0.0	0.0	0.0	0.0	0.005548741693846883	0.005548741693846883	0.0	0.0	0.009720998786069098	0.0	0.0	0.0	0.036164357307754545	0.0	0.0	0.0	0.014421406385372145	0.0	0.0	0.0	0.0	0.0	0.014421406385372145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02884281277074429	0.0	0.0945236813908966	0.05768562554148858	0.0	0.0	0.009720998786069098	0.02187357614391647	0.05768562554148858	0.02363092034772415	0.0	0.0	0.0	0.0	0.0	0.014421406385372145	0.0	0.004332952407957745	0.0	0.0	0.005548741693846883	0.012998857223873235	0.0	0.005548741693846883	0.0	0.09465256374210552	0.0	0.03281036421587471	0.019441997572138197	0.0	0.02599771444774647	0.0	0.056791538245263305	0.0	0.0	0.0	0.0	0.04374715228783294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009720998786069098	0.0	0.0	0.0	0.0	0.15553598057710558	0.0	0.0	0.0	0.0	0.0	0.0	0.019441997572138197	0.029018966725835503	0.018930512748421103	0.010936788071958236	0.0	0.0	0.010936788071958236	0.15144410198736882	0.0	0.0	0.014421406385372145	0.0	0.0	0.0	0.0	0.0	0.0	0.08155582260483704	0.02363092034772415	0.0	0.014421406385372145	0.0	0.018930512748421103	0.0	0.009720998786069098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010936788071958236	0.0	0.0	0.029162996358207297	0.0	0.0	0.0	0.018082178653877273	0.0	0.0	0.0	0.0	0.0	0.009720998786069098	0.0	0.0	0.036164357307754545	0.0	0.0	0.010936788071958236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09514845970564322	0.04077791130241852	0.1890473627817932	0.0	0.0	0.0	0.0	0.04326421915611643	0.0	0.02187357614391647	0.029162996358207297	0.14465742923101818	0.005548741693846883	0.009720998786069098	0.037861025496842206	0.029018966725835503	0.0	0.0	0.21748219361289878	0.0	0.05424653596163182	0.0	0.07089276104317245	0.0	0.0	0.019441997572138197	0.10936788071958235	0.018082178653877273	0.018082178653877273	0.0	0.009720998786069098	0.0	0.0	0.00866590481591549	0.014421406385372145	0.24466746781451112	0.012998857223873235	0.17670428231048024	0.02884281277074429	0.02363092034772415	0.0	0.0	0.0	0.0	0.004332952407957745	0.009720998786069098	0.0	0.0	0.02363092034772415	0.0	0.0	0.019441997572138197	0.014421406385372145	0.0	0.0	0.004332952407957745	0.0	0.0	0.0	0.010936788071958236	0.0	0.0	0.0	0.0	0.0	0.0	0.010936788071958236	0.0	0.0	0.0	0.0	0.055487416938468835	0.09720998786069099	0.0	0.0	0.0	0.014421406385372145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018082178653877273	0.029162996358207297	0.0	0.0	0.0	0.009720998786069098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010936788071958236	0.0	0.0	0.010936788071958236	0.0	0.0	0.0	0.0	0.018082178653877273	0.0	0.07089276104317245	0.010936788071958236	0.010936788071958236	0.018082178653877273	0.0	0.0	0.0	0.018930512748421103	0.0	0.0	0.0	0.10693098664676008	0.009720998786069098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06562072843174942	0.0	0.0	0.0	0.018930512748421103	0.0	0.0	0.037861025496842206	0.0472618406954483	0.0	0.0	0.0	0.009720998786069098	0.02884281277074429	0.018930512748421103	0.0472618406954483	0.0	0.0	0.005548741693846883	0.0	0.0	0.0	0.0	0.0	0.0	0.01664622508154065	0.0	0.05424653596163182	0.0	0.0	0.02187357614391647	0.019441997572138197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018930512748421103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058325992716414594	0.03281036421587471	0.036164357307754545	0.12233373390725556	0.029018966725835503	0.0	0.036164357307754545	0.037861025496842206	0.0	0.0	0.029018966725835503	0.0	0.0	0.004332952407957745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009720998786069098	0.0	0.0	0.019441997572138197	0.0	0.0	0.02187357614391647	0.07572205099368441	0.0	0.0	0.037861025496842206	0.02187357614391647	0.0	0.018082178653877273	0.02884281277074429	0.0	0.0	0.018082178653877273	0.014421406385372145	0.08652843831223286	0.009720998786069098	0.0	0.0	0.0	0.0	0.0	0.005548741693846883	0.0	0.014421406385372145	0.0	0.0	0.0	0.0	0.038883995144276394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17670428231048024	0.0	0.0	0.0	0.0	0.036164357307754545	0.0	0.0	0.0	0.0	0.0	0.02187357614391647	0.04993867524462195	0.0	0.0	0.02884281277074429	0.0	0.0	0.010936788071958236	0.0	0.037861025496842206	0.018930512748421103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04326421915611643	0.037861025496842206	0.00866590481591549	0.0	0.0	0.0	0.005548741693846883	0.05424653596163182	0.0	0.0	0.0	0.0	0.0	0.0	0.0
