@id	@sens-resultat	00	000 00	03	04	07	07 mars	08	1 000 euro	1 500	1 du code	10 000 euro	10 février	10 septembre	10 septembre 2012	1000	11	12 000	12 avril	13	13 mai	1382	1382 du code	14	14 mai	14 mai 2010	15 000 euro	15 février	15 jour	150	16	17 février	17 février 2016	17 mars	18	19 décembre	1er	1er septembre	2 juin	2 juin 2015	20 000	200	2003	2004	2007	2009	2011 le conseil	2012 madame	2013 madame	2014 en conséquence	2014 le tribunal	2014 madame	2014 par lequel	2014 vu	2015 par lequel	202	202 du code	22	24	24 juillet	26 novembre	26 octobre	26 octobre 2015	29	3 000	3 000 00	3 000 euro	30	30 000	30 000 euro	300	3000	31 mars	37	4 000	4 000 euro	4 août	400	4000	41	42	455	455 du code	5 000	5 du code	50	50 000	50 000 euro	53	700 du coder	8 février	8000	96	absence	abusif	accompagner	accomplir	accusé de réception	accéder	achat	acte de contrefaçon	activement	activité concurrent	adresse	adresser	afin de voir	agence	agir	agissement	ajouter déboute	aller	allouer	allégation	ample	an	ancien employeur	année 2006	antérieur	août 2011	août 2014	apparaître	appartenant	appel ainsi	appel incident	appel interjeter	appel être donc	applicable	application du disposition	apporter	appropriation	appréciation	apprécier	après le départ	arguer	argument	argumentation	arrêt à intervenir	art	article 1382	article 202	article 455	articler 699	assigner devant	assimiler	assister	associer	astreindre	astreinte de 1	atteindre	atteindre au droit	attendre	attendu	attention	attester	attribuer	aucun acte	aucun pièce	audience	auprès de madame	aussi	autant	auteur	autoriser	autre part	autre élément	autrui	avancer	avenant	aviser	avocat	avril 2012	avril 2014	avril 2015	avril 2016	avérer	baisse	baisse du chiffre	banal	base	bon foi	brut	bénéfice	bénéficier	cabinet	cadre	car	caractère	caractériser du acte	caractéristique	carnet	cas de espèce	cause de appel	celui de madame	cependant	certain	certain client	cessionnaire	chacun	chacun le somme	charge du dépens	charger	chauffage	chercher	chiffrer	ci après	cinq	circonstance	citer	civil ainsi	civil condamne	civil condamner	civil dit	civil déboute	civil la condamner	civil rejette	civil vu	civil · condamner	classe	clause	clause de non	clôture	co	code civil	code de commerce	coder	coder de procédure	coiffeur	coiffure	collaboration	com	commander	comme dénomination	comme dénomination social	commercer	commercial	commercialisation	commercialiser	commettre du acte	commission	commission de acte	comparaison	comporter	comporter aucun	comptable	compter du 15	compter tenir	compétence	concerner le comparaison	concluant	concluent	conclusion du 4	conclusion transmettre	conclusion écrire	concurrence figurer	concurrencer	concurrencer déloyal	concurrent	concurrent de celui	concéder	condamnation	condamnation prononcer	condamne le sarl	condamner au dépens	condamner au paiement	condamner in	condamner in solidum	condamner solidairement	condamner à payer	condition	conduire	confier	confirme en tout	confirmer le jugement	conformément	confusion entre	connaissance	connaître	conseil de prud	conseiller	considérant	considération	considérer comme	consommateur	constat	constate	constater l existence	constater à compter	constituer du acte	constitutif de acte	constitutif de concurrence	consécutif	conséquence débouter	conséquence rejeter	contact	contester	contexte	contradictoirement	contraindre	contraire	contrat de cession	contrat de licence	contrat de travail	contrat du 5	contre	contrefaire	contrefaçon de marque	contrefaçon du marque	convention	conventionnel	coordonnée	coordonnée coordonnées	coordonnées	copie	coupable	cour considérant	cour infirme	cour statuer	courant	courriel	courriels	craindre	créatif	créer un confusion	céder	date du 15	date du 19	date du 1er	dater	dater du 5	decision	demande au titre	demande comme	demande de dommage	demande en paiement	demande fin	demande reconventionnel	demande subsidiaire	demeure	demeure adresser	depuis	depuis l année	depuis le 19	dernier conclusion transmettre	dernier écriture	destination	destiner	destruction	deux moi mois	devant le cour	devant le tribunal	devis	devoir donc	devoir être condamner	devoir être débouter	devoir être mettre	difficulté économique	différence	différent	dilatoire	diminuer	directement lier	diriger	diriger vers	dispositif	disposition du article	disposition le jugement	disposition relatif	distinct	distinctif	distraction	distraction au profit	distributeur	dix	do	document dont	domaine	domicile	dominant	dommage intérêt	donner	donner acte	donné suite	donnée	dont celui	dont distraction	dossier	droit privatif	durant	durée	durée indéterminer	débat	déboute	débouter monsieur	débouté le sarl	début	décembre 2011	décembre 2014	décembre 2015	décider	décision vu	déclaration	déclaration de appel	déclare	découler	décrire	dédier	définitif	déférer en tout	délai	délictuelle	déloyal au préjudice	déloyal et parasitaire	déloyal ne pouvoir	démarchage	démarcher	démarcher activement	démission	démissionnaire	démissionner	démontrer l existence	dénomination	dénomination social	dénuer	départ	départ de madame	départ de monsieur	dépens de premier	dépens dont	dépens vu	désigner	désistement	désorganisation	détournement	détournement de clientèle	détourner	détourner le clientèle	développer	embaucher	encontre de madame	encore	encourir	endroit	engagement	engager	enregistrement	enregistrer au greffe	ensuite	entendre	entièrement	entre le deux	entre madame	entreprendre sauf	entreprise concurrent	entrer	esprit du public	espèce	essentiellement	estimant	etant	euro au titre	euro de dommage	euro en application	euro par jour	ex	examen	examiner	exclusif	exercer	exercice	expert	expert comptable	expertise	expiration	expliquer	expose	exécution du contrat	fabriquer	facteur	facture	faire droit	faire l objet	faire procéder	faire remettre	faire état	fait litigieux	famille	faute	fauter	fautif	façon	fichier	fichier client	figurative	figurer	financement	financier	fixer	foi fois	fois	fonction	fond fonds	fondement du disposition	fonds	force	forfaitaire	formellement	fournir	fr	frai	frai frais	frai frais irrépétibles	france	français	frauduleux	fruit	frédéric	février 2010	février 2011	février 2013	février 2015	février 2016	gagner	garantir	gestion	global	groupe	grâce	générer	géographique	gérer monsieur	habituellement	hair	homal	homme	hors	huissier	huissier de justice	hypothèse	identifier	identique à celui	illégal	image	imitation	immatriculer	immobilier	immédiat	immédiatement	important	impossible	impression	impression de ensemble	imputable	imputable à madame	in	in solidum	in solidum madame	incident	incomber	incomber à celui	incontestable	indiquer	industrie	industriel	indéterminer	infiniment	infiniment subsidiaire	infirme le jugement	infirmer	infirmer le décision	infirmer le jugement	information	initiative	injonction	inscrire	installation	instance de appel	institut	insuffisant	intermédiaire	internet	intervenir dans trois	intimer demander	intituler	intéressant	intérêt au titre	intérêt en réparation	intérêt pour procédure	investigation	inviter	invoquer	irrecevable	issu	janvier 2013	jean	jeu	jour de retard	journal journau	journau	jugement devoir	jugement devoir donc	jugement du tribunal	jugement en date	jugement en tout	jugement entreprendre	jugement rendre	juillet 2011	juillet 2012	juillet 2014	juin	juin 2015	juridiction	juste	juste titre	justice	ledit	lettre	lettre de information	lettrer	liberté du commerce	licence	lieu de faire	lieu de ordonner	lieu à application	ligne	limiter	liquidation	local	local professionnel	logiciel	lorsque	légal à compter	légitime	mai 2010	maintenance	majuscule	mal fonder	manque	manque à gagner	manœuvre	marque	marque dont	marque semi	marque semi figurative	mars 2010	mars 2014	mars 2016	matière	meilleur	mention	mentionner	message	mesure de apporter	mesure de interdiction	mesure de investigation	mettre en demeure	mettre fin	mettre un terme	minuscule	mis	mise	mission	modifier	moins	moment	motif	motifs le cour	moyen du partie	moyen tirer	nom	nombre	nommer	non concurrence	non concurrence figurer	non plus	normal	notifier	novembre 2012	novembre 2014	novembre 2015	nul	obligation	obtenir	octobre 2012	octobre 2014	octobre 2015	offrir	onze	opération	opérer	ordinateur	ordinateur portable	ordonnance de clôture	ordonnancer	ordonner le publication	ordonner un expertise	ordonné l exécution	ordonné un mesure	organiser	orienter	origine	ouverture	ouvrir	où le cour	page	pareillement	part	partenaire	particulier	particulièrement	partiellement	passer	payer un somme	payer à madame	permettre	permettre de constater	permettre de obtenir	perpétuel	peu	peu de temps	pièce produire	place	plan	plein	plus	plus ample	plus tard	point	police	portable	portail	porte	porter	porter atteindre	pose	postérieurement	pouvoir être considérer	pouvoir être reprocher	pouvoir être équitablement	premier instance	prendre	prendre acte	prescrire	presse	prestation	prier	prier le cour	privatif	priver	probant	procurer	procès	procéder	procédure abusif	procédure civil ainsi	procédure civil condamne	procédure civil condamner	procédure civil dit	procédure civil déboute	procédure civil rejette	procédure civil vu	procédé déloyal	produire au débat	professionnel	profit	profit de maître	projet	prononcer	protéger	prouver	provenir	prud	prud homal	prud homme	préavis	préciser	préjudice de monsieur	préjudice invoquer	présent arrêt	présent décision	président du tribunal	prétendre	prétendu	prétendu acte	prévenir	prévoir	publicitaire	publiquement	publiquement et contradictoirement	puisqu	périmètre	période	qualifier	quantum	quatre	quatre client	quelconque	quelque	quelque forme	quelque moi mois	quinzaine	quitter	rapport	rapporter le preuve	rechercher	recommander	reconventionnel	recourir	refuser	registre	rejeter le demande	rejette	rejeté le demande	relatif	relation	remise	remplacement	rencontrer	rendez	rendre coupable	renommer	renouveler	renvoyer au conclusion	reprendre	reproduire	requête	respect	respecter	respectif	respectivement	responsabilité délictuelle	ressemblance	ressortir	rester	restituer	restitution	retard	retirer	retrouver	revanche	revendiquer	revenu	revue	rien	risque de confusion	rompre	rupture	rupture de contrat	réaliser	réception	réceptionner	rédaction	réel	réformer	régulièrement	réparation	réparation du préjudice	réparer	réplique	réponse	réunir	révéler	saisir	salarier	salarier monsieur	salarié démissionnaire	salarié ne pouvoir	salon	salon de coiffure	sauf	second	secteur	selon lequel	sembler	semi	semi figurative	sen	sen sens	sens	septembre 2012	septembre 2014	septembre 2015	service proposer	service viser	signe	significatif	signification	signifier	similarité du service	similitude	site	site internet	site www	situation	situer	six	social	société appelant	société intimer	soin	solidum	solidum madame	sollicite le confirmation	solliciter	solution du litige	somme de 1	somme de 1000	somme de 15	somme de 2000	somme de 3	somme de 4000	somme de 5	somme de 50	somme de 6	somme de 8000	somme suivant	sommer de 6	souligner	sous astreindre	sous quelque	sous quelque forme	souvent	statuer publiquement	statuer à nouveau	statut	stipuler	structure	subir un préjudice	succomber supporter	succomber être condamner	suite	suivant	suivant du code	suivre	supplémentaire	supporter le charge	supporter le entier	supposer	supprimer	supérieur	susceptible	susceptible de constituer	symbolique	système	systématiquement	sérieusement	sérieux	tandis	tant que coiffeur	tard	tarif	technicien	technique	temps	temps après	tendre	terme duquel	terminer	tirer	titre infiniment	titre infiniment subsidiaire	titulaire du marque	totalement	toujours	tout autre	tout le dépens	tout leur prétention	trait	transfert	transmettre	transmettre le 26	trois année	trois moi mois	trois revue	trouver	téléphone	téléphonique	uniquement	usage	utile	utiliser	utiliser le dénomination	uvre	valeur	vendre	venir	vente	vers son nouveau	vers un autre	verse	verse au débat	violation	visa	vision	visuel	vocation	vu l appel	vu l ordonnance	vu le conclusion	vu le dernier	vu le jugement	www
CAREI1501657	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024972519876501714	0.0	0.0	0.0	0.0	0.0	0.0	0.042784653249427464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02599532078646452	0.0	0.0	0.0	0.01018362037383311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08556930649885493	0.08556930649885493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027584356136698004	0.021392326624713732	0.0	0.0	0.0	0.024972519876501714	0.06267838410350944	0.0	0.04994503975300343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1283539597482824	0.0	0.0	0.0	0.0	0.0	0.0	0.01018362037383311	0.0	0.0	0.0	0.0	0.0	0.013763813625621088	0.0	0.021392326624713732	0.0	0.0296416757193787	0.07491755962950514	0.0	0.0	0.0	0.042784653249427464	0.0	0.0	0.0	0.0	0.0	0.02036724074766622	0.0	0.0	0.0296416757193787	0.0	0.0	0.0	0.0	0.021392326624713732	0.0	0.0	0.0	0.021392326624713732	0.0	0.0	0.1283539597482824	0.01018362037383311	0.0	0.0	0.0	0.0	0.021392326624713732	0.0	0.0	0.027584356136698004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0641769798741412	0.0	0.0	0.0	0.01018362037383311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10696163312356867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021392326624713732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021392326624713732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03133919205175472	0.021392326624713732	0.0	0.0	0.0	0.0	0.024972519876501714	0.021392326624713732	0.0	0.0	0.0	0.0	0.05091810186916556	0.01299766039323226	0.05516871227339601	0.01018362037383311	0.0	0.0	0.021392326624713732	0.0	0.0	0.0	0.0	0.0	0.03278421922825802	0.03133919205175472	0.0	0.0	0.0	0.0	0.01018362037383311	0.013763813625621088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021392326624713732	0.022715352340910454	0.0	0.0	0.0	0.04994503975300343	0.042784653249427464	0.0	0.0	0.0	0.0	0.021392326624713732	0.0	0.024972519876501714	0.0	0.0	0.0	0.021392326624713732	0.0	0.0	0.0	0.0	0.0	0.0592833514387574	0.0	0.0	0.027584356136698004	0.0	0.0	0.0	0.021392326624713732	0.0	0.0	0.0	0.0	0.06556843845651604	0.0	0.042784653249427464	0.021392326624713732	0.0	0.0	0.0	0.03055086112149933	0.03133919205175472	0.0	0.0	0.0	0.021392326624713732	0.0	0.0	0.19253093962242362	0.042784653249427464	0.0	0.0	0.024972519876501714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12486259938250859	0.0	0.024972519876501714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024972519876501714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0641769798741412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024972519876501714	0.0	0.0	0.0	0.0	0.0	0.0	0.0592833514387574	0.021392326624713732	0.0	0.0	0.0	0.0	0.0	0.042784653249427464	0.024972519876501714	0.0	0.0	0.2781002461212785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021392326624713732	0.0	0.0	0.0	0.0	0.0	0.021392326624713732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01299766039323226	0.0	0.024972519876501714	0.0	0.0	0.02036724074766622	0.0	0.021392326624713732	0.0641769798741412	0.021392326624713732	0.0	0.021392326624713732	0.0	0.0	0.0	0.0	0.03028713645454727	0.03133919205175472	0.0	0.0	0.0	0.0	0.0	0.019486544224457458	0.021392326624713732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01299766039323226	0.0	0.0	0.0	0.0	0.0	0.024972519876501714	0.021392326624713732	0.024972519876501714	0.0	0.0	0.0	0.0	0.0889250271581361	0.0	0.021392326624713732	0.0	0.0	0.0	0.0	0.0	0.04994503975300343	0.0	0.0	0.042784653249427464	0.021392326624713732	0.0	0.024972519876501714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024972519876501714	0.0	0.0	0.0	0.01299766039323226	0.021392326624713732	0.0	0.0	0.03404223335757208	0.0	0.0	0.0	0.0	0.0	0.10696163312356867	0.0	0.021392326624713732	0.0641769798741412	0.0	0.0	0.0	0.042784653249427464	0.0296416757193787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02599532078646452	0.021392326624713732	0.0	0.021392326624713732	0.021392326624713732	0.024972519876501714	0.01299766039323226	0.0	0.0	0.0	0.042784653249427464	0.0	0.09989007950600685	0.0641769798741412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05516871227339601	0.0	0.0	0.0	0.038973088448914915	0.0	0.0	0.0	0.0	0.024972519876501714	0.024972519876501714	0.021392326624713732	0.05199064157292904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024972519876501714	0.0	0.0	0.0	0.0	0.0	0.021392326624713732	0.0	0.0	0.0	0.021392326624713732	0.0	0.0	0.0	0.0	0.3260584329131657	0.08275306841009403	0.0	0.0	0.0	0.021392326624713732	0.0	0.0	0.0	0.0	0.0	0.0	0.024972519876501714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07794617689782983	0.0	0.0	0.0	0.0	0.01018362037383311	0.0	0.0	0.0	0.0	0.0	0.0	0.024972519876501714	0.042784653249427464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042784653249427464	0.0	0.02599532078646452	0.0641769798741412	0.10696163312356867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042784653249427464	0.12535676820701888	0.11033742454679202	0.0	0.024972519876501714	0.0	0.11033742454679202	0.0	0.01018362037383311	0.0	0.0	0.0	0.0	0.0	0.021392326624713732	0.0	0.0	0.0641769798741412	0.0	0.1482083785968935	0.021392326624713732	0.0	0.04994503975300343	0.0	0.1283539597482824	0.0	0.0	0.0	0.0	0.0	0.0	0.021392326624713732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024972519876501714	0.0	0.0	0.0	0.042784653249427464	0.0	0.0	0.021392326624713732	0.0	0.0	0.0	0.0	0.0	0.0	0.04994503975300343	0.013763813625621088	0.0296416757193787	0.021392326624713732	0.2371334057550296	0.0	0.0	0.0	0.0	0.0	0.042784653249427464	0.03133919205175472	0.0	0.0	0.0	0.0	0.0	0.024972519876501714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0641769798741412	0.0	0.07491755962950514	0.021392326624713732	0.0	0.0641769798741412	0.0	0.0	0.0	0.01299766039323226	0.0	0.0	0.0	0.024972519876501714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25071353641403776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07491755962950514	0.0	0.13616893343028832	0.0	0.0	0.024972519876501714	0.021392326624713732	0.021392326624713732	0.0	0.0	0.015143568227273635	0.013763813625621088	0.0	0.0	0.0	0.0	0.0	0.0	0.09401757615526417	0.0	0.0	0.0	0.04994503975300343	0.01299766039323226	0.01299766039323226	0.0	0.024972519876501714	0.0	0.0	0.042784653249427464	0.027584356136698004	0.0641769798741412	0.05516871227339601	0.01018362037383311	0.0	0.0	0.021392326624713732	0.0	0.0	0.021392326624713732	0.0	0.01018362037383311	0.0	0.0	0.04994503975300343	0.027584356136698004	0.0	0.021392326624713732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24972519876501717	0.0	0.0	0.0	0.0	0.0	0.0	0.021392326624713732	0.021392326624713732	0.0	0.021392326624713732	0.0	0.0	0.01299766039323226	0.07491755962950514	0.0641769798741412	0.0	0.0	0.0	0.0	0.0	0.024972519876501714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01299766039323226	0.0	0.03055086112149933	0.01299766039323226	0.021392326624713732	0.0	0.021392326624713732	0.0	0.0	0.0	0.0	0.007571784113636818	0.0	0.2746977186415188	0.0	0.024972519876501714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0641769798741412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0296416757193787	0.0	0.0	0.0	0.0	0.0	0.0	0.015143568227273635	0.02036724074766622	0.0	0.0	0.0	0.0	0.042784653249427464	0.05516871227339601	0.0296416757193787	0.0	0.021392326624713732	0.0	0.0	0.0	0.02036724074766622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03899298117969678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0296416757193787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14983511925901027	0.02599532078646452	0.013763813625621088	0.042784653249427464	0.02599532078646452	0.0	0.0592833514387574	0.0	0.013763813625621088	0.0	0.0	0.021392326624713732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021392326624713732	0.0	0.0	0.0	0.0	0.021392326624713732	0.021392326624713732	0.0	0.1185667028775148	0.0	0.0	0.015143568227273635	0.0	0.0	0.021392326624713732	0.021392326624713732	0.01299766039323226	0.021392326624713732	0.05516871227339601	0.021392326624713732	0.0	0.042784653249427464	0.0	0.01299766039323226	0.027584356136698004	0.0	0.0	0.0	0.024972519876501714	0.0641769798741412	0.0	0.0	0.0	0.027584356136698004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05516871227339601	0.0	0.0	0.0	0.0	0.0	0.007571784113636818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042784653249427464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
