@id	@sens-resultat	02	07	07 mai	09	1 200	1 du coder	10 000	10 mars	1000	1000 euro	1154	12 mai	13 mars	1382	1382 du code	14 novembre	146	15 jour	15 mai	1500	16	16 janvier	17 juillet	17 juillet 2014	18 juin	1er	2 000 euro	2 500	2 février	20 février	20 février 2015	2000	2004	2013 le tribunal	2014 le cour	2015 le juge	2015 madame	21	21 septembre	23	24 avril	25 août	25 janvier	26 juin	26 septembre 2014	27	27 septembre	28 août	28 janvier	29	29 avril 2014	3 000 euro	3 juillet	30	30 000	30 juin	300 euro	4 000	4 mai	455	455 du code	49	559	559 du code	564	6 novembre 2014	60	62	8 000	800 euro	9 mai	96	97	abord	abstenir	abus	abus de droit	abus de procédure	abusif en application	accessoire	accident	accompagner	accord collectif	accueillir	accusé de réception	acte authentique	acte de huissier	action en divorce	action en justice	actualiser	administration	adresser	affaire familial	affirmation	affirmer	afférent	afin de obtenir	ajouter condamne	ajouter dit	ajouter déboute	alimentaire	alimentaire au titre	alinéa 1	ample	ample exposer	aménagement	ancien	annexer	annulation	année 2011	antérieur	antérieurement	août 2014	août 2015	appartement	appel du jugement	appréciation	appuyer	argent	arrachage	arrivé arrivée	arrivée	arrêt à intervenir	arrêter	article 1382	article 455	article 564	articler 700	assignation	assigner monsieur	assortir	assumer	assurance maladie	assurance vie	astreindre prononcer	astreinte dit	attaquer	atteindre	attente	attestation	attribution	attribution pratiquer	aucun demander	aucun faute	auquel	auquel il convenir	authentique	autoriser	autorité de chose	autre demande condamne	autre disposition	avance	avant dire	avant dire droit	avant l expiration	avocat au offre	avril 2013	avril 2014	avril 2015	bancaire	blâmable	bon	bord	bulletin	bulletin de paie	but de re	cabinet	cadastrer	cadastrer section	caisse	caisse primaire	capital	cas dans lequel	casser	cause condamner	certificat	certitude	chacun du partie	changement	changer	chantier	chaque moi mois	charge du dépens	charger	chef de demande	chose	chose juger	ci après	cinq	cinq mille	cinq mille euro	civil condamne	civil condamner	civil de 2	civil de 3	civil de deux	civil devoir	civil déboute	civil déboute monsieur	civil la condamner	civil monsieur	civil outre	civil rejette tout	civil renvoyer	civil selon	civil selon lequel	client	clôture être intervenir	code du travail	collectif	collègue	collègue de monsieur	commander de fixer	commencer	commencer à courir	commerce	commercial	commettre	commettre un faute	communauté de vie	commune	communication	compensateur	complet	comporter	comprendre	comptable	compte	compter du 29	compter du 9	compter du jour	concernant	concerner	conciliation du 9	conciliation rendre	conclure	conclusion notifier	conclut en demander	condamnation de monsieur	condamnation prononcer	condamne à payer	condamner le sarl	condamner sous	condamner sous astreinte	condamner à 10	condamner à verser	condamné à verser	conforme	congé payer	congé payer payer	conjugal	conseil de prud	conseiller	consentir	considérer comme	considérer que monsieur	consort	constate	constituer	construction	conséquence faire	contractuel	contradictoirement	contradictoirement confirme	contraindre de exposer	contraire	contrat de assurance	contrat de travail	contrat à durée	contredire	contribuer	contribution	convenir convier donc	convenir entre	convier donc	convier en conséquence	convocation	convoquer	copropriétaire	couper	couple	cour considérant	cour de appel	cour de condamner	cour de dire	cour devoir	cour ne statuer	cour observer	cour par arrêt	cour statuer publiquement	courant	courir	courrier	critiquer	croire	créance	crédit	date de remise	date du 09	date du 13	date du 16	date à lequel	dater	demande accessoire	demande au titre	demande condamne monsieur	demande de condamnation	demande de expulsion	demande de monsieur	demande de pension	demande du partie	demande en dommages	demande former	demande indemnitaire	demande irrecevable	demande monsieur	demande nouveau	demander le condamnation	demandeur	demeurant	demeure	demeurer	depuis plus	dernier ressort	dernier état	destruction	deux an	deux année	deux appartement	deux enfant	deux fond	deux fond fonds	deux mille	deux mille euro	devant le juge	devant le premier	devenir	devis	devoir assumer	devoir de secours	devoir en application	devoir être remplacer	différend	diligenter	dire droit	dire et juger	directement	diriger	discuter	disponible	disposition au greffe	disposition du jugement	disposition légal	disposition relatif	dissimulation	distraction	distraire	distraire au profit	divorce	dix	dol	domestique	domicile	domicile conjugal	donc de rejeter	donner acte	donné acte	dossier	dresser	droit en matière	durant	durer	durée indéterminer	débit	déboute monsieur	débouter madame	débouté le sarl	débouté madame	début	décembre 2015	décision déférer	déclaration recevoir	décompte	déduire	défaut de motivation	défendeur	défendre	déférer en tout	dégradation	dégrader	dégénérer	dégénérer en abus	délibérer	démonstration	dénoncer	dénonciation	dépasser	dépens de premier	dépens distraire	dépens en application	dépens monsieur	déplacer	dépourvu	dépourvue	détailler	détruire	effectivement	effectuer	emploi	employer	employer plus	employeur	empêcher	enfant	enfin	engagement	engager devant	enregistrer sous	entier dépens monsieur	entièrement	entraîner	entre le deux	entre le main	entre le partie	entreprendre débouter	entreprendre en tout	entreprise	entretien	entretien préalable	erreur	euro 2	euro 2 000	euro 5	euro 5 000	euro de dommage	euro en application	euro par application	evreux	exact	examen	examiner	exception	exercer	exercice	exigence	existence	expertise	expertise judiciaire	expiration	explication	expliquer	exploiter	expose	expose du litige	exposer	exposer détailler	expressément	exprimer	expulsion	extérieur	exécutoire	facturer	faire application	faire constater	faire croire	faire face	faire juger	faire observer	faire obstacle	faire procéder	faire état	fait que monsieur	faits	familial	familial du tribunal	famille	fantaisiste	faute ni	feu	figurer	fin de non	fin et prétention	fixer le montant	foi fois	fois	foncier	fonction	fondement différent	fondement du article	fondement du disposition	fonder fondre	fondre	fonds de celui	force	formation	formuler aucun	fournisseur	frai frais irrépétibles	frais et dépens	frais irrépétibles exposer	france	français	février 2015	février 2015 monsieur	février 2016	garage	global	greffier	grief	grossier	géomètre	habitation	hauteur de 1	homme	hors	huissier du 20	huit	ii	immobilier	importance	imputable	imputer	impôt	incomber	indemnitaire	indéterminer	inexécution	infiniment	infirmation	infirmation du jugement	infirme le jugement	informer	inférieur	initiative	inopérant	instruction	insuffisant	intention	interdiction	intérieur	intérêt au tau	intérêt légal	intérêts pour procédure	irrégulier	irrépétibles exposer	jamais	janvier 2011	janvier 2012	janvier 2014	janvier 2015	jouissance	judiciaire	juge au affaire	juge monsieur	juge pouvoir	jugement attaquer	jugement devoir	jugement du 19	jugement du tribunal	jugement en date	jugement à intervenir	juillet 2010	juillet 2011	juillet 2013	juillet 2014	juin 2010	juin 2011	juridique	justification	laisse	ledit	lequel celui	lettre de mise	lettre recommander	licenciement	licencier	lien	lieu de travail	lieu à exécution	lieu à prononcer	liquidation	livre	local	locataire	location	loi	lorsque	lyon	légal depuis	légal à compter	légèreté blâmable	madame r	magistrat	mai 2011	mai 2014	maire	maison de habitation	majorer	mal	maladie	maladie du val	manifestement	mari	mariage	marne	marne le sommer	mars 2014	mars 2016	matière	matériel	mauvais foi	maître	menacer	mener	mensuel	mille	mille euro	mille euro 2	mille euro 5	mise en demeure	mise en place	mise en état	mise à disposition	mobiliser	modification	mois après	mois à compter	monsieur avoir présenter	monsieur d dont	monsieur en omission	monsieur g	monsieur jean	monsieur monsieur	monsieur pierre	monsieur pierre monsieur	moral subir	motivation	mouvement	moyen	moyen et prétention	multiplier	multiplier le procédure	médical	naissance	nancy	naître	nettoyage	nombre	nombre de heure	nombreux	nombreux reprise	non conciliation	non conciliation rendre	non recevoir	normal	notaire	notification	notifier par voie	nouveau requête	novembre 2014	novembre 2015	nuit	observer	obstacle	occurrence	octobre 2014	octroyer	office	offre	offre de droit	omission	omission de statuer	opposition	opérer	ordonnance de clôture	ordonnance de non	ordonnancer	ordonner	ordonner un expertise	organisme	outre intérêt	ouverture	paie	paiement du dépens	paiement du somme	parcelle	parcelle objet	parceller	paris	parler	parti	participation	particulier	particulier mauvais	particulier mauvais foi	particulièrement	partie afin	partie le cour	partiel	parvenir	patrimoine	payer afférent	payer payer afférent	payer un amende	peine	penser	pension	pension alimentaire	permettre de établir	personne	perte	peu	photographie	photographie numéro	physique	pied	pierre	pierre monsieur	plus ample	plus ample exposer	porter atteindre	porter intérêt	postérieur	poursuite	pouvoir donner	pouvoir légitimement	pouvoir prétendre	pouvoir être inférieur	pouvoir être reprocher	pratiquer	premier juge monsieur	premier temps	prendre effet	prendre en charge	prescription	prescrire	prestation	primaire	primaire de assurance	procédure civil condamne	procédure civil condamner	procédure civil déboute	procédure civil monsieur	procédure civil outre	procédure civil selon	procédure de appel	procédure de divorce	produire de élément	promotion	prononcer un amende	proposer	proposition	proposition de règlement	protection	protéger	provision	provisionnel	prud	prud homme	près	préalablement	précédent	préjudice matériel	préjudice moral	préjudice subir	présent procédure	présenter un demande	présenter un requête	prétendre	prétention du partie	prétention et moyen	prévaloir du disposition	prêt	prêt immobilier	public	publique	publiquement et contradictoirement	publiquement par arrêt	puisqu	purement	pénal	période	qualification	qualifier	qualité pour solliciter	quantum	quatre	quelque	quitter le lieu	quoi	quoi le cour	r de tout	rapidement	rappel	rappel de salaire	re	re juger	recevoir au greffe	recommander	reconnaissance	reconnaître	reconnaître par monsieur	recours	recouvrer	recouvrer conformément	rectificatif	rejet	rejeter comme	rejeter le requête	rejette tout	rejette tout autre	relatif au dépens	relation	relation contractuel	relever appel	relever de office	relevé bancaire	remboursement	rembourser	remettre	remis	remise	remplacer	rendre le 19	rendre le 28	rendre le caisse	renvoyer au conclusion	reporter	reposer	reposer sur aucun	reprise	reprocher à monsieur	requalifier	requête	requête de monsieur	requête en omission	requête irrecevable	responsable	ressort	rester	restituer	restitution	retrouver	revenu	revêtir	rien	rien ne démontrer	risque	rue	rupture	règlement	récapitulatif	réception	réclame	réduire	réellement	réfection	référer	régler un amende	rémunération	réparer	répartition	réplique	répondre	république	réserve	réserver	résolution	sagesse	saint	saisi	saisine	saisir le conseil	salaire	salarier	salarié ne pouvoir	sarl	savoir constituer	second lieu	secours	section	selarl	selon l article	septembre 2014	service	signataire	signification du jugement	signifier	simple	simplement	situation financier	social	solidairement	solidum au dépens	solidum à payer	sollicite	sollicitent	solution	somme de 1000	somme de 1500	somme de 2	somme de 30	somme de 300	somme de 4	somme de 500	somme de 7	somme de cinq	somme global	somme mensuel	somme suivant	sommer	sommer de 2	sommer de 300	sommer être devoir	sous astreindre	sous le numéro	souscrire	statuer considérant	statuer le condamne	statuer publiquement	subir condamner	successif	successivement	supplémentaire	surseoir	surseoir à statuer	survenir	sécurité social	séparatif	séparément	sérieux	tard	tau	tau taux	tau taux légal	taux	taux légal	taxe	temps de travail	temps nécessaire	tendant à faire	tenir compte	tentative	terme du article	texte	tirer	titre du devoir	titre du frai	titulaire	tort	total	totalité du frais	toujours	tout autre	tout autre demande	tout cas	tout le autre	tout le dépens	tout le somme	tout son autre	tout son demande	trancher	transmettre	travail auprès	travailler	tribunal de commerce	trois dernier	troisième	trou	troubler	trésor	trésor public	ttc	témoignage	union	unir	usage	val	val de marne	valablement	valider	valoir que aucun	verbal de constat	verse	verser 1000	verser 1000 euro	verser au titre	verser le somme	verser à monsieur	vertu du jugement	victime	vie	viser	voie électronique	voire	voiture	volontaire	volontairement	vouloir	véhicule
CAMET1502360	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015075388578157708	0.0	0.0	0.0	0.015075388578157708	0.0	0.0	0.0	0.0	0.01594055667335365	0.0	0.0	0.0	0.0	0.0	0.03142754813177053	0.0	0.0	0.0	0.0	0.0	0.0460897763271688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0921795526543376	0.0	0.0	0.0	0.0	0.0460897763271688	0.0318811133467073	0.0	0.047141322197655794	0.0921795526543376	0.0637622266934146	0.1382693289815064	0.0	0.0	0.0	0.0230448881635844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015075388578157708	0.0	0.0	0.0	0.0	0.02776586383319189	0.0	0.0	0.0	0.0	0.0460897763271688	0.0	0.0	0.0	0.0460897763271688	0.0460897763271688	0.0921795526543376	0.0	0.0	0.0	0.0	0.0	0.047141322197655794	0.0	0.0	0.0	0.0	0.015713774065885266	0.0230448881635844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015713774065885266	0.0	0.015075388578157708	0.0	0.015075388578157708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0230448881635844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015713774065885266	0.0	0.0	0.0	0.0460897763271688	0.0	0.0230448881635844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3687182106173504	0.03142754813177053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06130424920647824	0.0	0.0	0.0	0.0	0.0	0.0460897763271688	0.0460897763271688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0230448881635844	0.0	0.05081075199677629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0460897763271688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015713774065885266	0.0230448881635844	0.0	0.0	0.06285509626354106	0.030150777156315416	0.0	0.6331663202826238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02043474973549275	0.0	0.0	0.0	0.0	0.0	0.0	0.0460897763271688	0.0460897763271688	0.0	0.015075388578157708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015075388578157708	0.0	0.0	0.03142754813177053	0.0	0.0318811133467073	0.0	0.0	0.015713774065885266	0.0	0.0	0.0	0.01594055667335365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015075388578157708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10999641846119686	0.0	0.0230448881635844	0.015075388578157708	0.0	0.0	0.015075388578157708	0.0	0.0	0.0230448881635844	0.0691346644907532	0.0	0.03142754813177053	0.0	0.0	0.0460897763271688	0.0	0.0	0.0	0.0	0.0	0.0460897763271688	0.0	0.0	0.0	0.015075388578157708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0230448881635844	0.0	0.0	0.0	0.0	0.0	0.015075388578157708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02043474973549275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03142754813177053	0.0	0.0	0.0	0.0	0.0230448881635844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015713774065885266	0.0	0.0	0.015713774065885266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0230448881635844	0.0	0.0	0.0	0.0	0.0	0.015075388578157708	0.0	0.015713774065885266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015075388578157708	0.0	0.0	0.0	0.015075388578157708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0230448881635844	0.0	0.0	0.0	0.0460897763271688	0.0	0.0	0.0	0.0460897763271688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015713774065885266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07970278336676824	0.02043474973549275	0.0	0.0	0.0	0.0	0.18090466293789248	0.0	0.0	0.0	0.0	0.0	0.0	0.04522616573447312	0.0	0.0	0.0	0.0	0.015075388578157708	0.0460897763271688	0.0	0.0	0.0	0.0	0.0	0.015713774065885266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0460897763271688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0460897763271688	0.03142754813177053	0.0	0.04522616573447312	0.0	0.0	0.0	0.0	0.0230448881635844	0.0	0.0	0.0460897763271688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0460897763271688	0.0	0.0	0.0	0.0	0.0	0.0921795526543376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0460897763271688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0460897763271688	0.0	0.0	0.0	0.0230448881635844	0.0	0.0	0.0	0.05553172766638378	0.0	0.0	0.0	0.0460897763271688	0.0	0.0	0.047141322197655794	0.0	0.015075388578157708	0.0	0.0	0.0	0.0	0.0	0.0	0.0230448881635844	0.0	0.0	0.08329759149957565	0.0	0.0	0.0230448881635844	0.0	0.0	0.030150777156315416	0.0	0.0230448881635844	0.0	0.015713774065885266	0.0	0.0	0.0	0.0	0.015713774065885266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015713774065885266	0.1382693289815064	0.0	0.0	0.03142754813177053	0.0	0.0	0.0230448881635844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0460897763271688	0.04782167002006094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015713774065885266	0.0	0.0	0.0	0.0921795526543376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0460897763271688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0230448881635844	0.03142754813177053	0.0	0.0	0.0	0.0	0.0	0.0318811133467073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01594055667335365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34567332245376603	0.0460897763271688	0.0460897763271688	0.0	0.0	0.0230448881635844	0.0	0.0460897763271688	0.0460897763271688	0.0460897763271688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03142754813177053	0.0	0.0	0.0	0.0	0.015713774065885266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0460897763271688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0460897763271688	0.0	0.0	0.0460897763271688	0.0230448881635844	0.0	0.0	0.0	0.0230448881635844	0.0	0.0	0.0	0.0460897763271688	0.0	0.0	0.0	0.0	0.0	0.0	0.0230448881635844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0921795526543376	0.03142754813177053	0.015713774065885266	0.0230448881635844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015075388578157708	0.015075388578157708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015075388578157708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0230448881635844	0.0	0.05081075199677629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0230448881635844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0460897763271688	0.0	0.0	0.0	0.0	0.0460897763271688	0.02043474973549275	0.0	0.0	0.0	0.0	0.0	0.0	0.02776586383319189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015075388578157708	0.0	0.0	0.1382693289815064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02776586383319189	0.0	0.0	0.0230448881635844	0.0	0.0	0.0	0.0	0.0	0.0460897763271688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0921795526543376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0460897763271688	0.0460897763271688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015075388578157708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015075388578157708	0.015075388578157708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0460897763271688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0230448881635844	0.0	0.0	0.0	0.0	0.0	0.0460897763271688	0.0	0.0	0.0	0.0	0.0
