@id	@sens-resultat	00	000 00	03	04	08	1 000 euro	1 500	1 du code	10 000 euro	10 septembre	10 septembre 2012	11	12 000	12 avril	13	13 mai	1382	1382 du code	14	14 mai	14 mai 2010	15	15 000	15 000 euro	15 février	15 jour	16	17 février 2016	17 mars	18	19	19 décembre	1er	2 juin	2 juin 2015	20	20 000	2003	2004	2005	2006	2007	2009	2010	2011	2011 le conseil	2012	2013 madame	2014 en conséquence	2014 le tribunal	2014 par lequel	2014 vu	2015 par lequel	202	202 du code	22	23	23 mars	24	25	26 novembre	26 octobre	26 octobre 2015	28 avril	29	3 000	3 000 euro	30	30 000	30 000 euro	300	3000	31 mars	4 000	4 000 euro	4 août	4000	41	42	5 000	5 000 euro	5 du code	50	50 000	50 000 euro	53	6 000	700 du coder	8 février	8000	96	absence	abusif	accompagner	accomplir	accord	achat	acte de contrefaçon	action	activité concurrent	adresse	adresser	affaire	afin de voir	agence	agir	agissement	ailleurs	ainsi	ajouter	ajouter déboute	aller	allouer	allégation	alors	ample	an	ancien employeur	année	août 2011	août 2014	apparaître	appelant	applicable	application du disposition	apporter	apprécier	après	arguer	argumentation	arrêt à intervenir	art	article 1382	article 202	article 699	articler	articler 700	assigner	assigner devant	assimiler	assister	association	associer	astreindre	astreinte de 1	atteindre	atteindre au droit	attendre	attention	attester	attribuer	aucun	aucun acte	aucun pièce	audience	autant	auteur	autorisation	autre demande	autre part	autre élément	autrui	avant	avenant	avril 2015	avril 2016	baisse	baisse du chiffre	banal	base	bénéfice	bénéficier	cadre	caractère	caractériser du acte	caractéristique	cas de espèce	cause	cause de appel	causer	celui de madame	cependant	certain	cessation	cesser	cession	chacun	chacun le somme	charge	charge du dépens	charger	chauffage	chercher	chez	chiffrer	ci après	cinq	circonstance	citer	civil ainsi	civil condamne	civil dit	civil la condamner	civil rejette	civil vu	civil · condamner	classe	clause	clause de non	clôture	co	code civil	coder	coder de procédure	collaboration	com	commander	comme dénomination	comme dénomination social	commercial	commercialisation	commettre du acte	commission	communication	comporter	comptable	compter	compter tenir	compétence	concluant	conclusion	conclusion transmettre	concurrencer	concurrencer déloyal	concurrent	concéder	condamnation	condamner au dépens	condamner in	condamner in solidum	condamner solidairement	condition	conduire	confirmation du jugement	confirme le jugement	confirmer	confirmer le jugement	confirmé en tout	conformément	confusion entre	connaissance	connaître	conseiller	considérant	consommateur	constater l existence	constituer du acte	constitutif	constitutif de acte	constitutif de concurrence	consécutif	conséquence	conséquence débouter	conséquence rejeter	contester	contexte	contradictoirement	contraindre	contraire	contrat	contrat de licence	contrat de travail	contrat du 5	contre	contrefaire	contrefaçon	contrefaçon de marque	contrefaçon du marque	convention	coordonnée	coordonnée coordonnées	coordonnées	copie	corroborer	coupable	cour considérant	cour cours	cour de appel	courant	courriel	courriels	courrier	cours	craindre	créatif	création	céder	date	date du 15	dater	dater du 5	decision	demande au titre	demande comme	demande de dommage	demande en paiement	demande fin	demande reconventionnel	demande subsidiaire	demeure	demeure adresser	depuis	depuis l année	depuis le 19	dernier conclusion transmettre	dernier écriture	destination	destiner	destruction	deux	deux moi mois	devant	devant le cour	devant le tribunal	devenir	devis	devoir donc	devoir être condamner	devoir être débouter	devoir être mettre	différent	diminuer	dire	dire et juger	directement lier	directeur	dispos	dispositif	disposition relatif	distinctif	distraction	distributeur	do	document dont	domaine	domicile	dominant	dommage	dommage et intérêt	dommage intérêt	donc	donner	donner acte	donné suite	dont distraction	droit privatif	duquel	durant	durée	durée indéterminer	dès	débat	déboute	débouter	débouter monsieur	débouté le sarl	début	décembre	décembre 2011	décembre 2014	décembre 2015	décision vu	déclaration	déclare	déclarer	découler	décrire	définir	déférer	déférer en tout	délai	délictuelle	déloyal au préjudice	déloyal et parasitaire	déloyal ne pouvoir	déloyal par jugement	démarchage	démarcher	démentir	démission	démissionnaire	démissionner	dénomination	dénomination social	dénommer	départ	départ de madame	dépens de appel	dépens de premier	dépens dont	dépens vu	déposer	désigner	désistement	désorganisation	détournement	détournement de clientèle	développer	embaucher	emploi	encontre de madame	encore	encourir	endroit	engagement	engager	enregistrement	enregistrer au greffe	enseigne	ensemble	ensuite	entendre	entier	entier dépens	entièrement	entre le deux	entre madame	entreprendre	entreprendre sauf	entreprise	entreprise concurrent	entrer	esprit	esprit du public	espèce	essentiellement	estimant	estimer	euro au titre	euro de dommage	excessif	exclure	exclusif	exercer	existence	existence de acte	exister entre	expert	expertise	explication	expliquer	expressément renvoyer	fabrication	facture	faire l objet	faire état	fait litigieux	faute	fauter	fichier	fichier client	figurative	figurer	fin	financement	financier	fixer	foi fois	fois	fonction	fond	fond fonds	fondement du disposition	fonds	force	forfaitaire	forme	formellement	fournir	fr	frai	frai frais	frais irrépétibles	france	français	frauduleux	fruit	frédéric	février 2011	février 2013	février 2016	gagner	garantir	gestion	global	groupe	géographique	gérant	gérer	gérer monsieur	hair	homme	hors	huissier	huissier de justice	hypothèse	identifier	identique à celui	illicite	illégal	image	imitation	immobilier	immédiat	important	imposer	impossible	impression	impression de ensemble	in	in solidum	incident	inclure	incomber	incomber à celui	incontestable	incriminer	indiquer	industrie	industriel	infiniment	infiniment subsidiaire	infirme le jugement	infirmer	infirmer le décision	infirmer le jugement	information	informer	infraction constater	initiative	injonction	inopérant	inscrire	installation	instance	instance de appel	institut	intellectuel	interdiction	internet	intervenir	intervenir dans trois	intimer	intimer demander	intituler	intéressant	intérêt au tau	intérêt au titre	intérêt en réparation	intérêt pour procédure	investigation	inviter	invoquer	irrecevable	irrépétibles	issu	janvier 2013	jean	jeu	jour	jour de retard	judiciaire	jugement devoir	jugement devoir donc	jugement du tribunal	jugement en tout	jugement entreprendre	juillet	juillet 2011	juin	juin 2015	juridiction	jusque	juste	justement	justice	ledit	lequel	lettre	lettre de information	lettrer	liberté du commerce	libre	licence	lier	lieu	lieu de faire	lieu de ordonner	lieu à application	ligne	limiter	liquidation	local	local professionnel	logiciel	lors	lorsque	légal	légitime	madame	mai	maintenance	majuscule	mal fonder	manière	manque	manque à gagner	marque	marque dont	marque semi	marque semi figurative	mars 2012	matière	maître	meilleur	mention	mentionner	mesure	mesure de interdiction	mettre	mettre en demeure	minuscule	mis	mise	mission	modifier	moins	mois	moment	monsieur	montant	moral	mot	motif	motifs	motifs la cour	motifs le cour	moyen	moyen du partie	moyen tirer	nature	ni	nom	nombre	nombreux	non concurrence	non concurrence figurer	normal	notamment	notifier	nouveau	novembre	novembre 2012	novembre 2014	novembre 2015	nul	néanmoins	objet	observer	octobre	octobre 2012	octobre 2014	octobre 2015	opposer	opérer	oralement	ordinateur	ordinateur portable	ordonner le publication	ordonné l exécution	ordonné un mesure	organisation	organiser	orienter	origine	ouverture	où le cour	page	paiement	parasitaire	parasitisme	pareillement	parfaitement	paris	part	partenaire	participer	particulièrement	partie	partiellement	passer	payer un somme	permettre	perpétuel	personnel	perte	peu	pièce	pièce produire	pièce verser	place	plan	plein	plus	plus ample	plus tard	point	porter	porter atteindre	poursuivre	poursuivre l infirmation	pouvoir être reprocher	premier	premier instance	prendre	prendre acte	prescrire	presse	prestation	preuve	prier	prier le cour	privatif	priver	probant	procurer	procès	procéder	procédure abusif	procédure civil ainsi	procédure civil condamne	procédure civil condamner	procédure civil dit	procédure civil déboute	procédure civil rejette	procédure civil vu	procédure de appel	procédé déloyal	produire	produire au débat	produit	professionnel	profit	profit de maître	projet	prononcer	propriété intellectuel	protéger	prouver	provenir	prud	prud homal	prud homme	préavis	précis	préciser	précéder	préjudice	préjudice alléguer	préjudice de monsieur	préjudice invoquer	préjudice moral	préjudice résulter	présence	présent	présent arrêt	présent décision	président du tribunal	prétendre	prétendu	prétendu acte	prétention	prévenir	prévoir	public	publication	publicitaire	publiquement	publiquement et contradictoirement	puis	puisqu	période	qualifier	quantum	quatre	quelconque	quelque	quelque forme	quelque moi mois	quinzaine	quitter	rappeler	rapport	rapporter le preuve	recevable	recevoir	recourir	recours	registre	rejet	rejeter le demande	rejette	rejette tout autre	rejeté le demande	relatif	relation	relever	remettre	remise	rencontrer	renommer	renouveler	reprendre	reprocher	reproduction	reproduire	requête	respecter	ressortir	rester	retard	retenir	retirer	revanche	revendiquer	revue	rien	risque	risque de confusion	rompre	rupture	rupture de contrat	réaliser	réceptionner	rédaction	réparation	réparation du préjudice	réparer	réplique	réponse	résulter	saisir	salarier	salarier monsieur	salarié démissionnaire	salon de coiffure	sauf	savoir	savoir faire	second	secteur	selon lequel	sembler	semi	semi figurative	sen	sen sens	sens	septembre 2012	septembre 2014	septembre 2015	service proposer	service viser	seul	si	signe	signification	similaire	similarité du service	similitude	simplement	site	site internet	site www	situation	situer	six	social	société appelant	société intimer	soin	solidairement	solidum	sollicite	sollicite le confirmation	solliciter	solution	solution du litige	somme de 1	somme de 10	somme de 15	somme de 3	somme de 4	somme de 4000	somme de 5	somme de 50	somme de 6	somme de 8000	sommer de 6	soulever	souligner	sous	sous quelque	sous quelque forme	souvent	statuer	statuer à nouveau	stipuler	subir	subsidiairement	succomber	succomber être condamner	suite	suivant	suivant du code	suivre	supplémentaire	support	supporter le charge	supposer	supprimer	supérieur	susceptible	susceptible de constituer	symbolique	système	systématiquement	sérieusement	sérieux	tant	tarif	tau	tau taux	tau taux légal	taux	taux légal	temps	tendre	terme duquel	terminer	tirer	titre de dommage	titre infiniment	titre infiniment subsidiaire	titulaire du marque	totalement	tout autre	tout autre demande	tout le dépens	tout leur prétention	tout son disposition	toutefois	trait	transmettre	transmettre le 26	travail	trois	trois revue	trouver	type	téléphone	téléphonique	tête	usage	utilisation	utiliser	utiliser le dénomination	uvre	valable	valeur	valoir	venir	vente	verbal	vers un autre	verser	verser au débat	violation	visa	vision	visuel	vocation	voir	vu	vu l appel	vu l ordonnance	vu le conclusion	vu le dernier	vu le jugement	www
CAREI1501657	0	0.0	0.0	0.0	0.0	0.0	0.011233180399774929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02340245916619777	0.015601639444131846	0.0407722844139979	0.0	0.0	0.035946177279279776	0.0	0.0	0.0	0.03423445455169502	0.0	0.0	0.02662679798465168	0.02662679798465168	0.0	0.0	0.0	0.0	0.0	0.007800819722065923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01711722727584751	0.0	0.0	0.0	0.0	0.0	0.011233180399774929	0.07189235455855955	0.022466360799549858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039940196976977524	0.0	0.0	0.0	0.035946177279279776	0.007800819722065923	0.0	0.0	0.0	0.0	0.0	0.0	0.052421508532283	0.0	0.00665669949616292	0.0	0.024962623110610958	0.033699541199324785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07189235455855955	0.07863226279842452	0.0	0.0	0.024962623110610958	0.0	0.0	0.019970098488488762	0.022466360799549858	0.0	0.0	0.0	0.00665669949616292	0.02340245916619777	0.0	0.0	0.0	0.007800819722065923	0.0	0.039940196976977524	0.035946177279279776	0.015601639444131846	0.0	0.0	0.01711722727584751	0.0	0.02038614220699895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024962623110610958	0.007800819722065923	0.00665669949616292	0.0	0.0	0.019970098488488762	0.0	0.0	0.0	0.0	0.035946177279279776	0.0	0.0	0.0	0.0	0.0	0.022466360799549858	0.0	0.0	0.0	0.0	0.0	0.007800819722065923	0.0	0.0	0.0	0.0	0.07488786933183288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035946177279279776	0.0	0.0	0.0	0.0	0.0	0.011233180399774929	0.0	0.011233180399774929	0.00665669949616292	0.0	0.015601639444131846	0.0	0.0	0.0	0.1797308863963989	0.02038614220699895	0.03423445455169502	0.035946177279279776	0.0	0.0	0.0	0.0	0.0	0.0	0.052421508532283	0.035946177279279776	0.0	0.0	0.0	0.035946177279279776	0.052421508532283	0.0	0.0	0.0	0.0	0.0	0.07488786933183288	0.0	0.0	0.022466360799549858	0.0	0.0	0.0	0.02038614220699895	0.0	0.011233180399774929	0.0	0.12131834831756924	0.0	0.0	0.0	0.049925246221221915	0.0	0.01711722727584751	0.0	0.0	0.0	0.0	0.104843017064566	0.0	0.0	0.0	0.05616590199887465	0.0	0.0	0.0	0.0	0.10783853183783931	0.035946177279279776	0.0	0.0	0.0	0.0	0.011233180399774929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05616590199887465	0.0	0.011233180399774929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011233180399774929	0.0	0.0	0.0	0.015601639444131846	0.0	0.0	0.0	0.0	0.03423445455169502	0.015601639444131846	0.019970098488488762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011233180399774929	0.0	0.0	0.0	0.0	0.0	0.0	0.049925246221221915	0.00665669949616292	0.0	0.0	0.0	0.0	0.0	0.01331339899232584	0.015601639444131846	0.011233180399774929	0.011233180399774929	0.0	0.0	0.0	0.08653709345011797	0.0	0.0	0.0	0.0	0.0	0.0	0.02038614220699895	0.0	0.0	0.0	0.007800819722065923	0.0	0.0	0.0	0.0	0.0	0.0	0.02038614220699895	0.0	0.011233180399774929	0.0	0.06656699496162921	0.06656699496162921	0.0	0.12231685324199368	0.07189235455855955	0.0	0.00665669949616292	0.0	0.0	0.0	0.0	0.0	0.0	0.007800819722065923	0.09985049244244383	0.035946177279279776	0.0	0.0	0.0	0.0	0.011233180399774929	0.0	0.0	0.07988039395395505	0.0	0.0	0.0	0.0	0.0	0.0	0.007800819722065923	0.007800819722065923	0.0	0.0	0.0	0.02038614220699895	0.0	0.0	0.0	0.0	0.0	0.0	0.011233180399774929	0.00665669949616292	0.011233180399774929	0.0	0.0	0.0	0.07488786933183288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022466360799549858	0.0	0.0	0.0	0.011233180399774929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044932721599099716	0.0	0.011233180399774929	0.08558613637923757	0.08558613637923757	0.0	0.0	0.0	0.06846890910339004	0.02038614220699895	0.019970098488488762	0.00665669949616292	0.0	0.0	0.0	0.07988039395395505	0.0	0.0	0.0	0.0	0.0	0.007800819722065923	0.0	0.0	0.0	0.02340245916619777	0.0	0.0	0.024962623110610958	0.0	0.007800819722065923	0.0	0.0	0.0	0.0407722844139979	0.0	0.011233180399774929	0.02038614220699895	0.0	0.0	0.044932721599099716	0.019970098488488762	0.0	0.0	0.00665669949616292	0.0	0.0	0.0	0.0	0.0	0.03423445455169502	0.007800819722065923	0.0	0.0	0.0	0.1597607879079101	0.0	0.0	0.0	0.0	0.0	0.011233180399774929	0.011233180399774929	0.01711722727584751	0.0815445688279958	0.0	0.0	0.0	0.0	0.0	0.0	0.011233180399774929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2745888542167205	0.05135168182754253	0.0	0.0	0.0	0.0	0.00665669949616292	0.0	0.0	0.0	0.0	0.011233180399774929	0.007800819722065923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3195215758158202	0.0	0.0	0.0	0.035946177279279776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011233180399774929	0.18197752247635385	0.01331339899232584	0.0	0.0	0.0	0.0	0.0	0.0	0.011233180399774929	0.0	0.0	0.01331339899232584	0.0	0.0	0.0407722844139979	0.019970098488488762	0.033283497480814606	0.0	0.0	0.0	0.01711722727584751	0.0	0.0	0.0	0.0	0.01711722727584751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03423445455169502	0.0	0.1437847091171191	0.06846890910339004	0.0	0.0	0.011233180399774929	0.015601639444131846	0.06846890910339004	0.0	0.01331339899232584	0.035946177279279776	0.0	0.0	0.0	0.0	0.0	0.0	0.01711722727584751	0.0	0.00665669949616292	0.0	0.0	0.019970098488488762	0.0	0.1248131155530548	0.00665669949616292	0.0	0.02340245916619777	0.022466360799549858	0.0	0.039940196976977524	0.0	0.07488786933183288	0.0	0.0	0.0	0.031203278888263693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011233180399774929	0.0	0.0	0.0	0.0	0.17973088639639886	0.0	0.0	0.0	0.0	0.0	0.0	0.022466360799549858	0.052421508532283	0.024962623110610958	0.007800819722065923	0.00665669949616292	0.07988039395395505	0.0	0.0	0.007800819722065923	0.19970098488488766	0.0	0.0	0.0	0.01711722727584751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035946177279279776	0.0	0.0	0.01711722727584751	0.0	0.0	0.024962623110610958	0.0	0.011233180399774929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007800819722065923	0.0	0.0	0.033699541199324785	0.00665669949616292	0.0	0.0	0.02038614220699895	0.0	0.0	0.0	0.0	0.011233180399774929	0.0	0.0	0.0407722844139979	0.0	0.0	0.0	0.007800819722065923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2875694182342382	0.0	0.0	0.0	0.0	0.05135168182754253	0.0	0.015601639444131846	0.0	0.033699541199324785	0.0	0.3195215758158202	0.0	0.0	0.011233180399774929	0.049925246221221915	0.052421508532283	0.0	0.0	0.0	0.06115842662099684	0.0	0.10783853183783931	0.0	0.0	0.0	0.022466360799549858	0.07800819722065924	0.02038614220699895	0.02038614220699895	0.0	0.011233180399774929	0.0	0.0	0.01331339899232584	0.01711722727584751	0.019970098488488762	0.03423445455169502	0.035946177279279776	0.0	0.0	0.00665669949616292	0.0	0.0	0.0	0.00665669949616292	0.011233180399774929	0.0	0.0	0.035946177279279776	0.0	0.0	0.022466360799549858	0.01711722727584751	0.0	0.0	0.00665669949616292	0.0	0.0	0.0	0.0	0.0	0.007800819722065923	0.0	0.0	0.02662679798465168	0.0	0.0	0.0	0.0	0.007800819722065923	0.0	0.0	0.0	0.0	0.1123318039977493	0.0	0.0	0.0	0.01711722727584751	0.0	0.0	0.0	0.0	0.0	0.00665669949616292	0.00665669949616292	0.0	0.0	0.0	0.0	0.02038614220699895	0.033699541199324785	0.0	0.0	0.0	0.0	0.0	0.011233180399774929	0.0	0.0	0.0	0.0	0.0	0.0	0.007800819722065923	0.0	0.007800819722065923	0.0	0.0	0.0	0.02038614220699895	0.0	0.10783853183783931	0.007800819722065923	0.007800819722065923	0.02038614220699895	0.0	0.0	0.0	0.024962623110610958	0.0	0.0	0.0	0.12356498439752422	0.011233180399774929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04680491833239554	0.0	0.0	0.0	0.0	0.024962623110610958	0.0	0.0	0.049925246221221915	0.07189235455855955	0.0	0.0	0.0	0.011233180399774929	0.03423445455169502	0.024962623110610958	0.0	0.00665669949616292	0.0	0.07189235455855955	0.01331339899232584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06115842662099684	0.0	0.0	0.0	0.015601639444131846	0.022466360799549858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024962623110610958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06739908239864957	0.02340245916619777	0.0407722844139979	0.052421508532283	0.0	0.0407722844139979	0.049925246221221915	0.0	0.0	0.052421508532283	0.0	0.0	0.00665669949616292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011233180399774929	0.0	0.0	0.022466360799549858	0.0	0.015601639444131846	0.0	0.09985049244244383	0.0	0.0	0.049925246221221915	0.0	0.015601639444131846	0.0	0.00665669949616292	0.02038614220699895	0.00665669949616292	0.03423445455169502	0.00665669949616292	0.0	0.01331339899232584	0.0	0.02038614220699895	0.01711722727584751	0.10270336365508506	0.011233180399774929	0.0	0.0	0.0	0.0	0.0	0.0	0.01711722727584751	0.0	0.0	0.0	0.044932721599099716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0407722844139979	0.0	0.0	0.0	0.0	0.015601639444131846	0.0	0.0	0.03423445455169502	0.0	0.0	0.0	0.007800819722065923	0.0	0.049925246221221915	0.024962623110610958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05135168182754253	0.049925246221221915	0.01331339899232584	0.0	0.0	0.0	0.0	0.06115842662099684	0.0	0.0	0.0	0.0	0.0	0.0	0.0
