@id	@sens-resultat	1 000	10 000	10 000 euro	100	11 mai	11 mai 2012	12	12 000	12 avril	12 avril 2016	14	15 000	15 000 euro	16	16 35	16 décembre	16 juillet	17	19	19 décembre	1er mars	20 000	20 000 euro	2000	2003	2004	2005	2006	2007	2008	2011	2012	2012 alors	2012 entre	2013 montrer	2014	2015 monsieur	2016 au terme	22	22 mars	23 mars	24	24h	25	25 000	27	28	28 avril	3 000	3 février	3 moi mois	30	30 000	30 000 euro	30 juin	30 mars	31	31 mars	31 mars 2012	35	35 38	38	4 000	41	5 000 euro	5 décembre	50	50 000	6 juin	60	699	699 du code	7 février	700	700 du code	700 du coder	75	8 février	800	9 février	abusif	abusif considérant	accompagner	accomplir	accord	accorder	accéder	achat	acquérir	acte de concurrencer	acte de contrefaçon	acte de parasitisme	acteur	action	activité de installation	administratif	affirmer	afférent	afin	afin de voir	agence	agir	agissement	ailleurs	ainsi	ajouter déboute	allouer	alléguer	alors	alors que monsieur	amende	amende civil	ample	ample ou contraire	an	ancien employeur	anciennement	anglais	annulation	annuler	année	antérieurement	apparaître	appartenir	appel	appel incident	appel interjeter	appelant	appelant au paiement	appelant demander	applicable	application	application du article	apporter	apprécier	après	arguer	argumentation	arrêt	arrêt à intervenir	article	article 1382	article 700	articler	articler 700	assigner	assister	association	associer	associer à hauteur	assortir	assurer	astreinte	atteindre	attentif	attestation de monsieur	attester	attribuer	aucun acte	aucunement	autant	auto	autoriser	autre	autre demande considérant	autre demande indemnitaire	autrui	avant	avantage	avantage concurrentiel	avantage concurrentiel fruit	avenant au contrat	avril	avril 2011	avril 2016	baisse	baisser	beau	besoin	bien	bon	brut de exploitation	brutal	but	bénéficier	car	caractère	caractère distinctif	caractériser du acte	caractéristique	cause de appel	cause réel	celui de monsieur	cesser	cession	charge du dépens	charger	chauffage	chercher	chez	chiffre	chiffre de affaire	choix	ci après	cinq	circonstance	citer	civil	civil ainsi	civil condamner	civil dont	classe	classe 16	classe 16 35	classe 35	clause	clause de non	clôture	co	code	code de procédure	code du travail	coder de procédure	com	commande	commander	comme	commencer	commerce	commercial	commercialisation	commercialiser	commettre	commettre du acte	complet	complet du fait	comportement	comportement de monsieur	comprendre	compter	compétence	compétence du tribunal	concerner	conclure un contrat	conclusion	conclusion écrire	concurrence	concurrence déloyal	concurrent avant	concurrentiel	concurrentiel fruit	concéder	condamnation	condamner solidairement	condamné solidairement	conduire	confidentiel	confirmation	confirmation du jugement	confirmer le jugement	conformément au disposition	confusion	conférer	connaissance	conseiller	conserver	considérant	considérer ainsi	considérer par voie	consigner	consister	consommateur	consommateur moyen	constat	constat de huissier	constituer	constitutif de concurrence	consécutif	conséquence	conséquence débouter	conséquence rejeter	contact	contenir	contester	contractuel	contradictoire confirme	contradictoirement	contradictoirement confirme	contrat de partenariat	contrat du 5	contrat signer	contrefaçon	contrefaçon de marque	convenir	convention	convier de rappeler	convoquer	cour	cour confirme	cour considérant	cour de appel	cour de infirmer	cour statuer	courant	courir	courrier	courrier en date	créer son propre	cyril	céder	date du 10	date du 15	date du 6	date à lequel	dater	dater du 5	davantage	demande	demande au titre	demande considérant	demande de publication	demande du appelant	demande en dommage	demande fin	demande indemnitaire	demande plus	demande plus ample	demande tendre	demeurant	demeure	demeurer	dernier conclusion	dernier écriture	destiner	destruction	dette	deux moi mois	deuxième	devant le cour	devant le tribunal	devenir	devenir salarier	devoir	devoir supporter	dictionnaire	différent	dire irrecevable	direction	dirigeant	diriger	dispos	dispositif	disposition	disque	disque dur	distinctif	dix	domaine	domicile de monsieur	donc	donner	dont	droit au prétention	duquel	dur	dès lors	débat	débauchage	débiteur	déboute monsieur	débouter monsieur	décembre	décembre 2011	décembre 2012	décembre 2015	décision déférer	décision à intervenir	déclaration	déclarer	décrire	défendeur	définitif	déférer	délier	déloyal	déloyal au préjudice	déloyal et parasitaire	démarchage	démentir	démission	démissionnaire	démontrer	dénommer	départ	départ de monsieur	dépasser	dépens	dépens de appel	dépens vu	désignation	désigne	désistement	désorganiser	détail	détenir	détourner	développement	effacer	effectivement	embauche	emploi	employer	encart	encontre	encourir	enfin	enregistrement	enregistrer sous	entier dépens vu	entièrement	entraîner	entreprise concurrent	entrer	entretenir	entretien	erreur	esprit	espèce	estimer	exactement	exactement statuer	exception	excessif	exclure	exclusivement	excédent	excédent brut	exercer	existence de acte	exister	expert	expert comptable	expertise	exploitation	exploiter	exposé complet	expression	expressément	expressément renvoyer	extraire	exécution du jugement	exécution provisoire	facture	facturer	faire	faire apparaître	faire assigner	faire part	faire un équitable	faire usage	faire valoir	faire état	fait litigieux	faute grave	fautif	figurer	filial	fin	fin et conclusion	financier	fixer	foi	foi fois	fois	fonctionnement	fondateur	force	forme	fournir	fourniture	frais irrépétibles	frais irrépétibles exposer	frais non	frais non comprendre	français	fruit	futur	février 2005	février 2011	février 2012	février 2012 entre	février 2016	garder	global	grand	grand instance	grave	greffe	greffier	groupe	gérance	gérant	gérer	hair	homal	hors	hors de cause	hypothèse	ii	illicite	image	imitation	imposer	impossible	imputer	in	in solidum	incident	incompétence	incriminer	indemnitaire	indiquer	individualiser	indu	industriel	infiniment	infiniment subsidiaire	infirme	infirmer le décision	infirmer le jugement	inscrire	installation	instance	instance de nanterre	institut	institut national	intellectu	intellectuel	interdire	interjeter	internet	intervenir le jugement	intervention	intimer demander	intituler	intérêt	intérêt au tau	intérêt au titre	investissement	inviter	invoquer	irrecevable	irrépétibles	irrépétibles exposer	issu	janvier 2011	janvier 2013	jean	jour	jour de retard	journal	juge avoir exactement	jugement du conseil	jugement du tribunal	jugement déférer	jugement en date	jugement entreprendre	jugement rendre	juillet 2011	juin	juin 2012	juin 2014	juin 2015	juridiction commercial	juridique	justifier	laisser	langage	langage courant	langage courir	ledit	lettre	liberté du commerce	libre	licenciement	lien	lier	lieu de faire	lieu de statuer	ligne	liquidation	litige	litigieux	livre	local	lors	lorsque	loyal	légal	légal à compter	mai	mai 2012	mail	main	maintenance	mal	mal fonder	mandataire	manœuvre	manœuvre déloyal	marque	marque considérant	marque français	mars 2011	mars 2012	mars 2016	matière	matériel	mauvais	mauvais foi	maître	mentionner	messieurs	mesure	mettre en demeurer	mis	mise	mise en cause	mise hors	modification	moins	mois à compter	moment	monsieur h	monsieur r	montant du dommage	montrer	moral	mot	mot de passe	motif	motifs la cour	motifs le cour	moyen	moyen du partie	nanterre	national du marque	nature	ni	nom	nom commercial	nom commun	nombreux	nommer	non	non comprendre	normal	normalement	normalement informer	nouveau dire	novembre	novembre 2011	nullement	nullement démontrer	numéro 3	néanmoins	objet social	observer	obtenir du président	obtention	occasion	octobre 2011	offre	opposer	opération de constat	oralement	ordinateur portable	ordinateur utiliser	ordonnance	ordonnance de clôture	ordonnance rendre	ordonnancer	ordonne	ordonner le publication	organiser	origine	ouvrir	où le cour	page	paiement	parasitaire	parasitisme considérant	paraître	paris	part	part de monsieur	part social	partenaire	partenariat	particulier	particulièrement	partie au conclusion	partiel	partiellement	partir	passe	passif	payer	payer le somme	payer payer	pendant	permettre	perpétuel	perquisition	personne	personnel	personnellement	perte de clientèle	pertinent	petit	peu important	placer	plan	plus	plus ample	portable	porter	porter atteindre	porter intérêt	poste	postérieur	poursuivre l infirmation	pouvoir	prendre	prescrire	presse	preuve	prier	prier le cour	principal	principal dire	principe	prix	probant	procurer	procurer un avantage	procès	procès verbal	procéder	procédure	procédure abusif considérant	procédure civil	procédure civil ainsi	procédure civil dont	procédure de appel	produire au débat	produire et service	produit	produit et service	produit ou service	promotion	proposer	proposition	propre entreprise	propriétaire	propriété industriel	propriété intellectu	propriété intellectuel	protocole	prud homal	préalable	précéder	préjudice alléguer	préjudice de monsieur	préjudice lier	préjudice moral	présence	présent arrêt	présent décision	présenter	président du tribunal	prétendre	prétendu	prétendument	prétention	prétention et moyen	prévaloir	public	publication	publier	publiquement	publiquement et contradictoirement	puis	qualifier	quantum	quelque	rachat	raison	raisonnablement	raisonnablement attentif	ramener	rappeler	rapport	rapporter	rechercher	recourir	recours contre	recouvrer	redressement	refus	refuser	regard	registre	registre national	rejet	rejeter le demande	relatif	relation	relation commercial	relation contractuel	relation de travail	relever à juste	remboursement	rencontrer	renouveler	renvoyer	renvoyer au jugement	reprendre	reprocher	représenter	responsable	ressortir	rester	rester débiteur	retard	retenir	retrouver	revue	risque	risque de confusion	rupture brutal	réaliser	réceptionner	réclamation	rédaction	réduire	réel et sérieux	réformer le jugement	référence	régir	régulier	réparation	réparer	réplique	répliquer	réponse	résilier	réunir	révéler	saisir	salaire brut	salarié démissionnaire	sanctionner	sarl	sauf	savoir faire	second	secteur	selon l article	selon lequel	sen	sen sens	sens	septembre 2010	service	service désigner	service viser	seul	seulement	signe	simplement	site	site internet	situation	siège	social	société concurrent	solde	solidairement	solidum	solution	solution du litige	somme	somme de 1	somme de 10	somme de 15	somme de 25	somme de 50	somme global	somme verser	sommer	sort	sort du dépens	souhaiter	souligner	soumettre	sous	sous le numéro	spécialiser	station	statuer publiquement	statuer à nouveau	structure	subir un préjudice	subsidiaire	subsidiairement	succomber et devoir	suffire	suffisamment	suffisant	suite	suivant	suivant du code	suivre	supplémentaire	support	supporter	supporter le charge	supporter le dépens	supposer	supprimer	supérieur	susceptible	symbolique	système	systématiquement	tableau	tau taux légal	taux légal	technicien	technique	tel	tel clause	temps	terme	terme duquel	texte	thermique	titre	titre du préjudice	titre infiniment	titre infiniment subsidiaire	titre principal	titre subsidiaire	titulaire	total	tout	tout état	toutefois	traiter	trajet	transmettre	transmission	travail intellectuel	tribunal de commerce	tribunal de grand	très	type	uniquement	usage	usage du terme	utilisation	utiliser	utiliser par monsieur	valeur	valeur économique	valoir	venir	vente	verbal	vers	verser au débat	verser le somme	vertu	via	vie	vie du affaire	violation	visa	viser	vision	vocable	voie de conséquence	voir	voir constater	vu l appel	vu le dernier	vue	véhicule	www
CAAIX1402089	0	0.0	0.0	0.0	0.013963355854939817	0.0	0.0	0.0	0.0	0.0	0.0	0.014618453400027598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04385536020008279	0.0	0.013963355854939817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04454578912026701	0.11136447280066748	0.025336703062504285	0.0	0.0	0.0	0.08963569416976498	0.0	0.0	0.029236906800055196	0.0	0.0	0.10232917380019318	0.0	0.036496370964043914	0.0	0.0	0.0	0.0	0.0	0.027926711709879634	0.0	0.04385536020008279	0.0	0.0	0.0	0.013963355854939817	0.07309226700013798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036496370964043914	0.0	0.0	0.013963355854939817	0.0	0.0	0.013963355854939817	0.05248229001567696	0.05248229001567696	0.0	0.013963355854939817	0.0	0.0	0.0	0.04222783843750714	0.0	0.0	0.0	0.07299274192808783	0.0	0.0	0.0	0.0	0.0	0.0	0.00844556768750143	0.0	0.011136447280066752	0.0	0.0	0.0	0.022272894560133503	0.0	0.0	0.0	0.041890067564819444	0.0	0.0	0.03148937400940617	0.013963355854939817	0.0	0.01689113537500286	0.03378227075000572	0.0	0.0	0.0	0.011136447280066752	0.007506715198072398	0.00844556768750143	0.0	0.0	0.0	0.0	0.0	0.015013430396144795	0.00844556768750143	0.014618453400027598	0.0	0.16794332805016626	0.033409341840200245	0.0	0.07506715198072396	0.013963355854939817	0.0	0.0	0.06297874801881234	0.0	0.018248185482021957	0.007506715198072398	0.025336703062504285	0.0	0.0	0.007506715198072398	0.007506715198072398	0.12595749603762468	0.011136447280066752	0.05248229001567696	0.0	0.0	0.007506715198072398	0.0	0.0	0.0	0.0	0.0	0.014618453400027598	0.05568223640033374	0.0	0.0	0.0	0.018248185482021957	0.0	0.0	0.00844556768750143	0.0	0.007506715198072398	0.0	0.041985832012541566	0.0	0.0	0.0	0.015013430396144795	0.0	0.0	0.0	0.007506715198072398	0.12250092008073425	0.027926711709879634	0.04481784708488249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025336703062504285	0.0	0.0	0.0	0.04385536020008279	0.0	0.0	0.0	0.007506715198072398	0.0	0.0	0.0	0.0	0.0	0.04454578912026701	0.0	0.0	0.0	0.0	0.0	0.013963355854939817	0.0	0.0	0.0	0.0	0.12595749603762468	0.0	0.007506715198072398	0.0	0.0	0.0	0.0	0.0	0.00844556768750143	0.00844556768750143	0.0	0.0	0.1469504120438955	0.07347520602194775	0.0	0.0	0.0	0.0	0.0	0.05248229001567696	0.0	0.12567020269445836	0.022272894560133503	0.03378227075000572	0.00844556768750143	0.007506715198072398	0.0	0.0	0.0	0.0	0.0	0.0	0.05585342341975927	0.0	0.0	0.025336703062504285	0.027926711709879634	0.122299069290376	0.0	0.06297874801881234	0.06297874801881234	0.0	0.0	0.0	0.0	0.022272894560133503	0.0	0.0	0.022408923542441245	0.0	0.0	0.0	0.04454578912026701	0.029236906800055196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024459813858075205	0.0	0.0	0.05067340612500857	0.00844556768750143	0.00844556768750143	0.0	0.0	0.04385536020008279	0.00844556768750143	0.0	0.014618453400027598	0.007506715198072398	0.013963355854939817	0.0	0.013963355854939817	0.025336703062504285	0.0	0.00844556768750143	0.0	0.0	0.0	0.07347520602194775	0.0	0.0	0.0	0.0	0.011136447280066752	0.0	0.0	0.07795513096046726	0.0	0.0	0.0	0.0	0.0	0.007506715198072398	0.007506715198072398	0.0	0.0	0.0	0.0	0.3988654041191449	0.0	0.0	0.0	0.0	0.03002686079228959	0.014618453400027598	0.0	0.007506715198072398	0.007506715198072398	0.0	0.00844556768750143	0.0	0.00844556768750143	0.0	0.0	0.0	0.0	0.015013430396144795	0.011136447280066752	0.0	0.0	0.029236906800055196	0.0	0.0	0.07347520602194775	0.0	0.0	0.04385536020008279	0.0	0.0	0.0	0.0	0.0	0.027926711709879634	0.07347520602194775	0.0	0.0	0.0	0.01689113537500286	0.0	0.0	0.013963355854939817	0.01689113537500286	0.1574468700470309	0.0	0.0	0.0	0.0	0.015013430396144795	0.0	0.05585342341975927	0.0	0.0	0.007506715198072398	0.0	0.0	0.0	0.0	0.0	0.015013430396144795	0.00844556768750143	0.0	0.0	0.17542144080033115	0.03002686079228959	0.0	0.06297874801881234	0.0	0.0	0.0	0.00844556768750143	0.0	0.0	0.015013430396144795	0.0	0.0	0.0	0.0	0.06297874801881234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00844556768750143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011136447280066752	0.014618453400027598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013963355854939817	0.0	0.0	0.0	0.0	0.00844556768750143	0.0	0.0	0.05585342341975927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00844556768750143	0.00844556768750143	0.022272894560133503	0.17818315648106803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013963355854939817	0.10496458003135392	0.00844556768750143	0.007506715198072398	0.013963355854939817	0.0	0.0	0.0	0.0	0.0	0.0	0.01689113537500286	0.011136447280066752	0.0	0.041985832012541566	0.029236906800055196	0.011136447280066752	0.011136447280066752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013963355854939817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06722677062732373	0.0	0.0	0.014618453400027598	0.0	0.05585342341975927	0.036496370964043914	0.0	0.0	0.011136447280066752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10948911289213172	0.0	0.0	0.0	0.0	0.00844556768750143	0.0	0.033409341840200245	0.025336703062504285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010496458003135391	0.0	0.0	0.0	0.0	0.04481784708488249	0.0	0.013963355854939817	0.0	0.0	0.00844556768750143	0.0	0.01689113537500286	0.1574468700470309	0.011136447280066752	0.0	0.0	0.013963355854939817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02252014559421719	0.015013430396144795	0.0	0.0	0.0	0.01689113537500286	0.04454578912026701	0.0	0.0	0.0	0.027926711709879634	0.027926711709879634	0.0	0.007506715198072398	0.0	0.013963355854939817	0.0	0.04222783843750714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014618453400027598	0.12773729837415368	0.00844556768750143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014618453400027598	0.011136447280066752	0.0	0.0	0.036496370964043914	0.0	0.0	0.029236906800055196	0.007506715198072398	0.022272894560133503	0.0	0.0	0.0	0.0	0.0	0.027926711709879634	0.01689113537500286	0.014618453400027598	0.0	0.0	0.0	0.0	0.05568223640033374	0.08771072040016557	0.0	0.05568223640033374	0.0	0.0	0.022272894560133503	0.0	0.0	0.007506715198072398	0.0	0.007506715198072398	0.0	0.0	0.013963355854939817	0.0	0.0	0.0	0.0	0.0	0.08378013512963889	0.0	0.007506715198072398	0.0	0.0	0.0	0.0	0.0	0.015013430396144795	0.014618453400027598	0.013963355854939817	0.0	0.014618453400027598	0.0	0.05248229001567696	0.0	0.0	0.0	0.0	0.015013430396144795	0.011136447280066752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013963355854939817	0.0	0.0	0.0	0.01689113537500286	0.0	0.0	0.0	0.0	0.014618453400027598	0.0	0.013963355854939817	0.0	0.007506715198072398	0.0	0.0	0.0	0.0	0.0	0.0	0.19424805681253288	0.036496370964043914	0.0	0.0	0.0	0.041890067564819444	0.0	0.0	0.007506715198072398	0.013963355854939817	0.011136447280066752	0.0	0.0	0.0	0.022408923542441245	0.018248185482021957	0.0	0.007506715198072398	0.06297874801881234	0.0	0.03148937400940617	0.014618453400027598	0.01689113537500286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007506715198072398	0.015013430396144795	0.08378013512963889	0.011136447280066752	0.0	0.03753357599036198	0.0	0.0	0.0	0.0	0.0	0.03148937400940617	0.03378227075000572	0.0	0.0	0.0	0.0	0.0	0.10022802552060076	0.0	0.033409341840200245	0.0	0.027926711709879634	0.0	0.0	0.0	0.0	0.033409341840200245	0.10496458003135392	0.0	0.07347520602194775	0.0	0.0	0.0	0.0	0.0	0.018248185482021957	0.0	0.0	0.0	0.04385536020008279	0.00844556768750143	0.0	0.0	0.0	0.0	0.01689113537500286	0.0	0.0	0.0	0.0	0.0	0.0	0.08378013512963889	0.0	0.0	0.0	0.00844556768750143	0.04385536020008279	0.0	0.10948911289213172	0.01689113537500286	0.00844556768750143	0.0	0.0	0.0	0.0	0.0	0.0	0.014618453400027598	0.0	0.036496370964043914	0.0	0.0	0.0	0.0	0.029236906800055196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007506715198072398	0.015013430396144795	0.00844556768750143	0.0	0.0	0.0	0.0	0.0	0.0	0.10232917380019318	0.011136447280066752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014618453400027598	0.06722677062732373	0.013963355854939817	0.015013430396144795	0.0	0.0	0.0	0.0	0.0	0.00844556768750143	0.0	0.0	0.013963355854939817	0.0	0.0	0.0	0.03002686079228959	0.00844556768750143	0.0	0.0	0.029236906800055196	0.0	0.0	0.0	0.0	0.0	0.0	0.007506715198072398	0.0	0.0	0.0	0.0	0.022272894560133503	0.011136447280066752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05254700638650679	0.0	0.0	0.0	0.007506715198072398	0.00844556768750143	0.0	0.0	0.0	0.0	0.00844556768750143	0.0	0.0	0.0	0.025336703062504285	0.0	0.0	0.0	0.0	0.27290790808152016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014618453400027598	0.0	0.0	0.0	0.0	0.022408923542441245	0.10022802552060076	0.0	0.0	0.0	0.014618453400027598	0.03002686079228959	0.013963355854939817	0.0	0.029236906800055196	0.0	0.0	0.0	0.0	0.0	0.05847381360011039	0.22341369367903707	0.022272894560133503	0.022272894560133503	0.0	0.0	0.04385536020008279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025336703062504285	0.011136447280066752	0.011136447280066752	0.0	0.0	0.00844556768750143	0.0	0.0	0.00844556768750143	0.0	0.0	0.0	0.19943270205957245	0.0	0.0	0.0	0.036496370964043914	0.029236906800055196	0.0	0.00844556768750143	0.05248229001567696	0.018248185482021957	0.0	0.0	0.0	0.0	0.0	0.0	0.05911897381251001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033409341840200245	0.0	0.0	0.0	0.0	0.011136447280066752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020992916006270783	0.0	0.0	0.0	0.013963355854939817	0.0	0.0
