@id	@sens-resultat	00	000 00	03	04	07	07 mars	08	1 000 euro	1 500	1 du code	10 000 euro	10 février	10 septembre	10 septembre 2012	1000	12 000	12 avril	13 mai	14	14 mai	14 mai 2010	15 000	15 000 euro	15 février	15 jour	150	17 février	17 février 2016	17 mars	18	19 décembre	1er septembre	2 juin	2 juin 2015	20 000	200	2003	2004	2005	2006	2007	2009	2011 le conseil	2012 madame	2013 madame	2014 en conséquence	2014 le tribunal	2014 madame	2014 par lequel	2014 vu	2015 par lequel	202	202 du code	23	23 mars	24 juillet	25	26 novembre	26 octobre	26 octobre 2015	28 avril	29	3 000 00	3 000 euro	30 000	30 000 euro	300	3000	37	4 000 euro	4 août	400	41	42	455	455 du code	5 000 euro	5 du code	50	50 000	50 000 euro	53	6 000	8 février	8000	96	abus	abusif	accompagner	accomplir	accord	accusé de réception	accéder	achat	acte de contrefaçon	activement	activité concurrent	adresse	afin de voir	agence	agissement	ailleurs	ajouter condamne	ajouter déboute	aller	allouer	allégation	ample	ancien employeur	année 2006	antérieur	août 2011	août 2014	appartenant	appel ainsi	appel incident	appel interjeter	appel être donc	applicable	appropriation	appréciation	après le départ	arguer	argument	argumentation	arrêt à intervenir	art	article 202	article 455	article 699	articler 699	articler 700	assigner devant	assimiler	assister	association	associer	astreindre	astreinte de 1	atteindre au droit	attendre	attendu	attention	attribuer	aucun acte	aucun pièce	audience	auprès de madame	aussi	autorisation	autoriser	autre demande	autre élément	autrui	avancer	avenant	aviser	avocat	avril 2012	avril 2014	avril 2015	avril 2016	avérer	baisse	baisse du chiffre	banal	base	bon foi	brut	bénéfice	bénéficier	cabinet	cadre	car	caractère	caractériser du acte	caractéristique	carnet	cas de espèce	cause de appel	causer	celui de madame	certain client	cessation	cesser	cession	cessionnaire	chacun le somme	charge du dépens	charger	chauffage	chercher	chez	chiffrer	ci après	cinq	citer	civil condamner	civil dit	civil déboute	civil la condamner	civil rejette	civil vu	civil · condamner	classe	clôture	co	code de commerce	coiffeur	coiffure	collaboration	com	commander	comme dénomination	comme dénomination social	commercer	commercialisation	commercialiser	commettre du acte	commission	commission de acte	communication	comparaison	comporter aucun	compter du 15	compter tenir	compétence	concerner le comparaison	concluant	concluent	conclusion du 4	conclusion transmettre	conclusion écrire	concurrence figurer	concurrent de celui	concéder	condamnation prononcer	condamne le sarl	condamner au paiement	condamner in	condamner in solidum	condamner solidairement	condamner à payer	confier	confirmation du jugement	confirme en tout	confirmé en tout	conformément	confusion entre	conseil de prud	conseiller	considérant	considération	considérer comme	consommateur	constat	constate	constater l existence	constater à compter	constituer du acte	constitutif	constitutif de acte	constitutif de concurrence	consécutif	conséquence débouter	conséquence rejeter	contact	contexte	contradictoirement	contraindre	contraire	contrat de cession	contrat de licence	contrat du 5	contre	contrefaire	contrefaçon	contrefaçon de marque	contrefaçon du marque	convention	conventionnel	coordonnée	coordonnée coordonnées	coordonnées	copie	corroborer	coupable	cour considérant	cour cours	cour de appel	cour infirme	cour statuer	courant	courriel	courriels	cours	craindre	créatif	création	créer un confusion	céder	date du 15	date du 19	date du 1er	dater	dater du 5	decision	demande au titre	demande comme	demande de dommage	demande en paiement	demande fin	demande reconventionnel	demande subsidiaire	demeure	demeure adresser	depuis l année	depuis le 19	dernier conclusion transmettre	dernier écriture	destination	destiner	destruction	deux moi mois	devant le cour	devenir	devis	devoir donc	devoir être condamner	devoir être débouter	devoir être mettre	difficulté économique	différence	dilatoire	diminuer	dire et juger	directement lier	directeur	diriger	diriger vers	dispos	dispositif	disposition du article	disposition le jugement	disposition relatif	distinct	distinctif	distraction	distraction au profit	distributeur	dix	do	document dont	domaine	domicile	dominant	dommage intérêt	donner acte	donné suite	donnée	dont celui	dont distraction	dossier	droit privatif	duquel	durant	durée indéterminer	débouter monsieur	débouté le sarl	début	décembre 2011	décembre 2014	décembre 2015	décider	décision vu	déclaration	déclaration de appel	déclare	déclarer	découler	décrire	dédier	définir	définitif	déférer en tout	délictuelle	déloyal au préjudice	déloyal et parasitaire	déloyal ne pouvoir	déloyal par jugement	démarchage	démarcher	démarcher activement	démentir	démission	démissionnaire	démissionner	démontrer l existence	dénomination	dénomination social	dénommer	dénuer	départ de madame	départ de monsieur	dépens de premier	dépens dont	dépens vu	déposer	désistement	désorganisation	détournement de clientèle	détourner	détourner le clientèle	développer	embaucher	emploi	encontre de madame	encourir	endroit	engagement	engager	enregistrement	enregistrer au greffe	enseigne	ensuite	entendre	entièrement	entre le deux	entre madame	entreprendre sauf	entreprise concurrent	entrer	esprit	esprit du public	essentiellement	estimant	etant	euro au titre	euro de dommage	euro en application	euro par jour	ex	examen	examiner	excessif	exclure	exclusif	exercice	existence de acte	exister entre	expert comptable	expertise	expiration	explication	expliquer	expose	expressément renvoyer	exécution du contrat	fabrication	fabriquer	facteur	facture	faire droit	faire l objet	faire procéder	faire remettre	faire état	fait litigieux	famille	fauter	fautif	façon	fichier	fichier client	figurative	financement	financier	fixer	foi fois	fois	fond	fond fonds	fondement du disposition	fonds	force	forfaitaire	forme	formellement	fournir	fr	frai	frai frais	frai frais irrépétibles	france	français	frauduleux	fruit	frédéric	février 2010	février 2011	février 2013	février 2015	février 2016	gagner	garantir	gestion	global	groupe	grâce	générer	géographique	gérant	gérer	gérer monsieur	habituellement	hair	homal	homme	hors	hypothèse	identifier	identique à celui	illicite	illégal	image	imitation	immatriculer	immobilier	immédiat	immédiatement	important	imposer	impossible	impression	impression de ensemble	imputable	imputable à madame	in solidum madame	incident	inclure	incomber	incomber à celui	incontestable	incriminer	industrie	industriel	indéterminer	infiniment	infiniment subsidiaire	infirme	infirme le jugement	infirmer le décision	infirmer le jugement	information	informatique	informer	infraction constater	initiative	injonction	inopérant	inscrire	installation	instance de appel	institut	insuffisant	intellectuel	interdiction	intermédiaire	intervenir dans trois	intimer demander	intituler	intéressant	intérêt au tau	intérêt au titre	intérêt en réparation	intérêt pour procédure	investigation	inviter	irrecevable	issu	janvier 2013	jean	jeu	jour de retard	journal journau	journau	judiciaire	jugement devoir	jugement devoir donc	jugement du tribunal	jugement en date	jugement en tout	jugement rendre	juillet 2011	juillet 2012	juillet 2014	juridiction	jusque	juste	juste titre	justement	ledit	lettre de information	lettrer	liberté du commerce	libre	licence	lier	lieu de faire	lieu de ordonner	lieu à application	limite	limiter	liquidation	local professionnel	logiciel	lorsque	légal	légal à compter	légitime	mai 2010	maintenance	majuscule	mal fonder	manière	manque	manque à gagner	manœuvre	marque	marque dont	marque semi	marque semi figurative	mars 2010	mars 2012	mars 2014	mars 2016	matière	maître	meilleur	mention	mentionner	message	mesure de apporter	mesure de interdiction	mesure de investigation	mettre en demeure	mettre fin	mettre un terme	minuscule	mis	mission	moment	montant	moral	mot	motifs la cour	motifs le cour	moyen du partie	moyen tirer	nombre	nombreux	nommer	non concurrence figurer	non plus	normal	notifier	novembre 2012	novembre 2014	novembre 2015	nul	néanmoins	obligation	observer	obtenir	octobre 2012	octobre 2014	octobre 2015	offrir	onze	opération	opérer	oralement	ordinateur	ordinateur portable	ordonnance de clôture	ordonnancer	ordonner le publication	ordonner un expertise	ordonné l exécution	ordonné un mesure	organisation	organiser	orienter	ouverture	ouvrir	où le cour	page	parasitaire	parasitisme	pareillement	parfaitement	paris	partenaire	participer	particulier	particulièrement	partiellement	passer	payer un somme	payer à madame	permettre de constater	permettre de obtenir	perpétuel	personnel	perte	peu de temps	pièce produire	pièce verser	place	plan	plein	plus ample	plus tard	point	police	portable	portail	porte	pose	postérieurement	poursuivre	poursuivre l infirmation	pouvoir être considérer	pouvoir être reprocher	pouvoir être équitablement	prendre acte	prescrire	presse	prestation	prier	prier le cour	privatif	priver	probant	procurer	procès	procédure abusif	procédure civil ainsi	procédure civil condamner	procédure civil dit	procédure civil déboute	procédure civil rejette	procédure civil vu	procédure de appel	procédé déloyal	produire au débat	profit de maître	projet	propriété intellectuel	protéger	prouver	provenir	provisoire	prud	prud homal	prud homme	préavis	précis	préciser	précéder	préjudice alléguer	préjudice de monsieur	préjudice invoquer	préjudice moral	préjudice résulter	présence	présent arrêt	présent décision	président du tribunal	prétendu	prétendu acte	prévenir	prévoir	public	publication	publicitaire	publiquement	publiquement et contradictoirement	puis	puisqu	périmètre	période	qualifier	quantum	quatre	quatre client	quelconque	quelque forme	quelque moi mois	quinzaine	quitter	rappeler	rapport	recevable	recevoir	rechercher	recommander	reconventionnel	recourir	recours	refuser	registre	rejet	rejeter le demande	rejette tout autre	rejeté le demande	remettre	remise	remplacement	rencontrer	rendez	rendre coupable	renommer	renouveler	renvoyer au conclusion	reprocher	reproduction	reproduire	requête	respect	respecter	respectif	respectivement	responsabilité délictuelle	ressemblance	ressortir	rester	restituer	restitution	retard	retirer	retrouver	revanche	revendiquer	revenu	revue	rien	risque	risque de confusion	rompre	rupture de contrat	réception	réceptionner	rédaction	réel	réformer	régulièrement	réparer	réplique	réponse	réunir	révéler	salarier monsieur	salarié démissionnaire	salarié ne pouvoir	salon	salon de coiffure	savoir faire	second	secteur	selon lequel	sembler	semi	semi figurative	sen	sen sens	sens	septembre 2012	septembre 2014	septembre 2015	service proposer	service viser	signe	significatif	signification	signifier	similaire	similarité du service	similitude	simplement	site	site internet	site www	situation	six	société appelant	société intimer	soin	solidairement	solidum madame	sollicite	sollicite le confirmation	solliciter	solution	solution du litige	somme de 10	somme de 1000	somme de 15	somme de 2000	somme de 4	somme de 50	somme de 6	somme de 8000	somme suivant	sommer de 6	soulever	souligner	sous astreindre	sous quelque	sous quelque forme	souvent	statuer publiquement	statut	stipuler	structure	subir un préjudice	subsidiairement	succomber supporter	succomber être condamner	suivant du code	supplémentaire	support	supporter le charge	supporter le entier	supposer	supprimer	supérieur	susceptible de constituer	symbolique	système	systématiquement	sérieusement	tandis	tant que coiffeur	tard	tarif	tau	tau taux	tau taux légal	taux	taux légal	technicien	technique	temps après	terme duquel	terminer	titre infiniment	titre infiniment subsidiaire	titulaire du marque	totalement	toujours	tout autre demande	tout le dépens	tout leur prétention	toutefois	trait	transfert	transmettre	transmettre le 26	trois année	trois moi mois	trois revue	type	téléphone	téléphonique	tête	uniquement	usage	utile	utiliser le dénomination	uvre	valable	valeur	vendre	venir	verbal	vers son nouveau	vers un autre	verse	verse au débat	violation	visa	vision	visuel	vocation	vu l appel	vu l ordonnance	vu le conclusion	vu le jugement	www
CAREI1501657	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.0	0.0	0.0	0.0	0.0	0.0	0.06061315198328967	0.0	0.0	0.0	0.0	0.0	0.0	0.04619664180587638	0.06061315198328967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12122630396657934	0.12122630396657934	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030306575991644834	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.0	0.04619664180587638	0.0	0.0	0.0	0.0	0.0	0.0	0.181839455949869	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030306575991644834	0.0	0.017983982526559243	0.06929496270881458	0.0	0.0	0.0	0.0	0.06061315198328967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017983982526559243	0.0	0.0	0.0	0.030306575991644834	0.0	0.0	0.030306575991644834	0.0	0.0	0.181839455949869	0.0	0.0	0.0	0.0	0.030306575991644834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.0	0.0	0.0909197279749345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.15153287995822418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030306575991644834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030306575991644834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030306575991644834	0.0	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.030306575991644834	0.0	0.04619664180587638	0.0	0.0	0.0	0.030306575991644834	0.0	0.0	0.030306575991644834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030306575991644834	0.0	0.0	0.0	0.04619664180587638	0.06061315198328967	0.0	0.0	0.0	0.030306575991644834	0.0	0.02309832090293819	0.0	0.0	0.0	0.030306575991644834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030306575991644834	0.0	0.0	0.0	0.0	0.06061315198328967	0.0	0.030306575991644834	0.0	0.0	0.0	0.0	0.0	0.0	0.030306575991644834	0.0	0.0	0.2727591839248035	0.06061315198328967	0.0	0.0	0.02309832090293819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11549160451469098	0.0	0.02309832090293819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.0	0.0	0.0	0.04619664180587638	0.0	0.0	0.0	0.0	0.0	0.0	0.04619664180587638	0.0909197279749345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.0	0.0	0.0	0.0	0.0	0.0	0.030306575991644834	0.0	0.0	0.0	0.0	0.0	0.06061315198328967	0.02309832090293819	0.0	0.0	0.3939854878913829	0.0	0.0	0.0	0.0	0.0	0.0	0.030306575991644834	0.0	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.0	0.030306575991644834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030306575991644834	0.0	0.02309832090293819	0.0	0.0	0.0	0.030306575991644834	0.0909197279749345	0.030306575991644834	0.0	0.030306575991644834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.030306575991644834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.0	0.0	0.0	0.030306575991644834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.030306575991644834	0.02309832090293819	0.0	0.0	0.0	0.0	0.0	0.0	0.030306575991644834	0.0	0.0	0.0	0.0	0.0	0.04619664180587638	0.0	0.06061315198328967	0.030306575991644834	0.0	0.02309832090293819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.0	0.0	0.0	0.030306575991644834	0.030306575991644834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15153287995822418	0.0	0.030306575991644834	0.0909197279749345	0.0	0.02309832090293819	0.0	0.0	0.06061315198328967	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06061315198328967	0.030306575991644834	0.0	0.030306575991644834	0.030306575991644834	0.02309832090293819	0.030306575991644834	0.0	0.0	0.06061315198328967	0.0	0.09239328361175277	0.0909197279749345	0.0	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.0	0.0	0.0	0.04619664180587638	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.02309832090293819	0.030306575991644834	0.12122630396657934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.0	0.0	0.0	0.0	0.0	0.030306575991644834	0.0	0.0	0.0	0.0	0.0	0.030306575991644834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030306575991644834	0.0	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.02309832090293819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09239328361175277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08991991263279622	0.0	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.06061315198328967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06061315198328967	0.0	0.0	0.06061315198328967	0.0909197279749345	0.15153287995822418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06061315198328967	0.0	0.0	0.02309832090293819	0.0	0.04619664180587638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030306575991644834	0.0	0.017983982526559243	0.0909197279749345	0.0	0.030306575991644834	0.0	0.04619664180587638	0.0	0.0	0.181839455949869	0.0	0.0	0.0	0.0	0.09239328361175277	0.0	0.0	0.030306575991644834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.0	0.0	0.0	0.0	0.06061315198328967	0.0	0.0	0.030306575991644834	0.0	0.0	0.0	0.0	0.0	0.04619664180587638	0.030306575991644834	0.0	0.0	0.02309832090293819	0.0	0.0	0.0	0.0	0.0	0.0	0.06061315198328967	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0909197279749345	0.0	0.0	0.06929496270881458	0.030306575991644834	0.0	0.0909197279749345	0.0	0.0	0.0	0.030306575991644834	0.0	0.0	0.0	0.02309832090293819	0.0	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04619664180587638	0.0	0.06929496270881458	0.0	0.0	0.0	0.02309832090293819	0.030306575991644834	0.030306575991644834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04619664180587638	0.030306575991644834	0.030306575991644834	0.0	0.02309832090293819	0.0	0.0	0.06061315198328967	0.0909197279749345	0.035967965053118486	0.0	0.0	0.030306575991644834	0.0	0.0	0.0	0.030306575991644834	0.0	0.0	0.04619664180587638	0.0	0.0	0.030306575991644834	0.0	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.0	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.0	0.0	0.0	0.23098320902938196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030306575991644834	0.030306575991644834	0.0	0.0	0.030306575991644834	0.0	0.0	0.030306575991644834	0.06929496270881458	0.0909197279749345	0.0	0.0	0.0	0.0	0.02309832090293819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.0	0.0	0.02309832090293819	0.0	0.0	0.030306575991644834	0.02309832090293819	0.030306575991644834	0.030306575991644834	0.0	0.030306575991644834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25408152993232014	0.0	0.02309832090293819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0909197279749345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13858992541762916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06061315198328967	0.0	0.030306575991644834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0909197279749345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13858992541762916	0.06929496270881458	0.06061315198328967	0.0	0.06061315198328967	0.06061315198328967	0.0	0.0	0.0	0.0	0.030306575991644834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030306575991644834	0.0	0.0	0.0	0.030306575991644834	0.0	0.030306575991644834	0.0	0.0	0.0	0.04619664180587638	0.0	0.030306575991644834	0.030306575991644834	0.030306575991644834	0.030306575991644834	0.030306575991644834	0.0	0.06061315198328967	0.0	0.030306575991644834	0.0	0.0	0.0	0.02309832090293819	0.0	0.0	0.0	0.0	0.0	0.0909197279749345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02309832090293819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06061315198328967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
