@id	@sens-resultat	000 euro	1 500	10 septembre	100	11 mai	11 mai 2012	12 000	12 avril	12 décembre	14	15	15 000	15 février	15 jour	16	16 décembre	16 février	16 juillet	17 octobre	19	19 décembre	1er mars	2 mars	2000	2003	2004	2005	2006	2007	2008	2011 monsieur	2012 alors	2012 entre	2012 madame	2013	2013 montrer	2014 vu	2015 monsieur	2015 par lequel	2016 motifs	202	202 du code	21	22	22 mars	23	24	26	26 octobre	26 octobre 2015	27	28 avril	3 000	3 000 euro	3 février	3 moi mois	30	30 juin	31 mars	31 mars 2012	35	4 000	4 500	4000	5 du code	50	50 000	500	6 000	6 juin	700	700 du code	700 du coder	75	8 août	800	8000	9 février	9 novembre	9 novembre 2012	abus	abusif considérant	accessible	accompagner	accomplir	accord	accéder	achat	action	actionnaire	activité concurrent	activité de installation	admettre	administratif	affirmer	afférent	agissement	agissements	agissements constitutif	agréer	ajouter condamne	alinéa	aller	allouer	alléguer	alors	amende	amende civil	ample	ample ou contraire	ancien	ancien employeur	août	août 2012	apparaître	appareil	appel	appel et garder	appelant au paiement	appelant demander	appelant faire	appelant faire valoir	applicable	application	application du article	apporter	appréciation	apprécier	arguer	argumentation	arrêt considérant	arrêt à intervenir	article	article 1382	article 202	article 699	article 700	articler	articler 700	assigner	assigner monsieur	assister	association	associer à hauteur	assurer le maintenance	astreindre	astreinte de 1	attendre	attention	attestation	attestation de monsieur	attester	aucun préjudice	auprès	auquel	aussi	auto	autre	autre demande	autre élément	autrui	avant	avantage	avantage concurrentiel	avenant	avenant au contrat	avis	avril	avril 2014	avril 2015	baisse du chiffre	baisser	balance	beau	besoin	biais	bien fonder	brut de exploitation	but	bénéfice	bénéficier	car	caractère	caractériser	cas	cause de appel	cause réel	causer	celui ci	celui de monsieur	certain	cession	chacun le somme	charge le frais	charger	chauffage	chef	chez	chiffre	chiffre de affaire	choix	ci	ci après	cinq	circonstance	civil	civil condamner	civil le somme	civil · condamner	client	clientèle	climatisation	climatisation service	code	code de commerce	code de procédure	code du travail	coder de procédure	collectif	commande	commander	comme dénomination	comme dénomination social	commencer	commercial	commercialisation	commercialiser	commission	commun	communication	communiquer	comparaison	comportement	comportement de monsieur	compter	compter tenir	compétence du tribunal	concernant	conclure un contrat	conclusion	conclusion transmettre	conclusion écrire	concurrence	concurrence déloyal	concurrent avant	concurrentiel	condamnation	condamner au dépens	condamner au paiement	condamner in	condamner in solidum	condamner solidairement	condamné solidairement	conduire	conduire à rejeter	confidentiel	confirme le jugement	confirmer considérant	confirmer le jugement	confirmé en tout	conformément au disposition	connaissance	conseil de prud	conserver	considérant	consigner	consister	constat de huissier	constituer	constitutif	constitutif de acte	constitutif de concurrence	conséquence	contact	contenir	contester	contradictoire	contradictoirement	contradictoirement confirme	contraindre	contrat de cession	contrat signer	contre	contrefaçon	convenir	convenir convier	convention	convier	convoquer	copie	corroborer	coupable	cour	cour confirme	cour considérant	cour cours	cour de infirmer	cour statuer	cour statuer publiquement	courir	courriel	courriels	courrier	courrier en date	cours	création	créer	créer par monsieur	cyril	céder	date	date du 10	date du 15	date du 6	date à lequel	davantage	david	demande	demande au titre	demande en dommage	demande fin	demande plus	demande plus ample	demande tendre	depuis 2005	dernier	dernier conclusion	dernier conclusion transmettre	destination	destiner	destruction	dette	deux	deux moi mois	devant le tribunal	devenir salarier	devoir donc	devoir être condamner	diffuser	différence	différence entre	différent	dire	dire et juger	direct	directement	directeur	direction	dirigeant	dispos	dispositif	disposition	disposition prendre	disposition relatif	disque	disque dur	distinct	distributeur	distribution	dix	document	document dont	documentation	domaine	domicile de monsieur	dommage	dommage et intérêt	donc	donnée	dont	dont elle assurer	dresser	droit	droit de utiliser	droit privatif	duquel	dur	durée	durée indéterminer	dès	débat	débauchage	débiteur	déboute monsieur	débouter	débouter monsieur	début	débuter	décembre 2012	décembre 2015	décider	décision	décision conduire	déclaration	défendeur	définir	définitif	déférer	déférer en tout	déloyal	déloyal ne pouvoir	démarchage	démarcher le client	démentir	démission	démissionnaire	démontrer ni	dénigrement	dénomination	dénomination social	dénommer	départ	dépens	déposer	dépôt	désignation	désorganiser	détenir	développer	effacer	effectivement	effet	effet si	embauche	embaucher	emploi	employer	employeur	emporter	encourir	endroit	enregistrer	enseigne	ensemble du territoire	entendre	entraîner	entre le deux	entreprendre	entreprendre en tout	entreprendre sauf	entreprise	entreprise concurrent	entretien	erreur	esprit	espèce	essentiel	essentiellement	estimer	euro	euro à titre	examen	excédent	excédent brut	exercer	exhaustif	exhaustif du prétention	existence	existence de acte	exister entre	expertise	expiration	explication	expliquer	expose	exposer	exposé exhaustif	extraire	extrait	exécution	exécution du contrat	exécution provisoire	fabrication	facture	facturer	faire	faire part	faire état	fait	fait litigieux	faute	faute grave	fauter	figurer	filial	financier	fixer	fonctionnement	fond fonds	fondateur	fonder	fonds	force	forme	former	fournir	fourniture	fr	frais irrépétibles	frais non	frais non comprendre	france	français	frédéric	futur	février	février 2011	février 2012	février 2012 entre	février 2015	février 2016	garantir	garder	global	grand instance	grave	greffier	groupe	général	géographique	gérance	gérer	gérer monsieur	homal	hors	hypothèse	identifier	identique	illicite	image	immatriculer	immédiat	immédiatement	implantation	imputer	inclure	incompétence	indemnisation	indemnité allouer	indiquer	individualiser	industrie	industriel	indéterminer	infirmation	infirmation du jugement	infirmer	infirmer le jugement	information mentionner	informer	initial	injonction	inscrire	instance	instance le disposition	instance être confirmer	institut	insuffisant	intention	interjeter	interjeter appel	intervenir volontairement	intervention	intimer	intituler	intérêt au titre	intérêt en réparation	intérêt pour procédure	investissement	inviter	irrecevable	irrépétibles	irrépétibles de premier	jamais	janvier	janvier 2011	janvier 2013	janvier 2014	jour de retard	journal journau	journau	judiciaire	juge	jugement devoir	jugement devoir donc	jugement du conseil	jugement en date	jugement en tout	jugement entreprendre	jugement entreprendre sauf	jugement rendre	juger	juillet 2013	juillet 2015	juin	juin 2011	juin 2012	juin 2015	juridiction	juridiction commercial	jusque	juste	justement	justifier	justifier de aucun	laisser	lettre	lettrer	liberté du commerce	libre	licenciement	lieu	lieu de faire	lieu de ordonner	ligne	limite	livre	livrer	logiciel	lorsque	légal à compter	légitime	mai	mai 2012	main	maintenance	maintenance de équipement	mal fonder	mandataire	manière	manœuvre déloyal	marque	mars 2012	mars 2016	massif	matière	matérialiser	matériel	mauvais	mauvais foi	maître	maître david	mention	messieurs	mesure	mesure de interdiction	mettre	mise	mise en œuvre	modification	moins	mois	moment	monsieur h	monsieur r	montant	montrer	moral	mot de passe	motif	motifs la cour	motifs le cour	moyen	mère	mère de monsieur	national	nature	ni	nom	nom commercial	nombre	nommer	non	non comprendre	non plus	normal	notamment	nouveau dire	novembre	novembre 2011	novembre 2012	nul	numéro	numéroter	nécessaire	objet	observer	obtention	octobre 2011	octobre 2014	octobre 2015	officiel	offre	opposer	opération de constat	opérer	ordinateur portable	ordonne	ordonner	ordonné l exécution	ordonné un mesure	organisation	orienter	origine	outre	parasitisme	parfaitement	paris	part	part de monsieur	part social	participation	particulier	partie au conclusion	partiellement	passe	passer	passif	payer	payer payer	percevoir	permettre	perquisition	personnel	perte	perte de clientèle	pertinent	peu important	pièce verser	placer	plan	plus	plus ample	plus tard	plusieurs	portable	porter	porter intérêt	poste	postérieur	poursuivre	poursuivre l infirmation	pouvoir	pouvoir être reprocher	premier	premier juge	prendre	prendre acte	prestation de service	privatif	priver	prix	probant	problème	procurer	procurer un avantage	procès verbal	procéder	procédure	procédure abusif considérant	procédure civil	procédure civil condamner	procédure de appel	procédé déloyal	produire	produire au débat	produit	projet	proposition	propre	propriété intellectuel	prouver	provision	provision à valoir	provisoire	prud	prud homal	prud homme	préalable	préavis	précis	préciser	précédemment	précédent	préjudice moral	préjudice résulter	préjudice subir	présent	présent décision	présent décision conduire	président	président du tribunal	prétendre	prétendu	prétendument	prétention	prétention et moyen	public	publier	publiquement	qualifier	quelconque	quelque forme	r avoir faire	rachat	racheter	rappeler	rapport au chiffre	rcs	recevable	recevoir	recevoir début	rechercher	recours	recouvrer	recouvrer conformément	refus	refuser	registre	registre du commerce	rejet	rejeter le demande	rejette tout	rejeté le demande	relater	relatif	relation	relation de travail	remboursement	remettre	remettre en cause	remise	remplacer	rencontrer	rendre	rendre coupable	reprendre	représenter	responsable	ressortir	rester	rester débiteur	retard	retard à compter	retenir	risque	risque de confusion	rompre	règlement	réaliser	réduire	réel et sérieux	réformer	régir	régulier	régulièrement	réparation	réparer	réponse	résilier	révéler	saisir	salaire brut	salarié démissionnaire	sanctionner	sauf	secteur	sein	selon	selon contrat	selon l article	selon lequel	sen	sen sens	sens	septembre	septembre 2014	service de installation	seul	seulement	sic	signature	signe	signer entre	signification	signifier	site	site internet	situer	social	société concurrent	société intimer	solde	solidairement	sollicite	sollicitent	somme	somme de 1	somme de 15	somme de 20	somme de 3	somme de 4	somme de 4000	somme de 50	somme de 6	somme verser	sorte	souhaiter	soulever	soumettre	sous	sous astreindre	sous quelque	sous quelque forme	spécialement	spécialiser	statuer publiquement	statuer à nouveau	stipuler	subir un préjudice	succomber	suffire	suffisant	suite	suivant	suivant du code	suivre	supporter le dépens	supposer	supérieur	surplus	sus	susceptible	système	systématiquement	sérieusement	tard	tarif	tau	tau taux	taux	technicien	terme	terminer	territoire	thermique	tirer	titre	titre de acte	titre de dommage	titre de provision	titre du préjudice	titre principal	titulaire	tout	tout le dépens	tout son disposition	toutefois	traiter	transfert	transmettre	transmettre le 26	transmettre tel	transmission	tribunal avoir retenir	tribunal de commerce	tribunal de grand	trois	ttc	téléphone	tête	unique	usage	utilisation	utiliser	utiliser le dénomination	uvre	valoir	venir	vente	ventilation	verbal de constat	vers	verse	verse au débat	versement	verser	verser au débat	verser le somme	vice	violation	vis	voie	voir	volontaire	volontairement	vu l appel	vu le dernier	vue	véhicule
CAAIX1402089	0	0.0	0.0	0.008512781365426795	0.012839871310256528	0.0	0.0	0.0	0.0	0.0	0.008637558935067709	0.01702556273085359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025912676805203122	0.0	0.012839871310256528	0.012839871310256528	0.0	0.0	0.0	0.0	0.0	0.0	0.023575768071465622	0.0	0.0	0.0	0.0	0.008637558935067709	0.0	0.0	0.0	0.0	0.0058939420178664055	0.0	0.0	0.0	0.02239102488210602	0.0	0.0	0.09627426162926819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025679742620513056	0.0	0.04126039784111493	0.0	0.0	0.0	0.0	0.0	0.0	0.008637558935067709	0.0	0.027506931894076627	0.0	0.0	0.0	0.0	0.04991340931114395	0.04991340931114395	0.0	0.012839871310256528	0.0	0.0	0.011787884035732811	0.0	0.012839871310256528	0.012839871310256528	0.0	0.0	0.0	0.0	0.0	0.03405112546170718	0.0	0.0	0.01119551244105301	0.0	0.0	0.0	0.0	0.0	0.0	0.017275117870135418	0.0	0.04478204976421204	0.0	0.0	0.0	0.0058939420178664055	0.0	0.0	0.017275117870135418	0.023575768071465622	0.0	0.0	0.008637558935067709	0.0058939420178664055	0.0	0.0	0.0058939420178664055	0.0	0.01119551244105301	0.0	0.15972290979566067	0.0	0.012839871310256528	0.0	0.0	0.0	0.0	0.05989609117337273	0.0	0.008637558935067709	0.0058939420178664055	0.013753465947038314	0.0	0.0	0.0	0.008637558935067709	0.11979218234674546	0.01119551244105301	0.0	0.0	0.04991340931114395	0.0	0.0	0.0058939420178664055	0.0	0.0	0.0	0.0	0.0	0.011787884035732811	0.0	0.0	0.0	0.03358653732315902	0.0	0.013753465947038314	0.0058939420178664055	0.04318779467533854	0.0	0.0	0.0058939420178664055	0.03993072744891517	0.0	0.0	0.0	0.011787884035732811	0.0	0.0	0.035363652107198426	0.0058939420178664055	0.017681826053599213	0.09364059501969474	0.0058939420178664055	0.0	0.0	0.0	0.025679742620513056	0.0	0.0	0.0	0.0	0.0	0.0	0.012839871310256528	0.0	0.0	0.049491248592718834	0.016497082864239614	0.03941658761295962	0.008637558935067709	0.0	0.0	0.0	0.0	0.015904711269559814	0.0	0.0	0.0	0.034550235740270836	0.0	0.03299416572847923	0.0	0.0	0.0	0.0058939420178664055	0.0	0.0	0.0	0.0	0.11979218234674546	0.0058939420178664055	0.0	0.0	0.0	0.0	0.0	0.0	0.13975754607120308	0.011787884035732811	0.06987877303560154	0.0	0.0	0.0058939420178664055	0.0	0.0	0.0	0.0	0.0	0.017275117870135418	0.05135948524102611	0.008512781365426795	0.0	0.017275117870135418	0.10075961196947708	0.017275117870135418	0.0058939420178664055	0.0	0.0	0.03993072744891517	0.0	0.0	0.0	0.012839871310256528	0.04991340931114395	0.0	0.0	0.05989609117337273	0.05989609117337273	0.0	0.0	0.03299416572847923	0.0	0.017681826053599213	0.0	0.0	0.0	0.0	0.016497082864239614	0.0	0.0	0.008637558935067709	0.0	0.034550235740270836	0.0	0.017275117870135418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021178194303281803	0.013753465947038314	0.0	0.0	0.11824976283887884	0.0	0.0	0.025912676805203122	0.0	0.01119551244105301	0.0058939420178664055	0.0	0.0	0.012839871310256528	0.0	0.025912676805203122	0.01970829380647981	0.0	0.0	0.0	0.0	0.008637558935067709	0.0	0.017275117870135418	0.06987877303560154	0.0	0.0	0.0	0.0	0.01119551244105301	0.0058939420178664055	0.0	0.0	0.0	0.06046291254547396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05107668819256076	0.0	0.008637558935067709	0.0058939420178664055	0.0	0.0	0.0	0.37934191076469403	0.0	0.023575768071465622	0.01119551244105301	0.0058939420178664055	0.0058939420178664055	0.0	0.0	0.03993072744891517	0.0	0.0	0.0	0.0	0.0	0.011787884035732811	0.19060374872953623	0.008637558935067709	0.02239102488210602	0.0	0.0	0.0	0.025679742620513056	0.008637558935067709	0.0058939420178664055	0.04126039784111493	0.1270691658196908	0.035363652107198426	0.0	0.0	0.0	0.0	0.0	0.0	0.03941658761295962	0.06987877303560154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01702556273085359	0.04478204976421204	0.0	0.0	0.0	0.0	0.07072730421439685	0.07072730421439685	0.009982681862228792	0.008512781365426795	0.14974022793343184	0.0	0.0	0.05989609117337273	0.0	0.0	0.0	0.0	0.0	0.0	0.008512781365426795	0.011787884035732811	0.0	0.03405112546170718	0.0	0.1797581983435914	0.0	0.0	0.012839871310256528	0.0	0.0	0.0	0.023575768071465622	0.0	0.02239102488210602	0.0	0.008637558935067709	0.10365070722081249	0.03405112546170718	0.0	0.05989609117337273	0.0	0.0	0.0	0.0058939420178664055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05989609117337273	0.027506931894076627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008512781365426795	0.0058939420178664055	0.0	0.0	0.0	0.0	0.0	0.0	0.023575768071465622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008512781365426795	0.013753465947038314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025679742620513056	0.0	0.0	0.011787884035732811	0.0	0.008512781365426795	0.0	0.0	0.01702556273085359	0.0	0.0	0.0	0.023575768071465622	0.011787884035732811	0.0	0.0	0.0	0.012839871310256528	0.0998268186222879	0.012839871310256528	0.0	0.15407845572307832	0.0	0.008512781365426795	0.0	0.0	0.008637558935067709	0.0	0.008637558935067709	0.01119551244105301	0.0	0.02553834409628038	0.0	0.025912676805203122	0.02553834409628038	0.0	0.0	0.03299416572847923	0.01970829380647981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04991340931114395	0.05912488141943942	0.0	0.0	0.0	0.01119551244105301	0.0	0.0	0.01702556273085359	0.0	0.0	0.0	0.0	0.02239102488210602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09898249718543767	0.0	0.0	0.0	0.0	0.0	0.0	0.02553834409628038	0.041257594125064835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023575768071465622	0.0	0.0	0.021178194303281803	0.0	0.0	0.0	0.0	0.0	0.0058939420178664055	0.013753465947038314	0.0	0.008512781365426795	0.034550235740270836	0.025679742620513056	0.0	0.01702556273085359	0.0	0.0	0.012839871310256528	0.0	0.0	0.0	0.008637558935067709	0.02239102488210602	0.0	0.0	0.011787884035732811	0.017275117870135418	0.0	0.0	0.055013863788153254	0.02239102488210602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051825353610406244	0.0	0.0	0.025679742620513056	0.0	0.0	0.0	0.01702556273085359	0.012839871310256528	0.013753465947038314	0.0	0.0	0.105890971516409	0.008512781365426795	0.0	0.0	0.0	0.0	0.0	0.0	0.023575768071465622	0.0058939420178664055	0.0058939420178664055	0.0	0.0	0.0	0.0	0.0	0.0	0.008637558935067709	0.0	0.0	0.0	0.0	0.0	0.0	0.008512781365426795	0.017275117870135418	0.0	0.0	0.0	0.03299416572847923	0.008637558935067709	0.0	0.0	0.0	0.0	0.0	0.0	0.026507852115933022	0.0	0.012839871310256528	0.0	0.055977562205265036	0.0	0.02553834409628038	0.017275117870135418	0.0	0.008637558935067709	0.0	0.025679742620513056	0.0	0.0	0.012839871310256528	0.16497082864239612	0.0	0.0	0.0	0.05912488141943942	0.0	0.008637558935067709	0.0	0.0	0.0	0.0	0.0	0.011787884035732811	0.01119551244105301	0.008512781365426795	0.0	0.0	0.04991340931114395	0.0	0.0058939420178664055	0.0	0.023575768071465622	0.011787884035732811	0.008637558935067709	0.0	0.008512781365426795	0.0	0.02239102488210602	0.0	0.0	0.025912676805203122	0.0	0.012839871310256528	0.0	0.0	0.0	0.0	0.0	0.03941658761295962	0.0	0.0	0.0	0.0058939420178664055	0.027506931894076627	0.0	0.008512781365426795	0.0058939420178664055	0.0	0.0	0.017681826053599213	0.025912676805203122	0.0	0.0	0.02553834409628038	0.0	0.0	0.0	0.01119551244105301	0.0	0.008512781365426795	0.0	0.0	0.0058939420178664055	0.05989609117337273	0.029948045586686366	0.0058939420178664055	0.01702556273085359	0.0	0.0	0.04126039784111493	0.0	0.0	0.0	0.0	0.008637558935067709	0.011787884035732811	0.1270691658196908	0.008637558935067709	0.011787884035732811	0.02239102488210602	0.0	0.029469710089332017	0.0	0.0	0.0	0.0	0.0	0.029948045586686366	0.0	0.05135948524102611	0.01119551244105301	0.03405112546170718	0.0058939420178664055	0.0	0.0	0.008637558935067709	0.0	0.03941658761295962	0.012839871310256528	0.0	0.0	0.0	0.03358653732315902	0.0998268186222879	0.0	0.06987877303560154	0.0058939420178664055	0.0	0.0	0.14974022793343184	0.0	0.013753465947038314	0.025912676805203122	0.008512781365426795	0.02239102488210602	0.017275117870135418	0.0	0.03405112546170718	0.025679742620513056	0.013753465947038314	0.0	0.0	0.0	0.0	0.0	0.01119551244105301	0.013753465947038314	0.0	0.0	0.0	0.0	0.01702556273085359	0.36542440510771707	0.016497082864239614	0.0	0.0	0.0	0.08252079568222986	0.011787884035732811	0.008512781365426795	0.0	0.0	0.0	0.0	0.008637558935067709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08252079568222986	0.0	0.0	0.0	0.0058939420178664055	0.0058939420178664055	0.008512781365426795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07836858708737106	0.01119551244105301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029948045586686366	0.011787884035732811	0.0	0.0	0.0	0.013753465947038314	0.02553834409628038	0.012839871310256528	0.017275117870135418	0.0058939420178664055	0.0	0.0	0.0	0.0058939420178664055	0.025679742620513056	0.0	0.0	0.0	0.023575768071465622	0.0	0.0	0.0	0.011787884035732811	0.0	0.0	0.0	0.008637558935067709	0.0	0.0	0.0	0.0	0.008637558935067709	0.0	0.0	0.012839871310256528	0.0	0.0	0.0	0.0	0.0	0.0	0.041257594125064835	0.0	0.0	0.008512781365426795	0.01970829380647981	0.0	0.0	0.0	0.03405112546170718	0.017275117870135418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02553834409628038	0.0	0.02239102488210602	0.0	0.25954972841794854	0.0	0.0	0.0	0.0	0.0	0.008637558935067709	0.0	0.0	0.0	0.0	0.0	0.017275117870135418	0.008512781365426795	0.05304547816079764	0.011787884035732811	0.0	0.0	0.0	0.0	0.008637558935067709	0.034550235740270836	0.0	0.0	0.01970829380647981	0.0	0.0	0.055013863788153254	0.1319766629139169	0.011787884035732811	0.011787884035732811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011787884035732811	0.0	0.013753465947038314	0.013753465947038314	0.013753465947038314	0.0	0.013753465947038314	0.008512781365426795	0.0	0.0	0.0	0.18967095538234702	0.0	0.023575768071465622	0.012839871310256528	0.0	0.01702556273085359	0.0	0.04991340931114395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041257594125064835	0.0	0.0	0.025679742620513056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017681826053599213	0.0	0.0	0.0	0.0	0.0	0.0058939420178664055	0.0058939420178664055	0.0058939420178664055	0.017681826053599213	0.008637558935067709	0.0	0.0	0.0	0.0	0.0	0.025679742620513056	0.0	0.0	0.0	0.0	0.008512781365426795	0.0
