@id	@sens-resultat	000	01	1 000	1 000 euro	1 500	1 500 euro	1 du code	10 000	10 novembre	10 novembre 2015	100	1000	11 mars	11 mars 2016	1134	12 mai	13 décembre	14 mars	15 juillet	1500	16 décembre	16 septembre	17	18 décembre	18 mars	19	19 mai	1984	1990	1998	1er	1er décembre	2 000	2 000 euro	2 décembre	2 février	20	20 septembre	2000	2001	2002	2004	2008	2008 le tribunal	2012 date	2013	2013 le tribunal	2014	2015 monsieur	2016 motifs	22	22 février	22 janvier	22 septembre	2277	23	24	26 juin	27	28 janvier	29	29 avril 2014	29 juillet	29 juillet 2011	3 000 euro	3 juillet	3 juillet 2015	30	30 000	3000	31 mars	34	4 mai	4 octobre	4 octobre 2010	41	47	5 mars	5 septembre	500	500 euro	6 000	6 février	6 novembre	671	671 du code	699	699 du code	7 000	700	700 du code	800	800 euro	9 juin	905	905 du code	93	aboutir	absence	abstenir	abusif	abusif ainsi	abusif pouvoir	abusif à hauteur	accessoire	accompagner	accomplissement	accord	accord amiable	accord intervenir	accorder un délai	accusé de réception	accès	acquisition	acquitter	acquérir	acquérir ni	acte	acte authentique	acte produire	admis	adresser	affirmation	afin de obtenir	agir en justice	ailleurs	ainsi	ajouter condamne	ajouter condamner	al	aller	allocation	allouer	alors	amender	amender civil	amiable	ample	ample exposer	analyser	ancien	antérieur	août	août 2008	apparaître toutefois	appartement	appartenir à monsieur	appel monsieur	appelant	application du article	application du disposition	appliquer	après	après le consort	après le transport	arbre	arrachage	arrêt	arrêt contradictoire	arrêt à intervenir	article	article 1134	article 2277	article 671	article 699	article 700	article 905	articler 699	assiette	assignation	associer	assortir	assurance	astreindre	astreindre prononcer	astreinte	astreinte de 1	attaquer	atteindre	attente	attribution	aucun droit	aucun préjudice	autant	authentique	autorisation	autoriser	avance	avancer	avant dire	avant dire droit	avant le 5	avenir	avocat	avocat conformément	avril	avril 2014	ayants	ayants droit	bail	bail dont	bon	bon droit	bon foi	bornage	borner	bulletin	bulletin de paie	bâtiment	cadastrer	cadastrer section	caractère	caractère abusif	cas	cause de appel	causer	celui de monsieur	celui qui agir	celui relatif	cependant	certain	charge	charger	choix	ci après	ci dessous	cinq	circonstance	civil	civil celui	civil condamne	civil condamner	civil de 2	civil de 3	civil la condamner	civil outre	civil pour défaut	civil selon	code	code civil	code civil voir	code de procédure	coder civil	combler	commander	commander de fixer	comme	comme tel	commencer	commencer à courir	commercial	commettre	commune	compagnie	comparaison	comparaison entre	complémentaire	comprendre	compétent	conciliation	conclure	conclusion du partie	conclut	condamnant	condamnation	condamnation au paiement	condamner	condamner le sci	condamner madame	condamner sous	condamner sous astreinte	condamner à payer	condamner à verser	condamné le époux	condamné madame	condamné monsieur	conduire	confirmation	confirmation du jugement	confirmer en tout	confirmer le décision	confirmer le jugement	confondre	connaissance	connaître	conseil de prud	consentir	considérable	considérant	considérer comme	consister	consort	constant	constater	construction	construire	consécutif	conséquence faire	contestation	contexte	contractuel	contradictoire	contradictoirement	contradictoirement confirme	contraindre	contraire	contrat de travail	contrat à durée	convenir	convenu	convier de mettre	convoquer	copropriétaire	couper	cour	cour cours	cour de confirmer	cour de débouter	cour devoir	courant	courir	courrier	cours	critiquer	croire	date	date du 19	date du 9	demande	demande accessoire	demande de expulsion	demande de monsieur	demande du partie	demande indemnitaire	demande initial	demande irrecevable	demande la condamner	demande présenter	demande reconventionnel	demander	demeure	demeurer	depuis	depuis plus	depuis plusieurs	dernier état	dessous	destruction	dette	dette dont	deux an	deux fond	deux fond fonds	devant le juge	devant le tribunal	devenir	devoir	devoir faire	devoir être rejeter	devoir être écarter	différend	différent sommer	dilatoire	dilatoire ou abusif	dire droit	dire et juger	directement	disponible	dispos	disposer	dispositif	disposition	disposition au greffe	disposition légal	distinct	distraction	dix	dommages intérêts attendre	dont monsieur	dont rien	dossier	droit ni	droit ni titre	durant	durée indéterminer	dès	dès lors	débouter monsieur	débouter purement	débouté le partie	début	décembre	décembre 2006	décembre 2015	décision déférer	décision rendre	découler	défaillant	défaut	défendeur	définitif	définitivement	délai	délai de trois	délivrer	démolition	démontrer l existence	dénoncer	dépasser	dépens de premier	dépens en application	déplacer	désigner	détailler	déterminer ainsi	détruire	effectif	effectivement	effectuer	effet	employeur	emprise	enfin	engagement	engager	engager devant	enjoint	ensemble	ensuivre	entier	entièrement	entrave	entraîner	entre	entre le parti	entre le partie	entreprendre dans tout	entretien	envers	environ	espèce	essentiellement	euro	euro par application	euro tout	européen	exact	exclure	exercer	exercice	existence	expert	expert judiciaire	expertise	expertiser	explication	exploitable	expose du litige	exposer	expressément	expulsion	exécuter	exécution	exécution du contrat	exécution provisoire	faire	faire application	faire croire	faire droit	faire preuve	faire référence	faire état	faute	fauter	façade	figurer	fin de non	fin et conclusion	fixe	foi	foncier	fonction	fond	fond fonds	fondement	fondement du disposition	fonder	fonder fondre	fondre	fonds	fonds de celui	fournir	fournisseur	frai	frai frais	frai frais irrépétibles	frais et dépens	français	futur	février 2009	février 2013	février 2014	février 2015	février 2016	global	grave	gravement	greffe le 22	habitation	hauteur	huissier en date	identique	implantation	imposer	imputable	imputer	impôt	in	in solidum	inclure	indemniser	indemnitaire	indemnité de 7	indique	indéterminer	inexact	inexécution	infirmation	infirmation du jugement	infirme le jugement	infirmer	infirmer le décision	inférieur	initial	initiative	inopérant	installation	interjeter	interjeter appel	intervenir	intervenir entre	intérêt au tau	intérêts attendre	intérêts pour procédure	invoquer	irrecevable le demande	irrégulier	irrégulièrement	issu	janvier 2008	janvier 2015	jour de retard	judiciaire	jugement attaquer	jugement du 6	jugement du tribunal	jugement en date	jugement entreprendre	juger	juger que madame	juillet	juillet 2015	juin	juridique	justement	justement indemniser	justice	justice de manière	justice en date	justifier ainsi	laisse	lecture	ledit	lequel celui	lequel par jugement	lettre recommander	lettrer recommander	librement	libération	licenciement	lier	lieu	lieu à exécution	ligne	limite séparatif	liquidation	location	loi	long	longueur	lors	lorsque	loyer	légal à compter	mai 2015	mai 2016	mai 2016 motifs	maintenir	maire	majorer	mal	mal fonder	manifester	manière	manière dilatoire	manque	mars	mars 2011	mars 2013	matériel	matériellement	mauvais	mauvais foi	maximum	maximum de 3	menace	mensuel	mesure	mesurer	mettre	mettre en délibérer	mettre en place	mille	mille euro	mise en place	mise en état	mise à disposition	mois après	mois suivre	mois à compter	monsieur	monsieur b	monsieur g	monsieur jacques	monsieur patrick	montant	moral	moral subir	motifs	motivation	motiver	moyen	moyen le sci	municipal	méconnaissance	médiation	nancy	neuf	ni titre	non comprendre	non plus	non recevoir	non respect	non seulement	nonobstant	notaire	notamment	notarier	noter	notification	notifier par voie	nouveau	nouveau dès	nouveau dès lors	novembre	novembre 2006	novembre 2015	numéro	numéro 2	nécessairement	objet	observation	observer	obtenir	occasionner	occasionner un préjudice	occulter	occupant	occupant sans droit	occupation	octobre	octobre 2010	octobre 2013	octobre 2015	opposition	opération	or	ordonne	ordonner	ordonné un expertise	ordonné un transport	outre	outre au entier	paiement de dommage	parce	parcelle	parcelle objet	parceller	parfaitement	part	parti	participation	partie	partie du surplus	partiel	partir	passer un délai	patrick	payer	payer le somme	payer payer	payer un somme	payer à madame	penser	perdre	permettre	permis	permis de construire	perte	pertinent	physique	pied	pierre	pignon	pièce produire	pièce produire permettre	plus ample	plus ample exposer	plusieurs procédure	point	porter atteindre	pose	possible	postérieur	pourtant	pousser	pouvoir	pouvoir justifier	pouvoir être inférieur	pouvoir être invoquer	pouvoir être retenir	pratiquer	premier	premier instance	prendre en charge	prescription	principal	prise en considération	priver	problème	procéder	procédure	procédure abusif	procédure abusif ainsi	procédure civil	procédure civil condamne	procédure civil condamner	procédure civil outre	procédure civil selon	procédure civil voir	procédure de appel	production	produire au débat	produire permettre	professionnel	profit	proposer	proposition	propre	prouver	provisionnel	provisoire	prud	prud homme	près	précis	précédemment	précédent	précéder	préjudice	préjudice matériel	préjudice moral	préjudice moral subir	préjudice subir	présence	présent	présent affaire	présent arrêt	présent procédure	présomption	présumer	prétendre	prétention et moyen	public	publiquement et contradictoirement	puis	purement et simplement	qualité pour solliciter	quatre	quelque	quitter le lieu	quoi	r de tout	radier	rang	rapport	rapporter le preuve	recevable et bien	recevable mais mal	rechercher	recommander	reconnaissance	reconnaître	reconnaître l existence	reconstituer	recouvrer	redevable	refus	refuser	rejet	rejeter	rejette le autre	rejette le demande	relation	remettre	remettre en cause	remise	rendre le 10	renvoyer	reporter	reprise	reproche	reprocher	requête	respect	respecter son obligation	respectivement	ressort	rester	retard	retard passer	retirer	retrouver	revendiquer	revêtir	rien	rien ne permettre	rue	règlement	récemment	réception	réciproque	réformer le jugement	référence	référer	référé du tribunal	régler	régler le loyer	régularisation	régulariser	régulièrement	rémunération	réparation du préjudice	répondre	résolution	résulter	révéler	saisi	saisir le juge	saisir le juridiction	saisir le tribunal	salaire	salarier	sanctionner	satisfaire	sauf	savoir	savoir constituer	sci	scp	second	section	selarl	sen	sen sens	sens	septembre	septembre 2007	septembre 2014	septembre 2015	servir	seul	si	sic	signature	signer	signification du jugement	signifier	simplement	situation	situer	six	siège	social	solidairement	solidum	solidum à payer	sollicitent	solliciter du dommage	sommation	somme de 1500	somme de 30	somme de 3000	somme de 6	somme de 800	sommer	sommer de 2	souhaiter	soumettre	sous	sous astreinte	sous le numéro	soutenir avoir subir	statuer par arrêt	subir	subir condamner	subsidiaire	successif	succès	suffisant	suite	sujet	supplémentaire	suppression	supprimer	surcroît	sursis	sursis à statuer	surtout	séparatif	séparatif du deux	tandis	tant	tau	tau taux	tau taux légal	taux	taux légal	tel	tendant à voir	tendre	tenir	terre	tirer	titre	titre de amende	titre du disposition	titre du frai	titre du travail	titre principal	totalement	toujours en cour	tout le longueur	tout occupant	tout son disposition	tout état	toutefois	transport	trois moi mois	trop	trouble	trésor	trésor public	ttc	utilisation	vain	valider	vendre	vendu	venir	vente	verbal de constat	versement	verser au débat	verser du dommage	verser le somme	verser à madame	vertu du jugement	vicier	vie	visible	visible depuis	voie électronique	voir	voir le article	voir le disposition	voire	voisinage	vu	véranda
CAMET1502360	1	0.049402550366026914	0.0	0.0	0.0	0.0	0.0	0.006175318795753364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014331217583635198	0.008371477637259553	0.02511443291177866	0.008371477637259553	0.0	0.0	0.008371477637259553	0.0	0.0	0.008371477637259553	0.021270583340831192	0.014331217583635198	0.0	0.0	0.0	0.0	0.0	0.0	0.028662435167270395	0.01631179757576367	0.0	0.0	0.028662435167270395	0.0	0.0	0.0	0.0	0.010767516888002327	0.13049438060610935	0.0	0.008371477637259553	0.010376847844526887	0.0	0.012350637591506728	0.0	0.0	0.08263688212570695	0.008371477637259553	0.0	0.0	0.008371477637259553	0.0	0.008155898787881834	0.05732487033454079	0.0	0.021270583340831192	0.028662435167270395	0.0	0.0	0.0	0.024467696363645503	0.0592841219561815	0.042541166681662385	0.06610950570056556	0.04299365275090559	0.016742955274519106	0.0	0.0	0.014331217583635198	0.0	0.0	0.0	0.0	0.0	0.08598730550181118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04857556030037196	0.041636194543175964	0.008371477637259553	0.008371477637259553	0.0	0.0	0.0	0.0	0.0	0.0369775421291036	0.014331217583635198	0.027757463028783978	0.008371477637259553	0.010767516888002327	0.0	0.014331217583635198	0.0	0.0	0.008155898787881834	0.0	0.008371477637259553	0.008371477637259553	0.02964206097809075	0.021270583340831192	0.0	0.016742955274519106	0.008155898787881834	0.0	0.012350637591506728	0.042541166681662385	0.0	0.0	0.03230255066400698	0.0	0.008371477637259553	0.010767516888002327	0.02511443291177866	0.041636194543175964	0.010767516888002327	0.0	0.0	0.0	0.0	0.014331217583635198	0.012350637591506728	0.008371477637259553	0.008371477637259553	0.0	0.0	0.0	0.0	0.008155898787881834	0.010767516888002327	0.012325847376367865	0.008371477637259553	0.0	0.0	0.0	0.0	0.020753695689053775	0.008371477637259553	0.010376847844526887	0.0	0.016742955274519106	0.0	0.0	0.0	0.0	0.11720068692163374	0.014331217583635198	0.014331217583635198	0.10409048635793991	0.021270583340831192	0.008371477637259553	0.0	0.0	0.04857556030037196	0.0	0.0	0.0	0.0	0.0	0.014331217583635198	0.0	0.010767516888002327	0.021270583340831192	0.09569497262630942	0.0	0.021270583340831192	0.0	0.0	0.0	0.0	0.0	0.0	0.17016466672664954	0.016742955274519106	0.028662435167270395	0.0	0.0	0.0	0.0	0.008371477637259553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3264876278531226	0.008371477637259553	0.04299365275090559	0.0	0.02511443291177866	0.0	0.0	0.0	0.0	0.0	0.021270583340831192	0.021270583340831192	0.008155898787881834	0.0	0.014331217583635198	0.0	0.019138994525261886	0.0	0.010767516888002327	0.0	0.0	0.008155898787881834	0.0	0.0	0.0	0.0	0.0	0.0	0.008155898787881834	0.09715112060074392	0.0	0.019138994525261886	0.0	0.021270583340831192	0.0	0.0	0.016742955274519106	0.0	0.0	0.08327238908635193	0.010376847844526887	0.0	0.055514926057567957	0.0	0.0	0.0	0.0	0.008371477637259553	0.0	0.014331217583635198	0.021270583340831192	0.0	0.05732487033454079	0.6019111385126783	0.0	0.0	0.0	0.0	0.0	0.0	0.008371477637259553	0.014331217583635198	0.0	0.016742955274519106	0.0	0.008371477637259553	0.0	0.055514926057567957	0.0	0.016742955274519106	0.021270583340831192	0.021270583340831192	0.0	0.014331217583635198	0.0	0.0	0.0	0.0	0.008155898787881834	0.008371477637259553	0.0	0.0	0.0	0.008371477637259553	0.008371477637259553	0.0	0.0	0.010767516888002327	0.0	0.0	0.0	0.0	0.01631179757576367	0.021535033776004655	0.024467696363645503	0.0	0.0	0.008371477637259553	0.0	0.0	0.008371477637259553	0.014331217583635198	0.014331217583635198	0.0	0.0	0.0	0.01652737642514139	0.0	0.0	0.016742955274519106	0.008371477637259553	0.0	0.0	0.0	0.0	0.10409048635793991	0.01652737642514139	0.0	0.0	0.008371477637259553	0.0	0.021270583340831192	0.06810808566268425	0.01652737642514139	0.0	0.016742955274519106	0.01852595638726009	0.014331217583635198	0.0	0.12490858362952789	0.014331217583635198	0.008371477637259553	0.0	0.0	0.0	0.008371477637259553	0.0	0.0	0.0	0.0	0.020818097271587982	0.0	0.008155898787881834	0.07534329873533598	0.0	0.008371477637259553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010767516888002327	0.061753187957533644	0.0	0.0	0.0	0.0	0.0	0.008155898787881834	0.010767516888002327	0.0	0.01631179757576367	0.0	0.0	0.008371477637259553	0.008155898787881834	0.019138994525261886	0.03469682878597997	0.021270583340831192	0.0	0.0	0.0	0.0	0.008371477637259553	0.0	0.0	0.008371477637259553	0.04185738818629777	0.04185738818629777	0.014331217583635198	0.0	0.008371477637259553	0.010376847844526887	0.0	0.0	0.008371477637259553	0.0	0.05188423922263444	0.02511443291177866	0.008155898787881834	0.0	0.0	0.0	0.021270583340831192	0.02511443291177866	0.008371477637259553	0.014331217583635198	0.0	0.062261087067161325	0.0	0.0	0.0	0.008371477637259553	0.0	0.0	0.0	0.008371477637259553	0.0	0.008371477637259553	0.0	0.0	0.0	0.0	0.0	0.0	0.008371477637259553	0.0	0.0	0.0	0.019138994525261886	0.008371477637259553	0.0	0.008371477637259553	0.010376847844526887	0.0	0.006175318795753364	0.021270583340831192	0.0	0.0	0.062261087067161325	0.021270583340831192	0.0592841219561815	0.0	0.0	0.0	0.0	0.024701275183013457	0.0	0.1556527176679033	0.0	0.008371477637259553	0.0	0.0	0.0	0.0	0.0	0.07165608791817599	0.04299365275090559	0.0	0.02270269522089475	0.021270583340831192	0.0	0.0	0.0	0.0	0.0	0.02511443291177866	0.028662435167270395	0.0830147827562151	0.008371477637259553	0.021535033776004655	0.09021175484354793	0.0	0.016742955274519106	0.0	0.016742955274519106	0.0	0.008155898787881834	0.08628093163457505	0.008371477637259553	0.0	0.010767516888002327	0.0	0.0	0.0	0.0739550842582072	0.0	0.0	0.028662435167270395	0.021535033776004655	0.0069393657571959946	0.0	0.030876593978766822	0.02964206097809075	0.0454053904417895	0.021535033776004655	0.0	0.0	0.0	0.0	0.0	0.0	0.014331217583635198	0.021270583340831192	0.0	0.008371477637259553	0.0	0.008371477637259553	0.0	0.0	0.0	0.016742955274519106	0.0	0.008371477637259553	0.0	0.010376847844526887	0.0	0.0	0.0	0.0	0.021535033776004655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008371477637259553	0.0592841219561815	0.0	0.0	0.0	0.008155898787881834	0.0	0.0	0.008371477637259553	0.0	0.021270583340831192	0.0	0.008371477637259553	0.012325847376367865	0.0369775421291036	0.010767516888002327	0.0	0.008371477637259553	0.0	0.02511443291177866	0.0	0.021270583340831192	0.0	0.008155898787881834	0.0	0.0	0.0	0.0592841219561815	0.021270583340831192	0.0	0.04299365275090559	0.0	0.008155898787881834	0.0369775421291036	0.008371477637259553	0.03348591054903821	0.08508233336332477	0.05022886582355732	0.010767516888002327	0.0	0.0	0.03348591054903821	0.010767516888002327	0.0	0.0	0.0	0.0	0.03230255066400698	0.0	0.0	0.014331217583635198	0.0	0.008371477637259553	0.0	0.0	0.03230255066400698	0.020818097271587982	0.021270583340831192	0.0	0.0	0.021270583340831192	0.0	0.01652737642514139	0.0	0.0	0.02511443291177866	0.0	0.03348591054903821	0.0	0.0	0.0	0.0	0.014331217583635198	0.06381175002249358	0.0	0.028662435167270395	0.016742955274519106	0.0	0.014331217583635198	0.010767516888002327	0.02511443291177866	0.05860034346081687	0.008371477637259553	0.0	0.028662435167270395	0.0	0.024467696363645503	0.03230255066400698	0.008155898787881834	0.010767516888002327	0.0	0.0	0.040779493939409175	0.0	0.006175318795753364	0.0	0.0	0.0	0.0	0.0	0.0	0.021270583340831192	0.0	0.0	0.05732487033454079	0.006175318795753364	0.0	0.0	0.0	0.0	0.010376847844526887	0.024467696363645503	0.0	0.013878731514391989	0.0	0.0	0.0	0.0	0.05022886582355732	0.0	0.0	0.021270583340831192	0.0	0.04185738818629777	0.0	0.0	0.0	0.0	0.008371477637259553	0.028662435167270395	0.021270583340831192	0.016742955274519106	0.0	0.0	0.028662435167270395	0.0	0.006175318795753364	0.0	0.0	0.014331217583635198	0.0	0.0	0.010376847844526887	0.0	0.0	0.02465169475273573	0.0	0.01631179757576367	0.016742955274519106	0.0	0.0	0.0	0.04185738818629777	0.016742955274519106	0.02511443291177866	0.008371477637259553	0.0	0.0	0.019138994525261886	0.0	0.0	0.0	0.0	0.019138994525261886	0.0	0.0	0.03705191277452018	0.008371477637259553	0.0	0.016742955274519106	0.21496826375452796	0.021270583340831192	0.021270583340831192	0.0	0.02511443291177866	0.02964206097809075	0.0	0.041636194543175964	0.016742955274519106	0.0	0.01631179757576367	0.0	0.0	0.11102985211513591	0.008155898787881834	0.055514926057567957	0.016742955274519106	0.008371477637259553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014331217583635198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012325847376367865	0.0	0.0	0.0	0.008371477637259553	0.042541166681662385	0.0	0.10409048635793991	0.0	0.0	0.008371477637259553	0.0	0.0	0.006175318795753364	0.0	0.0	0.008155898787881834	0.008155898787881834	0.0	0.0	0.0	0.01631179757576367	0.08327238908635193	0.013878731514391989	0.008371477637259553	0.062454291814763946	0.019138994525261886	0.0	0.016742955274519106	0.0	0.0	0.0	0.021270583340831192	0.0	0.0	0.0	0.012325847376367865	0.014331217583635198	0.0	0.014331217583635198	0.0	0.0	0.01631179757576367	0.0	0.0	0.0	0.010767516888002327	0.0	0.0	0.0	0.067928506753287	0.042541166681662385	0.028662435167270395	0.0	0.014331217583635198	0.0	0.012325847376367865	0.0	0.0	0.02964206097809075	0.0	0.0	0.0	0.0	0.010767516888002327	0.0	0.008371477637259553	0.0	0.0	0.0	0.0	0.008371477637259553	0.0	0.0	0.0	0.008371477637259553	0.012325847376367865	0.0	0.008371477637259553	0.008371477637259553	0.0	0.02270269522089475	0.0	0.014331217583635198	0.008371477637259553	0.0	0.0	0.0	0.0	0.049582129275424165	0.0	0.020753695689053775	0.0	0.0	0.0	0.0	0.0	0.014331217583635198	0.0	0.012325847376367865	0.0	0.0	0.008371477637259553	0.008155898787881834	0.0	0.0	0.016742955274519106	0.0	0.0	0.0454053904417895	0.0	0.0	0.021270583340831192	0.0	0.0	0.042541166681662385	0.008155898787881834	0.0	0.0	0.0	0.0	0.02270269522089475	0.0	0.0	0.0	0.0	0.014331217583635198	0.024467696363645503	0.008371477637259553	0.02511443291177866	0.01631179757576367	0.0	0.0	0.008155898787881834	0.0	0.06381175002249358	0.008371477637259553	0.0	0.0	0.008371477637259553	0.0	0.008371477637259553	0.0	0.0	0.008371477637259553	0.0	0.0	0.05022886582355732	0.014331217583635198	0.0	0.0	0.010767516888002327	0.014331217583635198	0.0	0.0	0.0	0.0	0.03705191277452018	0.0	0.0	0.0	0.0	0.010376847844526887	0.01852595638726009	0.0	0.0	0.021535033776004655	0.021270583340831192	0.0	0.0	0.012325847376367865	0.010767516888002327	0.016742955274519106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02511443291177866	0.0	0.042541166681662385	0.008371477637259553	0.0	0.008371477637259553	0.0	0.0	0.0	0.0	0.0369775421291036	0.057416983575785646	0.0	0.008371477637259553	0.0	0.01631179757576367	0.021270583340831192	0.008155898787881834	0.021270583340831192	0.0	0.0	0.008155898787881834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021270583340831192	0.008371477637259553	0.0	0.0	0.0	0.0	0.0	0.010376847844526887	0.008371477637259553	0.01652737642514139	0.008371477637259553	0.0	0.0	0.11102985211513591	0.0	0.0	0.0	0.0	0.010767516888002327	0.0	0.0	0.0	0.02511443291177866	0.016742955274519106	0.0	0.012325847376367865	0.0	0.0	0.0	0.0	0.010767516888002327	0.010767516888002327	0.0	0.0	0.008371477637259553	0.02964206097809075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016742955274519106	0.0	0.016742955274519106	0.0	0.008371477637259553	0.008371477637259553	0.0	0.006175318795753364	0.0	0.0	0.021270583340831192	0.0	0.0	0.0
