@id	@sens-resultat	1 500 00	10 juillet	10 juillet 1991	10 septembre	10 septembre 2014	1000	1000 euro	11 db	11 janvier 2011	11 mars	11 mars 2015	1134	1147	1147 du code	12 mai	13 du code	1382 et suivant	14 moi mois	15 mai	15 mai 2014	150 euro	16 avril 2008	16 février	16 juin	164	17 décembre	17 septembre 2014	18 décembre	18 février 2015	19 avril	1er juillet 2015	1er mars	2 1	2 5	2 50	2 500 00	2 juillet	2 juin	2 mètre	20 000 euro	20 avril	20 décembre	20 janvier	20 mètre	2007 jusque	2010 le juge	2010 monsieur	2012 monsieur	2014 par conclusion	2015 l ordonnance	2015 le époux	2015 monsieur b	2016 auquel	21 septembre	22 février	22 janvier	22 novembre	23 février	23 mars	23 mars 2015	24 novembre	24 septembre	25 août	25 février	27 juillet	27 juin	27 mars	28 juillet	29 juin	3 mai	30 avril	30 db	30 décembre	30 novembre	34	36	37	3ème niveau	4 000 00	400 euro	43	44	47	500 00	500 00 euro	5000 euro	53	544 et 1315	56	6 et 7	6 juin 2012	6 septembre	62	694	7 db	7 décembre	7 décembre 2015	7 juin	771	8 000 euro	8 août	8 janvier	8 janvier 2016	93	94	abord	absence de preuve	absence de tout	abstenir	abusif compter	abusif compter tenir	abusif condamne	abusif condamner	accomplissement	accord intervenir	accord intervenir entre	accorde	acoustique	acte du 1er	action en justice	actuel	admis	affecter le partie	affirmation de droit	agricole	ajouter condamne in	ajouter condamner	ajouter rejette	allouer à monsieur	aménager	analyser	angle du mur	anormal du trouble	anti	antérieurement	appartenir au époux	appel en conséquence	appel et dit	appel interjeter	appel le époux	appel principal	appelant qui succomber	appréciation du caractère	arrêté municipal	article l480	article l480 13	astreinte provisoire	atteinte	attendu que selon	attente	attestation de monsieur	aucun atteinte	aucun pièce	aucun préjudice	aucun servitude	augmenter	auquel le cour	autant plus	auteur du trouble	autonome	autoriser l accès	autoriser monsieur	autre demande plus	autre partie	avocats	avril 2008	avril 2015 monsieur	b au dépens	b au paiement	b avoir assigner	b avoir obtenir	b et madame	b sollicitent	b un somme	biais	bois	bon droit	bordure	bureau	bâtir	calme	capable	causal	causalité entre	cause du désordre	cause le demande	cause monsieur	causer le somme	causer à monsieur	celui de monsieur	cent	cent euro	central	centre	certain photographie	certainement	cesser un trouble	chacun du partie	chambre	chaque partie	charge du coût	charge du époux	chez	chiffrer	chiffrer le coût	choisir	choix	chose juger	christophe	ci après	ci faire	ciment	cinq cent	cinq cent euro	citer	civil au profit	civil celui	civil condamne madame	civil de infirmer	civil de réformer	civil dire	civil dit	civil en premier	civil le clôture	civil le président	civil vu	civil à hauteur	civil à payer	civil à titre	clair	classer	cloison	clôturer son rapport	cm	code civil celui	code civil dire	coder civil	communiquer par monsieur	comparaison	complémentaire	composer	comprendre le dépens	compromettre	compte le coût	compter du jugement	compétence du juge	concerner ni	concertation	concluant	conclure au rejet	conclusion du 21	conclusion du 22	conclusion du partie	conclusion récapitulatif	condamnation de madame	condamnation de monsieur	condamnation du époux	condamnation qui pouvoir	condamnation sous	condamnation sous astreindre	condamnation être prononcer	condamne in	condamne in solidum	condamne madame	condamner en conséquence	condamner tout	condamné monsieur g	condamné à réparer	condition général	confier à monsieur	configuration du lieu	confirme en tout	consentir	conservatoire	conserver le charge	considérant	constater en tout	constater le défaut	constaté l absence	constituer avocat	construction en limite	construire par monsieur	construire son maison	construire un mur	consécutif	conséquence condamner in	conséquence débouter	conséquence le demande	conséquence monsieur	conséquent confirmer	contestation sérieux prescrire	contradictoire confirme	contradictoirement déclare	contradictoirement infirme	contravention	contre le époux	convier de confirmer	copie	copie du présent	corps	correspondant	cour au viser	cour considérant	cour de condamner	cour de constater	cour de débouter	cour de déclarer	cour déclare	cour rappeler	couvrir	coût total	coûteux	critiquer	créance	date du 14	date du 15	date du 21	date du 23	date du 25	date à lequel	db	deboute	deboute le partie	dehors	demande condamner	demande de exécution	demande de monsieur	demande de prise	demande de provision	demande de remboursement	demande du consort	demande tant	demande tant principal	demande tendant	demander plus	demander plus ample	demeure	dernier conclusion notifier	dernier ne pouvoir	dernier écriture notifier	descente	descente de eau	desservir	dessous	deux attestation	deux foi	deux foi fois	devant le premier	devenir générateur	devenir sans objet	devis de réparation	devis en date	devis établir	devoir en supporter	devoir supporter	devoir être débouter	devoir être effectuer	devoir être mettre	dimension	diminuer	directement lier	direction du vent	diriger vers	disparaître	disposer auparavant	disposition du article	disposition déboute	disposition le jugement	distancer	distinct de celui	dit que chacun	divers travail	dommage imminent	dommage invoquer	dommage subir	donc débouter	donc manifestement	donc à bon	donc à tort	dont le hauteur	droit de agir	droit de passage	durée de 10	déboute le partie	déboute madame	déboute monsieur	déboute monsieur jean	débouter de tout	décembre 2007	décembre 2009	décembre 2013	décembre 2014	décision déférer	décision suivant	décision à intervenir	déclare recevable	déclaré irrecevable	déduction	défense	déférer en tout	déférer être donc	dégrader	dégénérer	dégénérer en abus	démarrage	démolition sous	démolition sous astreinte	dépens avec distraction	dépens exposer	dépens le époux	dépens lequel	dépens monsieur	dépens par conclusion	dépens qui pouvoir	déplacer	dépréciation	désagréable	désagrément	désistement	détruire	eau de ruissellement	embellissement	engager tant	enjoindre	entre le partie	entrer	escalier	essentiel	etc	euro correspondre	euro ht	euro par infraction	euro ttc	euro à valoir	exact	excessif du voisinage	exclusif	excès de pouvoir	exonérer	expert avoir admis	expert précis	expertise amiable	exploiter	exposer en cause	expressément renvoyer	expressément viser	facturer	faible	faire effectuer	faire fonctionner	faire office	faire procéder	fait du trouble	fait masser	faits et procedure	faits procédure	falloir	faute commettre	faute personnel	fauter	fibre	fin au trouble	fin de obtenir	fissuration	fissure	fixation	fixe	fixer	fois par an	fondement juridique	fonder à opposer	fonds de monsieur	forcer	forfaitaire	former à hauteur	formé appel	fournir	fourniture	fragiliser	frais de constat	frais de procédure	frais exposer	frais irrépétibles condamne	frais non	frais non comprendre	france	fréquenter	g le somme	garantie former	genre	grillage	grillager	grille	gros oeuvre	géomètre	gérard	habitation du époux	hauteur de 1	hauteur de 5	hauteur de appel	homme	honoraire	honoraire honoraires	honoraires	ht	huissier du 10	héritage	héritier	hésiter	identique	ignorer	ii	immatériel	immeuble de monsieur	immeuble du consort	immeuble à usage	imminent	immédiatement	important de terre	important travail	impression	incidence	incontestablement	incriminer	indemne	indemniser du préjudice	indemnité de 2	inesthétique	infiltration	infiltration de eau	infiniment	infiniment subsidiaire	infirme en tout	informer	initialement	inspection	installation classer	instance de appel	instance dont distraction	instance en référer	instance monsieur	instance par conclusion	instance qui comprendre	insupportable	intention	intention de nuire	intermédiaire	intervenant	intervenir entre	intervention volontaire	intimé il résulter	intégralement	intéresser	intérêt allouer	intérêt au tau	intérêt en raison	intérêt outre	intérêt à agir	intérêts en réparation	inutile	irrépétibles condamne	irrépétibles de premier	isolation	iv	janvier 2010	jean michel	jean pierre	jeu	joindre	jonction	jour condamne	jouxter	judiciaire sauf	judiciairement	juge avoir justement	juge avoir énoncer	jugement de premier	jugement par déclaration	juger monsieur	juillet 1991	juillet 1991 condamner	juillet 2010	juillet 2013	juin 2007	juridiction administratif	juste proportion	justement apprécier	justificatif	justifier avoir régler	justifier avoir subir	l480	l480 13	laisser pénétrer	large	laurent	lecture	lettre recommander	lier au travail	lieu sous	lieu à exécution	liminaire	liquidation	liquidation judiciaire	local situer	logement	loi confirme	loi du 10	lorsque le trouble	lot voisin	légal à compter	légitime du droit	madame martine	madame p	madame sandrine	madame w	mai 2013	mai 2015	maison avant	maison dire	maison sis	mandater par monsieur	manque	manuscrit	martine	masser	masser du dépens	matérialiser	mauvais foi	maçonnerie	maître monsieur	maîtrise	menuiserie	mesure conservatoire	mesurer	mettre hors	mettre à nu	mi	michel	milieu	mille	mille cinq	mille cinq cent	minuit	mise en cause	mise en place	mise en placer	mode	mois après	mois de juillet	monsieur au entier	monsieur b	monsieur g	monsieur jean pierre	montant de 3	montant du travail	monter	moral subir	motif statuer	moyens des partir	multiplier	multiplier le procédure	municipal	mur dont	mur ne savoir	mur séparatif	méconnaître	nettoyage	nettoyer	non conforme	non seulement	norme	notamment celui	notifier le 19	notion de trouble	nouveau astreinte	nouveau déboute	nouveau déboute monsieur	nouveau débouter	nouveau en cause	novembre 2005	novembre 2012	nuisance sonore	nuit	numéro 4	néanmoins	obligation contractuel	obstruction	obtention	occuper	occurrence	octobre 2004	octobre 2010	octroi de dommage	oeuvre	omettre	opposer le époux	ordonnance du 13	ordonnance du 29	ordonnance entreprendre	ordonnancer du 17	ordonnancer rendre	ordonné à monsieur	ores	organisation	orienter	ossature	ouest	outre le dépens	outre le somme	p le somme	p monsieur	p situer	p épouser	paiement de 1	paiement de dommage	parking	partie perdant	partiel	peinture	pelleteuse	pendant de nombreux	pendant un durée	perdant	perdre	permettre de considérer	permettre de construire	permettre de établir	personnel du époux	personnellement	perte de valeur	perte de vue	peu important	pièce 2	pièce 6	pièce numéro	pièce numéro 13	placer	plafond	plaidoirie fixer	plus de 5	plus grand	plus juste	plus juste proportion	plus proche	porter atteindre	pose	possible	poste	poste postes	postérieur	pouvoir constituer	pouvoir ignorer	pouvoir toujours	pouvoir être prononcer	pouvoir être réduire	pouvoir être tenir	premier instance dont	prendre en compte	preuve du trouble	prier	prier le cour	principal de constater	principal déclarer	principal déclarer irrecevable	principalement	prise en charge	privation de jouissance	privation de vue	procéder au travail	procéder monsieur	procédural	procédure abusif condamner	procédure civil dit	procédure civil monsieur	procédure civil vu	procédure de appel	procédure de premier	procédure devant	procédure exposer	produire par monsieur	produire un attestation	prolonger	propriétaire voisin	propriété de madame	propriété devenir	propriété devenir générateur	propriété respectif	prospérer	protection juridique	protocole	protocole d accord	provisionnel	provisoire du jugement	provoquer le fissuration	précision	préconisation	préjudice moral subir	préjudice personnel	présent aucun	présent décision	présent procédure	présenter par monsieur	préserver	prétendument	prétention et moyen	prétentions	prévenir un dommage	publiquement et contradictoirement	pénal	périphérique	quatre	raison du trouble	ramener	rapprocher	raymond	recevable le demande	recevable mais mal	recommander	reconventionnel condamner	reconventionnel le condamnation	recours être condamner	refus	rejet du demande	rejeter l ensemble	rejeté le surplus	rejeté tout autre	relever et garantir	remblaiement	remboursement	remboursement du frai	remplacement	rencontrer	rendre le 19	rendre le 27	rendre nécessaire	reposer	reprocher à monsieur	requérant	responsabilité de plein	responsabilité lorsque	responsabilité pour trouble	responsabilité sans faute	ressortir du procès	ressortir du rapport	rester	restitution	restreindre	retenir que monsieur	retrait	revêtir	risque de dommage	risquer	rouler	ruissellement	règle de urbanisme	récent	réception	rédiger	réel	réfection	réfection total	réformer également	référé au fin	référé en date	référé le mesure	régler à monsieur	réparation et encore	réparer le dommage	réparer le préjudice	réponse au dire	réputer	réputer contradictoire	réservation	résulter du fait	résulter du pièce	résulter du rapport	réunion ainsi	saisi	sandrine	sapiteur	second lieu	sensiblement	septembre 2006	service	seul un partie	si l expert	sis monsieur	site	smabtp	soin	soleil	solution plus	solution préconiser	somme complémentaire	somme de 13	somme de 15	somme de 2500	somme de 29	somme de 7	somme suivant	somme total	sonore dont	sorte que si	sortir	souhaiter	sous astreinte provisoire	sous condition	sous réserve	sous sol	sous traiter	stade	stagnation	statuant	statuant à nouveau	statuer de nouveau	statuer publiquement contradictoirement	strict	subir du trouble	subir notamment	subsidiaire constater	subsidiaire de constater	subsidiaire dire	subsister	succombant	succomber partiellement	suivant du code	surabondant	surtout	surélever	suspendu	syndic	séjour du époux	sérieux prescrire	talus	tant principal	tau	tau taux	tau taux légal	taux	taux légal	tel action	temporaire	tenir compte	tenter	terrain le époux	terrain à bâtir	terrasse du époux	titre du travail	titre infiniment	titre infiniment subsidiaire	titre liminaire	titre principal déclarer	titre provisionnel	titre reconventionnel	titre subsidiaire dire	toilette madame	tout action	tout entreprise	tout propriétaire	tranquillité du voisinage	travail de démolition	travail de embellissement	tribunal avoir omettre	tronc	trouble alléguer	trouble excessif	trouble qui excéder	très faible	typer	témoignage	uniquement	urgence	utilement	v au entier	v demander	v soutenir	v épouse	v épouse b	vendeur	vent dominer	vers	vibration	vigueur	villa	viser ci	viser ci dessus	viser du article	visuel	voir condamner	voisinage devoir	voisinage pouvoir	volet	volet rouler	vu l appel	végétation	véhicule	vérifier	w avoir interjeter	w le somme	w à payer
CAAIX1411196	1	0.0	0.0	0.0	0.0	0.0	0.057630997752294695	0.0	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.09880071290588853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.057630997752294695	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054206982479599125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054206982479599125	0.0	0.0	0.0	0.054206982479599125	0.10841396495919825	0.0	0.10841396495919825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1728929932568841	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.09880071290588853	0.09880071290588853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.049400356452944265	0.049400356452944265	0.0	0.054206982479599125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09880071290588853	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09880071290588853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.054206982479599125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.16262094743879738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054206982479599125	0.0	0.0	0.0	0.054206982479599125	0.054206982479599125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24700178226472133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06029263376892021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054206982479599125	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.09880071290588853	0.0	0.0	0.057630997752294695	0.13716464708485906	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10841396495919825	0.0	0.0	0.0	0.0	0.0	0.0	0.1482010693588328	0.0	0.0	0.0	0.0	0.0	0.054206982479599125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054206982479599125	0.1482010693588328	0.0	0.0	0.0	0.0	0.0	0.0	0.09880071290588853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09880071290588853	0.0	0.0	0.0	0.0	0.1482010693588328	0.0	0.24700178226472133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.049400356452944265	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.054206982479599125	0.0	0.0	0.06247032014341502	0.054206982479599125	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.049400356452944265	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.0	0.057630997752294695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.054206982479599125	0.1482010693588328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057630997752294695	0.32524189487759475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057630997752294695	0.0	0.054206982479599125	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.16262094743879738	0.0	0.0	0.0	0.06029263376892021	0.0	0.0	0.0	0.0	0.0	0.09880071290588853	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24117053507568084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.16262094743879738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.057630997752294695	0.09880071290588853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057630997752294695	0.049400356452944265	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.054206982479599125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054206982479599125	0.049400356452944265	0.0	0.049400356452944265	0.0	0.0	0.049400356452944265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28815498876147344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1728929932568841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10841396495919825	0.11526199550458939	0.0	0.0	0.0	0.0	0.0	0.0	0.054206982479599125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
