@id	@sens-resultat	000	01	1 000	1 000 euro	1 500	1 500 euro	1 du code	10 000	10 novembre	10 novembre 2015	100	1000	11 mars	11 mars 2016	1134	12 mai	13 décembre	14 mars	15 juillet	1500	16 décembre	16 septembre	17	18 décembre	18 mars	19	19 mai	1984	1990	1998	1er	1er décembre	2 000	2 000 euro	2 décembre	2 février	20	20 septembre	2000	2001	2002	2004	2008	2008 le tribunal	2009	2012 date	2013	2013 le tribunal	2014	2015 monsieur	2016 motifs	22	22 février	22 janvier	22 septembre	2277	23	24	26 juin	27	28 janvier	29	29 avril 2014	29 juillet	29 juillet 2011	3 000 euro	3 juillet	3 juillet 2015	30	30 000	3000	31 mars	34	4 mai	4 octobre	4 octobre 2010	41	47	5 mars	5 septembre	500	500 euro	6 000	6 février	6 novembre	671	671 du code	699	699 du code	7 000	800	800 euro	9 juin	905	905 du code	93	aboutir	absence	abstenir	abusif ainsi	abusif pouvoir	abusif à hauteur	accessoire	accompagner	accomplissement	accord	accord amiable	accord intervenir	accorder un délai	accusé de réception	accès	acquisition	acquitter	acquérir	acquérir ni	acte	acte authentique	acte produire	admis	adresser	affecter	affirmation	afin de obtenir	agir en justice	ailleurs	ajouter condamne	ajouter condamner	al	aller	allocation	allouer	alors	amender	amender civil	amiable	ample	ample exposer	analyser	ancien	année 2011	antérieur	août	août 2008	apparaître toutefois	appartement	appartenir à monsieur	appel monsieur	appelant	application du article	application du disposition	appliquer	après	après le consort	après le transport	arbre	arrachage	arrêt	arrêt contradictoire	arrêt à intervenir	article 1134	article 2277	article 671	article 699	article 905	articler 699	assiette	assignation	associer	assortir	assurance	astreindre	astreindre prononcer	astreinte	astreinte de 1	attaquer	atteindre	attente	attribution	attribution pratiquer	aucun droit	aucun préjudice	autant	authentique	autorisation	autoriser	avance	avancer	avant dire	avant dire droit	avant le 5	avenir	avocat	avocat conformément	avril	avril 2014	ayants	ayants droit	bail	bail dont	bon	bon droit	bon foi	bornage	borner	bulletin	bulletin de paie	bâtiment	cadastrer	cadastrer section	caractère	caractère abusif	cas	cause de appel	causer	celui de monsieur	celui qui agir	celui relatif	cependant	certain	charge	charger	choix	ci après	ci dessous	cinq	circonstance	civil celui	civil condamne	civil condamner	civil de 2	civil de 3	civil la condamner	civil outre	civil pour défaut	civil selon	code civil	code civil voir	coder civil	combler	commander	commander de fixer	comme	comme tel	commencer	commencer à courir	commercial	commettre	commune	compagnie	comparaison	comparaison entre	complémentaire	comprendre	compétent	conciliation	conclure	conclusion du partie	conclut	condamnant	condamnation	condamnation au paiement	condamner le sci	condamner madame	condamner sous	condamner sous astreinte	condamner à payer	condamner à verser	condamné le époux	condamné madame	condamné monsieur	conduire	confirmation	confirmation du jugement	confirmer en tout	confirmer le décision	confirmer le jugement	confondre	connaissance	connaître	conseil de prud	consentir	considérable	considérant	considérer comme	consister	consort	constant	constater	construction	construire	consécutif	conséquence faire	contestation	contexte	contractuel	contradictoire	contradictoirement	contradictoirement confirme	contraindre	contraire	contrat de travail	contrat à durée	convenir	convenu	convier de mettre	convoquer	copropriétaire	couper	cour cours	cour de confirmer	cour de débouter	cour devoir	courant	courir	courrier	cours	critiquer	croire	date	date du 19	date du 9	demande accessoire	demande de expulsion	demande de monsieur	demande du partie	demande indemnitaire	demande initial	demande irrecevable	demande la condamner	demande présenter	demande reconventionnel	demeure	demeurer	depuis	depuis plus	depuis plusieurs	dernier ressort	dernier état	dessous	destruction	dette	dette dont	deux an	deux fond	deux fond fonds	devant le cour	devant le juge	devant le tribunal	devenir	devoir	devoir faire	devoir être rejeter	devoir être écarter	différend	différent sommer	dilatoire	dilatoire ou abusif	dire droit	dire et juger	directement	disponible	dispos	disposer	dispositif	disposition au greffe	disposition légal	distinct	distraction	dix	dommages intérêts attendre	dont monsieur	dont rien	dossier	droit ni	droit ni titre	durant	durée indéterminer	dès	dès lors	débouter monsieur	débouter purement	débouté le partie	début	décembre	décembre 2006	décembre 2015	décision déférer	décision rendre	découler	défaillant	défaut	défendeur	définitif	définitivement	déférer	dégradation	dégrader	délai	délai de trois	délicat	délivrer	démolition	démontrer l existence	dénoncer	dépasser	dépens de premier	dépens en application	déplacer	désigner	détailler	déterminer ainsi	détruire	effectif	effectivement	effectuer	effet	employeur	emprise	enfin	engagement	engager	engager devant	enjoint	ensemble	ensuivre	entier	entièrement	entrave	entraîner	entre	entre le parti	entre le partie	entreprendre dans tout	entretien	envers	environ	espèce	essentiellement	euro	euro par application	euro tout	européen	exact	exclure	exercer	exercice	existence	expert	expert judiciaire	expertise	expertiser	explication	exploitable	expose	expose du litige	exposer	exposer détailler	expressément	expulsion	exécuter	exécution	exécution du contrat	exécution provisoire	faire application	faire croire	faire droit	faire preuve	faire référence	faire état	faute	fauter	façade	figurer	fin de non	fin et conclusion	fixe	foi	foncier	fonction	fond	fond fonds	fondement du disposition	fonder	fonder fondre	fondre	fonds	fonds de celui	fournir	fournisseur	frai	frai frais	frai frais irrépétibles	frais et dépens	français	futur	février 2009	février 2013	février 2014	février 2015	février 2016	global	grave	gravement	greffe le 22	habitation	hauteur	homme	huissier en date	identique	implantation	imposer	imputable	imputer	impôt	in	in solidum	inclure	indemniser	indemnitaire	indemnité de 7	indique	indéterminer	inexact	inexécution	infirmation	infirmation du jugement	infirme le jugement	infirmer	infirmer le décision	inférieur	initial	initiative	inopérant	installation	interjeter	interjeter appel	intervenir	intervenir entre	intérêt au tau	intérêts attendre	intérêts pour procédure	invoquer	irrecevable le demande	irrégulier	irrégulièrement	issu	jacques	janvier 2008	janvier 2015	jour de retard	judiciaire	jugement attaquer	jugement du 6	jugement du tribunal	jugement en date	jugement entreprendre	juger	juger que madame	juillet	juillet 2015	juin	juridique	justement	justement indemniser	justice	justice de manière	justice en date	justifier ainsi	laisse	lecture	ledit	lequel celui	lequel par jugement	lettre recommander	lettrer recommander	librement	libération	licenciement	lier	lieu à exécution	ligne	limite séparatif	liquidation	location	loi	long	longueur	lors	lorsque	loyer	légal à compter	mai	mai 2015	mai 2016	mai 2016 motifs	maintenir	maire	majorer	mal	mal fonder	manifester	manière	manière dilatoire	manque	mars	mars 2011	mars 2013	matériel	matériellement	mauvais	mauvais foi	maximum	maximum de 3	menace	mensuel	mesure	mesurer	mettre	mettre en délibérer	mettre en place	mille	mille euro	mise en place	mise en état	mise à disposition	mois après	mois suivre	mois à compter	monsieur	monsieur b	monsieur g	monsieur jacques	monsieur patrick	montant	moral	moral subir	motifs le cour	motivation	motiver	moyen	moyen le sci	municipal	méconnaissance	médiation	nancy	neuf	ni titre	non comprendre	non plus	non recevoir	non respect	non seulement	nonobstant	notaire	notamment	notarier	noter	notification	notifier par voie	nouveau	nouveau dès	nouveau dès lors	novembre	novembre 2006	novembre 2015	numéro	numéro 2	nécessairement	objet	observation	observer	obtenir	occasionner	occasionner un préjudice	occulter	occupant	occupant sans droit	occupation	octobre	octobre 2010	octobre 2013	octobre 2015	opposition	opération	or	ordonne	ordonner	ordonné un expertise	ordonné un transport	outre	outre au entier	paie	paiement de dommage	parce	parcelle	parcelle objet	parceller	parfaitement	part	parti	participation	partie afin	partie du surplus	partiel	partir	passer un délai	patrick	patrimoine	payer le somme	payer un amende	payer un somme	payer à madame	penser	perdre	permettre	permettre de établir	permis	permis de construire	perte	pertinent	physique	pied	pierre	pignon	pièce produire	pièce produire permettre	plus ample	plus ample exposer	plusieurs procédure	point	porter atteindre	pose	possible	postérieur	pourtant	pousser	pouvoir justifier	pouvoir être inférieur	pouvoir être invoquer	pouvoir être retenir	pratiquer	premier	premier instance	prendre en charge	prescription	principal	prise en considération	priver	problème	procéder	procédure abusif ainsi	procédure civil condamne	procédure civil condamner	procédure civil outre	procédure civil selon	procédure civil voir	procédure de appel	production	produire au débat	produire permettre	professionnel	profit	proposer	proposition	propre	prouver	provisionnel	provisoire	prud	prud homme	près	précis	précédemment	précédent	précéder	préjudice	préjudice matériel	préjudice moral	préjudice moral subir	préjudice subir	présence	présent	présent affaire	présent arrêt	présent procédure	présomption	présumer	prétendre	prétention et moyen	public	publiquement et contradictoirement	puis	purement et simplement	qualité pour solliciter	quatre	quelque	quitter le lieu	quoi	r de tout	radier	rang	rapport	rapporter le preuve	recevable et bien	recevable mais mal	rechercher	recommander	reconnaissance	reconnaître	reconnaître l existence	reconstituer	recouvrer	redevable	refus	refuser	rejet	rejeter	rejette le autre	rejette le demande	relation	remettre	remettre en cause	remise	rendre le 10	renvoyer	reporter	reprise	reproche	reprocher	requête	respect	respecter son obligation	respectivement	ressort	rester	retard	retard passer	retirer	retrouver	revendiquer	revêtir	rien	rien ne permettre	rue	règlement	récemment	réception	réciproque	rédaction	réformer le jugement	référence	référer	référé du tribunal	régler	régler le loyer	régularisation	régulariser	régulièrement	rémunération	réparation du préjudice	répondre	résolution	résulter	révéler	saisi	saisir le juge	saisir le juridiction	saisir le tribunal	salaire	salarier	sanctionner	satisfaire	sauf	savoir	savoir constituer	sci	scp	second	section	selarl	sen	sen sens	sens	septembre	septembre 2007	septembre 2014	septembre 2015	servir	seul	si	sic	signature	signer	signification du jugement	signifier	simple	simplement	situation	situer	six	siège	social	solidairement	solidum	solidum à payer	sollicitent	solliciter du dommage	sommation	somme de 1500	somme de 30	somme de 3000	somme de 6	somme de 800	sommer	sommer de 2	souhaiter	soumettre	sous	sous astreinte	sous le numéro	soutenir avoir subir	statuer par arrêt	subir	subir condamner	subsidiaire	successif	succès	suffisant	suite	sujet	supplémentaire	suppression	supprimer	surcroît	sursis	sursis à statuer	surtout	séparatif	séparatif du deux	tandis	tant	tau	tau taux	tau taux légal	taux	taux légal	tel	tendant à voir	tendre	tenir	terre	tiers	tirer	titre de amende	titre de dommage	titre du disposition	titre du frai	titre du travail	titre principal	totalement	toujours en cour	tout le longueur	tout occupant	tout son disposition	tout état	toutefois	transport	trois moi mois	trop	trouble	trésor	trésor public	ttc	utilisation	vain	valider	vendre	vendu	venir	vente	verbal de constat	versement	verser au débat	verser du dommage	verser le somme	verser à madame	vertu	vertu du jugement	vicier	vie	visible	visible depuis	voie électronique	voir	voir le article	voir le disposition	voire	voisinage	vu	véranda
CAMET1502360	1	0.030092887991042584	0.0	0.0	0.0	0.0	0.0	0.003761610998880323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016764710748096254	0.004086688492610721	0.012260065477832162	0.004086688492610721	0.0	0.0	0.004086688492610721	0.0	0.0	0.004086688492610721	0.030905581725368572	0.013792573662561185	0.0	0.0	0.0	0.0	0.0	0.0	0.02758514732512237	0.011510839254186863	0.0	0.0	0.02758514732512237	0.0	0.0	0.0	0.0	0.00980805238226573	0.0920867140334949	0.0	0.0031927253848521263	0.004086688492610721	0.007662540923645103	0.0	0.007523221997760646	0.0	0.0	0.09195049108374122	0.004086688492610721	0.0	0.0	0.004086688492610721	0.0	0.005755419627093431	0.06705884299238501	0.0	0.030905581725368572	0.02758514732512237	0.0	0.0	0.0	0.017266258881280295	0.10114554019211534	0.061811163450737144	0.07356039286699298	0.05029413224428876	0.008173376985221442	0.0	0.0	0.016764710748096254	0.0	0.0	0.0	0.0	0.0	0.10058826448857752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004086688492610721	0.004086688492610721	0.0	0.0	0.0	0.0	0.0	0.031033290740762668	0.016764710748096254	0.004086688492610721	0.00980805238226573	0.0	0.016764710748096254	0.0	0.0	0.005755419627093431	0.0	0.004086688492610721	0.004086688492610721	0.05057277009605767	0.030905581725368572	0.0	0.008173376985221442	0.005755419627093431	0.0	0.007523221997760646	0.061811163450737144	0.0	0.0	0.029424157146797192	0.0	0.0	0.004086688492610721	0.00980805238226573	0.01655108839507342	0.00980805238226573	0.0	0.0	0.0	0.0	0.016764710748096254	0.007523221997760646	0.004086688492610721	0.004086688492610721	0.0	0.0	0.0	0.0	0.005755419627093431	0.0	0.00980805238226573	0.010344430246920888	0.004086688492610721	0.0	0.0	0.0	0.0	0.015325081847290206	0.004086688492610721	0.007662540923645103	0.0	0.011034058930048949	0.0	0.0	0.0	0.0	0.07723841251034264	0.013792573662561185	0.016764710748096254	0.030905581725368572	0.004086688492610721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016764710748096254	0.0	0.00980805238226573	0.030905581725368572	0.12413316296305064	0.0	0.030905581725368572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24724465380294858	0.008173376985221442	0.03352942149619251	0.0	0.0	0.0	0.0	0.004086688492610721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1593808512118181	0.004086688492610721	0.04137772098768356	0.0	0.012260065477832162	0.0	0.0	0.0	0.0	0.0	0.030905581725368572	0.030905581725368572	0.005755419627093431	0.0	0.013792573662561185	0.0	0.02482663259261013	0.0	0.00980805238226573	0.0	0.0	0.005755419627093431	0.0	0.0	0.0	0.0	0.0	0.0	0.005755419627093431	0.0	0.02482663259261013	0.0	0.030905581725368572	0.0	0.0	0.008173376985221442	0.0	0.0	0.007662540923645103	0.0	0.0	0.0	0.0	0.0	0.005517029465024474	0.0	0.016764710748096254	0.030905581725368572	0.0	0.06705884299238501	0.7041178514200426	0.0	0.0	0.0	0.0	0.0	0.0	0.004086688492610721	0.016764710748096254	0.0	0.008173376985221442	0.0	0.005517029465024474	0.0	0.0	0.008173376985221442	0.030905581725368572	0.030905581725368572	0.0	0.016764710748096254	0.0	0.0	0.0	0.0	0.005755419627093431	0.004086688492610721	0.0	0.0	0.0	0.004086688492610721	0.004086688492610721	0.0	0.0	0.00980805238226573	0.0	0.0	0.0	0.0	0.011510839254186863	0.01961610476453146	0.017266258881280295	0.0	0.0	0.004086688492610721	0.0	0.0	0.004086688492610721	0.016764710748096254	0.013792573662561185	0.0	0.0	0.0	0.018390098216748245	0.0	0.0	0.011034058930048949	0.004086688492610721	0.0	0.0	0.0	0.0	0.018390098216748245	0.0	0.0	0.004086688492610721	0.0	0.030905581725368572	0.10344430246920887	0.018390098216748245	0.0	0.008173376985221442	0.01128483299664097	0.016764710748096254	0.0	0.016764710748096254	0.004086688492610721	0.0	0.0	0.0	0.004086688492610721	0.0	0.0	0.0	0.0	0.0	0.005755419627093431	0.049653265185220265	0.0	0.004086688492610721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00980805238226573	0.03761610998880323	0.0	0.0	0.0	0.0	0.0	0.005755419627093431	0.00980805238226573	0.0	0.011510839254186863	0.0	0.0	0.004086688492610721	0.005755419627093431	0.02482663259261013	0.030905581725368572	0.0	0.0	0.0	0.0	0.004086688492610721	0.0	0.0	0.004086688492610721	0.020433442463053602	0.020433442463053602	0.016764710748096254	0.0	0.005517029465024474	0.007662540923645103	0.0	0.0	0.004086688492610721	0.0	0.03831270461822551	0.012260065477832162	0.005755419627093431	0.0	0.0	0.0	0.030905581725368572	0.01655108839507342	0.004086688492610721	0.013792573662561185	0.0	0.0031927253848521263	0.0	0.0	0.04597524554187061	0.0	0.0	0.0	0.0	0.004086688492610721	0.0	0.0	0.0	0.004086688492610721	0.0	0.004086688492610721	0.0	0.0	0.0	0.0	0.0	0.0	0.005517029465024474	0.0	0.0	0.0	0.02482663259261013	0.005517029465024474	0.0	0.004086688492610721	0.007662540923645103	0.0	0.003761610998880323	0.030905581725368572	0.0	0.0	0.04597524554187061	0.030905581725368572	0.10114554019211534	0.0	0.0	0.0	0.0	0.015046443995521292	0.0	0.11493811385467653	0.0	0.004086688492610721	0.0	0.0	0.0	0.0	0.0	0.06896286831280593	0.04137772098768356	0.0	0.03448143415640296	0.030905581725368572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012260065477832162	0.03352942149619251	0.06130032738916082	0.004086688492610721	0.01961610476453146	0.0	0.008173376985221442	0.0	0.008173376985221442	0.0	0.005755419627093431	0.07241101172844622	0.004086688492610721	0.0	0.00980805238226573	0.0	0.0	0.0	0.062066581481525336	0.0	0.0	0.02758514732512237	0.01961610476453146	0.0	0.018808054994401614	0.05057277009605767	0.06896286831280592	0.01961610476453146	0.0	0.0	0.0	0.0	0.0	0.0	0.016764710748096254	0.030905581725368572	0.0	0.004086688492610721	0.0	0.004086688492610721	0.0	0.0	0.0	0.008173376985221442	0.0	0.004086688492610721	0.0	0.007662540923645103	0.0	0.0	0.0	0.0	0.0	0.01961610476453146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004086688492610721	0.10114554019211534	0.0	0.0	0.0	0.005755419627093431	0.0	0.0	0.004086688492610721	0.0	0.030905581725368572	0.0	0.005517029465024474	0.010344430246920888	0.031033290740762668	0.00980805238226573	0.0	0.004086688492610721	0.0	0.01655108839507342	0.0	0.030905581725368572	0.0	0.005755419627093431	0.0	0.0	0.0	0.0	0.10114554019211534	0.030905581725368572	0.0	0.05029413224428876	0.0	0.005755419627093431	0.031033290740762668	0.004086688492610721	0.022068117860097897	0.12362232690147429	0.03310217679014684	0.00980805238226573	0.0	0.0	0.022068117860097897	0.00980805238226573	0.0	0.0	0.0	0.0	0.029424157146797192	0.0	0.0	0.016764710748096254	0.0	0.004086688492610721	0.0	0.0	0.029424157146797192	0.030905581725368572	0.0	0.0	0.030905581725368572	0.0	0.018390098216748245	0.0	0.0	0.01655108839507342	0.0	0.016346753970442884	0.0	0.007523221997760646	0.0	0.0	0.0	0.016764710748096254	0.09271674517610573	0.0	0.03352942149619251	0.008173376985221442	0.0	0.013792573662561185	0.00980805238226573	0.012260065477832162	0.03861920625517132	0.004086688492610721	0.0	0.03352942149619251	0.0	0.017266258881280295	0.029424157146797192	0.005755419627093431	0.00980805238226573	0.0	0.0	0.028777098135467156	0.0	0.003761610998880323	0.0	0.0	0.0	0.0	0.0	0.0	0.030905581725368572	0.0	0.0	0.06705884299238501	0.003761610998880323	0.0	0.0	0.0	0.0	0.007662540923645103	0.017266258881280295	0.0	0.0031927253848521263	0.0	0.0	0.0	0.0	0.024520130955664323	0.0	0.0	0.030905581725368572	0.0	0.020433442463053602	0.0	0.0	0.0	0.0	0.004086688492610721	0.03352942149619251	0.030905581725368572	0.011034058930048949	0.0	0.0	0.03352942149619251	0.0	0.003761610998880323	0.0	0.0	0.013792573662561185	0.0	0.0	0.007662540923645103	0.0	0.0	0.020688860493841776	0.0	0.011510839254186863	0.011034058930048949	0.0	0.0	0.0	0.020433442463053602	0.008173376985221442	0.012260065477832162	0.005517029465024474	0.0	0.0	0.02482663259261013	0.0	0.0	0.0	0.0	0.02482663259261013	0.0	0.0	0.02256966599328194	0.004086688492610721	0.0	0.0	0.008173376985221442	0.2514706612214438	0.030905581725368572	0.030905581725368572	0.0	0.01655108839507342	0.05057277009605767	0.0	0.0	0.008173376985221442	0.0	0.011510839254186863	0.0	0.0	0.0	0.005755419627093431	0.0	0.008173376985221442	0.004086688492610721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016764710748096254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010344430246920888	0.0	0.0	0.0	0.004086688492610721	0.061811163450737144	0.0	0.0	0.0	0.004086688492610721	0.0	0.0	0.003761610998880323	0.0	0.0	0.005755419627093431	0.005755419627093431	0.0	0.0	0.0	0.011510839254186863	0.004086688492610721	0.02482663259261013	0.0	0.008173376985221442	0.0	0.0	0.0	0.030905581725368572	0.0	0.0	0.0	0.010344430246920888	0.016764710748096254	0.0	0.013792573662561185	0.0	0.0	0.011510839254186863	0.0	0.0	0.0	0.00980805238226573	0.0	0.0	0.0	0.04137772098768355	0.061811163450737144	0.03352942149619251	0.0	0.016764710748096254	0.0	0.010344430246920888	0.0	0.0	0.05057277009605767	0.0	0.0	0.0	0.0	0.00980805238226573	0.0	0.004086688492610721	0.0	0.0	0.0	0.0	0.004086688492610721	0.0	0.0	0.0	0.004086688492610721	0.010344430246920888	0.0	0.004086688492610721	0.004086688492610721	0.0	0.03448143415640296	0.0	0.016764710748096254	0.004086688492610721	0.0	0.0	0.0	0.0	0.055170294650244735	0.0	0.015325081847290206	0.0	0.0	0.0	0.0	0.0	0.016764710748096254	0.0	0.010344430246920888	0.0	0.0	0.004086688492610721	0.005755419627093431	0.0	0.0	0.008173376985221442	0.0	0.0	0.06896286831280592	0.0	0.0	0.030905581725368572	0.0	0.0	0.061811163450737144	0.005755419627093431	0.0	0.0	0.0	0.0	0.03448143415640296	0.0	0.0	0.0	0.0	0.0	0.016764710748096254	0.017266258881280295	0.004086688492610721	0.012260065477832162	0.011510839254186863	0.0	0.0	0.005755419627093431	0.0	0.09271674517610573	0.005517029465024474	0.0	0.0	0.004086688492610721	0.0	0.004086688492610721	0.0	0.0	0.004086688492610721	0.0	0.0	0.03310217679014684	0.016764710748096254	0.0	0.0	0.00980805238226573	0.016764710748096254	0.0	0.0	0.0	0.0	0.02256966599328194	0.0	0.0	0.0	0.0	0.007662540923645103	0.01128483299664097	0.0	0.0	0.01961610476453146	0.030905581725368572	0.0	0.0	0.0	0.010344430246920888	0.00980805238226573	0.008173376985221442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012260065477832162	0.0	0.061811163450737144	0.004086688492610721	0.0	0.004086688492610721	0.0	0.0	0.0	0.0	0.031033290740762668	0.0744798977778304	0.0	0.004086688492610721	0.0	0.011510839254186863	0.030905581725368572	0.005755419627093431	0.030905581725368572	0.0	0.0	0.005755419627093431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030905581725368572	0.005517029465024474	0.0	0.0	0.0	0.0	0.0	0.007662540923645103	0.004086688492610721	0.018390098216748245	0.005517029465024474	0.0	0.0031927253848521263	0.0	0.0	0.0	0.0	0.0	0.0	0.00980805238226573	0.0	0.0	0.0	0.012260065477832162	0.011034058930048949	0.0	0.010344430246920888	0.0	0.0	0.0	0.0	0.00980805238226573	0.00980805238226573	0.0	0.0	0.004086688492610721	0.05057277009605767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008173376985221442	0.0031927253848521263	0.0	0.008173376985221442	0.0	0.004086688492610721	0.004086688492610721	0.0	0.003761610998880323	0.0	0.0	0.030905581725368572	0.0	0.0	0.0
