categoryDmd	vectorization	space-transf	classifier	acc	balanced-acc	err-0	err-1	f1-0	f1-1	f1-macro-avg	nb0	nb1
acpa	IDF*TF	None	KNN	0.7452380952380953	0.575	0.75	0.1	0.16666666666666666	0.8319444444444444	0.49930555555555556	6	17
